company,date,detailUrl,jobTitle,job_listing_no,location,page
MUFG,2017-04-23,http://www.dice.com/job/result/uboc/10013621-WD?src=19,Cyber Security Operations Analyst,14251,"Tempe, AZ",286
eXcell,2017-04-22,http://www.dice.com/job/result/excell/17-00787?src=19,Tech Support Associate,14252,"Folsom, CA",286
JPMorgan Chase,2017-04-23,http://www.dice.com/job/result/10125746/170035499?src=19,Corporate Risk - Market Risk Projects - Associate,14253,"Jersey City, NJ",286
"Chandra Technologies,  Inc.",2017-04-21,http://www.dice.com/job/result/10121151/IA-OCIO-GST0421?src=19,Google Support Technician,14254,"Des Moines, IA",286
Y & L Consulting Inc.,2017-04-20,http://www.dice.com/job/result/ylcon/816716?src=19,Systems Administrator (MSCE or MSCA) 1 yr  Scada  - San Antonio TX,14255,"San Antonio, TX",286
"Apex Systems, Inc",2017-04-20,http://www.dice.com/job/result/apexsan/966242?src=19,Technical Project Manager,14256,"Dallas, TX",286
"Gardner Resources Consulting, LLC",2017-04-20,http://www.dice.com/job/result/gardner/7085?src=19,Full Stack Java Developer,14257,"Boston, MA",286
Synechron Inc.,2017-03-28,http://www.dice.com/job/result/10111699/862062?src=19,Sr. Java Developer_NJ,14258,"North Brunswick, NJ",286
Matlen Silver,2017-04-20,http://www.dice.com/job/result/matlennj/891266?src=19,"Java Developer - Trading, Portfolio Management",14259,"Pennington, NJ",286
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17008627?src=19,Electromechanical Systems Test Engineer 1,14260,"Sunnyvale, CA",286
Alliance IT,2017-04-11,http://www.dice.com/job/result/10494622/828111?src=19,Business System Analyst -- LOCAL ONLY,14261,"San Ramon, CA",286
"ATR International, Inc.",2017-04-19,http://www.dice.com/job/result/10117022/AndrW_ATR132299?src=19,Application Support Analyst,14262,"Portland, OR",286
Gambit Technologies,2017-04-23,http://www.dice.com/job/result/10116662/CL75258752027595?src=19,Seeking Software Executives for Elite Tech Product Shop (200K - 300K),14263,"New York, NY",286
Matlen Silver,2017-04-20,http://www.dice.com/job/result/matlennj/959932?src=19,ios developer,14264,"Pennington, NJ",286
Gurnet Consulting,2017-04-20,http://www.dice.com/job/result/10289540/956486?src=19,"Business Analyst Insurance, P & C, Claims Systems",14265,"St. George, SC",286
IBM,2017-04-04,http://www.dice.com/job/result/ibmiirc/68248BR?src=19,Microsoft Dynamics CRM Senior Managing Consultant,14266,Multiple Cities,286
Urbane Systems Inc,2017-04-21,http://www.dice.com/job/result/10424459/958793?src=19,Microstrategy Consultant,14267,"Los Angeles, CA",286
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17009255?src=19,Software Sustainment Systems Engineer,14268,"Hill Afb, UT",286
Page Group,2017-04-23,http://www.dice.com/job/result/RTX15e33e/1236669-519?src=19,Digital Engagement Platform - BA / VP,14269,"Manhattan, NY",286
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17006649?src=19,Cyber Info Assurance Anlyst 2,14270,"Quantico, VA",286
PricewaterhouseCoopers LLC,2017-04-22,http://www.dice.com/job/result/10104943/92457BR?src=19,"Angular JS Developer - Senior Associate - Columbia, SC",14271,"Columbia, SC",286
"Health Management Systems, Inc.",2017-03-31,http://www.dice.com/job/result/10100195/940100?src=19,Developer Analyst II - .NET,14272,"Las Vegas, NV",286
Kaztronix,2017-04-23,http://www.dice.com/job/result/10195552/17-01763?src=19,Software Systems Engineer - IV (Wireless IT),14273,"Job Position Detailsbuyer Referencejob Codesiteirv, TX",286
Prosum,2017-04-14,http://www.dice.com/job/result/prosum/16522OA?src=19,Lead Software Developer,14274,"Phoenix, AZ",286
AboutWeb LLC,2017-04-03,http://www.dice.com/job/result/10116026/701563?src=19,Cyber Security Engineer/Analyst,14275,"Arlington, VA",286
Matlen Silver,2017-04-05,http://www.dice.com/job/result/MATLENGA/830009?src=19,Senior Desktop Security Engineer,14276,"Atlanta, GA",286
"CoStar Realty Information, Inc",2017-04-07,http://www.dice.com/job/result/10100023/R11458?src=19,Senior DevOps Engineer,14277,"Chicago, IL",286
Business Information Services,2017-04-21,http://www.dice.com/job/result/business/MB1006105?src=19,Security Administrator (IAM),14278,"New York, NY",286
ABAL Technologies Inc,2017-04-14,http://www.dice.com/job/result/10492150/123?src=19,.NET Developer,14279,"Redmond, WA",286
Prosum,2017-04-18,http://www.dice.com/job/result/prosum/DD16413?src=19,Senior .Net Developer,14280,"Marina Del Rey, CA",286
Verity Recruiting,2017-04-18,http://www.dice.com/job/result/10221959/680004?src=19,Lead Developer,14281,"Addison, TX",286
TransUnion,2017-04-23,http://www.dice.com/job/result/10111030/95142?src=19,QA Manager,14282,"Chicago, IL",286
Palo Alto Networks,2017-04-23,http://www.dice.com/job/result/10312220/oL0q4fwZ?src=19,Staff SQA Engineer (Automation Tools),14283,"Santa Clara, CA",286
Nagarro Inc,2017-04-04,http://www.dice.com/job/result/10171369/923729?src=19,Sr. Technical Architect,14284,"New York, NY",286
NSA,2017-04-07,http://www.dice.com/job/result/10470536/1076271?src=19,Computer Network Operator,14285,"Augusta, GA",286
Veredus,2017-04-23,http://www.dice.com/job/result/veredus/1070516-170?src=19,2 Application Developer / Middleware Solutions Architect,14286,"New York, NY",286
Mastech,2017-04-23,http://www.dice.com/job/result/gatpa001/140634?src=19,Pharmaceutical Development Contracts & Outsourcing Project Manager,14287,"Northbrook, IL",286
Cardinal Technology Solutions,2017-04-12,http://www.dice.com/job/result/10121181/955257?src=19,JAVA FULL STACK with Scala and DevOps + MQ,14288,"ELMWOOD PARK, NJ",286
Gemini Consulting Services,2017-04-06,http://www.dice.com/job/result/10411403/733041?src=19,JAVA HYBRIS DEVELOPER / JAVA HYBRIS PROGRAMMER,14289,"CHANHASSEN, MN",286
Genesis10,2017-04-22,http://www.dice.com/job/result/gentx001/17-02545?src=19,Java Engineer,14290,"Milwaukee, WI",286
Collabera,2017-04-10,http://www.dice.com/job/result/10208346C/2369_HK@PNSMN?src=19,Performance Tester,14291,"Minneapolis, MN",286
Aureus Group,2017-04-23,http://www.dice.com/job/result/aurne001/17-616201?src=19,IT DIRECTOR - Enterprise Architecture - Direct Hire,14292,"Des Moines, IA",286
OrbITpeople,2017-04-23,http://www.dice.com/job/result/10486268/MMjgN2bGWa?src=19,Enterprise Architect,14293,"Austin, TX",286
Eliassen Group,2017-04-22,http://www.dice.com/job/result/cxelisen/261247?src=19,WinForms/WPF Developer,14294,"Cincinnati, OH",286
Wipro Ltd.,2017-04-17,http://www.dice.com/job/result/10110759/950545?src=19,Senior Network Administrator,14295,"Chicago, IL",286
"Arthrex, Inc.",2017-04-23,http://www.dice.com/job/result/10165455/33401?src=19,Business Analyst III Supply Chain,14296,"Naples, FL",286
Cognate Inc,2017-04-21,http://www.dice.com/job/result/10114372/959547?src=19,Sr. Database Engineer (GoldenGate),14297,"San Jose, CA",286
Princeton Information Ltd,2017-04-22,http://www.dice.com/job/result/cxprince/17-03559?src=19,Mid-level Java Developer with Apache Toolset,14298,"New York, NY",286
