company,date,detailUrl,jobTitle,job_listing_no,location,page
Skyscanner,2017-03-28,http://www.dice.com/job/result/RTX19de3f/558455?src=19,Technical Account Manager,12801,"Miami, FL",257
Timlin Enterprises,2017-04-21,http://www.dice.com/job/result/10482040/966715?src=19,WMS Analyst (Professional Services),12802,"Charlotte, NC",257
YMCA Retirement Fund,2017-04-21,http://www.dice.com/job/result/10334912/963271?src=19,Senior Technical Services Specialist  DBA,12803,"New York, NY",257
Allscripts,2017-04-23,http://www.dice.com/job/result/10127643A/10549?src=19,Security Engineer,12804,"Raleigh, NC",257
"Zachry Holdings, Inc",2017-04-21,http://www.dice.com/job/result/RTX166b5d/968784?src=19,IT Inventory Supervisor,12805,"San Antonio, TX",257
BOK Financial Corporation,2017-04-23,http://www.dice.com/job/result/RTL724669/28101-en_US?src=19,IT Asset Management Program Manager,12806,"Tulsa, OK",257
Summit Electric Supply,2017-04-17,http://www.dice.com/job/result/RTX15da55/600?src=19,Lead IT Operations Tech (Help Desk),12807,"Albuquerque, NM",257
FormFast,2017-04-17,http://www.dice.com/job/result/RTX187f9d/939712?src=19,Software Engineer,12808,"Saint Louis, MO",257
The University of California,2017-03-31,http://www.dice.com/job/result/jobeblok/25682?src=19,PROGRAMMER/ANALYST III,12809,"Los Angeles, CA",257
"IBG, LLC",2017-04-21,http://www.dice.com/job/result/10340106/2014-1228?src=19,Junior Java Software Engineer,12810,"Greenwich, CT",257
"Rimrock Associates, Inc.",2017-04-19,http://www.dice.com/job/result/10309044/933495?src=19,C#/MVC/Entity SSRS Developer,12811,"Stamford, CT",257
Pegasystems,2017-04-05,http://www.dice.com/job/result/pegasyst/946074?src=19,Front End/ Visualization Engineer,12812,"Cambridge, MA",257
AWHONN,2017-04-04,http://www.dice.com/job/result/RTX1894b4/4944277?src=19,Director of Information Technology,12813,"Washington, DC",257
LTD Commodities LLC,2017-04-17,http://www.dice.com/job/result/10211115/893449?src=19,"Senior Developer/Analyst, PLM Systems",12814,"lincolnshire, IL",257
National Grid,2017-04-22,http://www.dice.com/job/result/RTX14d876/20170831?src=19,IT Analyst/Senior/Lead BA - Electric & Gas Operations,12815,"Waltham, MA",257
CommScope,2017-04-10,http://www.dice.com/job/result/10196434/951524?src=19,SysOps Engineer,12816,"Ashburn, VA",257
Ventus,2017-04-07,http://www.dice.com/job/result/RTX166b92/708870?src=19,Technical Support Specialist,12817,"Norwalk, CT",257
Allscripts,2017-04-23,http://www.dice.com/job/result/10127643A/10604?src=19,Senior Clinical Business Analyst/ Team Lead SCM,12818,"Nassau County, NY",257
WantTickets.com,2017-04-14,http://www.dice.com/job/result/10482564/4945023?src=19,C# / .NET Developer,12819,"Hollywood, CA",257
Corra,2017-04-10,http://www.dice.com/job/result/10507936/856593?src=19,Magento Developer (NYC or NJ),12820,"New York City, NY",257
OpenClose,2017-03-28,http://www.dice.com/job/result/10309313/366143?src=19,Software Developer - Mortgage Banking Application,12821,"West Palm Beach, FL",257
Garden of Life LLC,2017-04-20,http://www.dice.com/job/result/RTX18bde2/837152?src=19,Website Coordinator,12822,"Palm Beach Gardens, FL",257
