job_listing_no,job_type,page,salary_info,technical_skills,travel_info
13851,Full Time,278,Depends On Experience,techno-functional peoplesoft financials,"Telecommuting not available
Travel not required"
13852,Contract W2,278,$55 - $60 per annum,SQL Server Engineer,"Telecommuting not available
Travel not required"
13853,Full Time,278,Up to $140K/yr (DOE),"GIAC, GWEB,  GIAC, GSSP-JAVA, GIAC, GWAPT, CEH, CSSLP, vulnerability, security","Telecommuting not available
Travel not required"
13854,Contract W2,278,Depends On Experience,"Java (JEE, Spring, Spring Security) , Cloud, Scripting Language","Telecommuting not available
Travel not required"
13855,Full Time,278,,"C++, Development, JavaScript, Lifecycle, Linux, Management, Risk Management, Unix","Telecommuting not available
Travel not required"
13856,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",278,Depends On Experience,"BPM, Pega,, Architect, Solutions, Healthcare","Telecommuting not available
Travel not required"
13857,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Contract",278,,"Adobe, B2B, CRM, CSS, HTML, Management, PowerPoint, Project, Project Management, Research, Sales, SalesForce","Telecommuting not available
Travel not required"
13858,Contract W2,278,Depends On Experience,"Project Management, Supply Chain Management","Telecommuting not available
Travel not required"
13859,"Contract Corp-To-Corp, 12months+",278,Negotiable,"Peoplesoft Financials, FSCM, PeopleTools, SQL, SDLC, TWS,","Telecommuting not available
Travel not required"
13860,Full Time,278,$90000.00 - $90000.00 per annum,"Application Design, Application Implementation, JD Edwards, JDE Enterprise One, JDE World","Telecommuting not available
Travel not required"
13861,"Contract W2, Contract",278,,(See Job Description),"Telecommuting not available
Travel not required"
13862,Full Time,278,Competitive,"Analysis, Architecture, CCNA, Cisco, Development, HTTP, Linux, Management, Networking, Protocols, Routers, SAP, Security, Simulation, Supervision, Switches, Unix, Windows","Telecommuting not available
Travel not required"
13863,Full Time,278,$170-210k,"Team Leadership, Hands-on DevOps skills, Monitoring, Automation, SRE, AWS, CI/CD, Configuration Management","Telecommuting not available
Travel not required"
13864,Full Time,278,Competitive,"AntiVirus, Backup and Recovery, Development, Disaster Recovery, Help Desk, HTTP, IT Manager, Linux, Manager, Management, MCSE, Security, Systems Administrator, TCP/IP, Technical Writing, Windows","Telecommuting not available
Travel not required"
13865,Full Time,278,,"AngularJS, Architecture, C++, Developer, Java, JavaScript, Programming, Security","Telecommuting not available
Travel not required"
13866,Full Time,278,Competitive,"ACS, Development, HTTP, Management","Telecommuting not available
Travel not required"
13867,"C2H Corp-To-Corp, C2H W2",278,Depends On Experience,"Salesforce Developer, Salesforce admin, Salesforce Solution Architect, Force.com, Visualforce","Telecommuting not available
Travel not required"
13868,Full Time,278,Competitive,"Adobe, Content Management, Developer, Development, HTTP, IBM, Management, Materials, Multimedia, Project, Research, Security, Supervision","Telecommuting not available
Travel not required"
13869,"Contract Independent, Contract W2, 1 year+",278,open,"email, firewall, protocol, security, risks, controls, infrastructure, DLP, Linux, Unix","Telecommuting not available
Travel not required"
13870,"Full Time, Full Time",278,,"Business Objects, Business Requirements, C#, Consulting, Developer, Development, Excel, HTTP, Inquire, Microsoft Access, Microsoft Excel, ODBC, Oracle, Security, SQL, Sybase, VBA","Telecommuting not available
Travel not required"
13871,Full Time,278,Competitive,"Aerospace, Development, Embedded, Embedded Software, Hardware, HTTP, Java, Linux, Object Oriented Programming, Programming, Software Engineer","Telecommuting not available
Travel not required"
13872,Full Time,278,-,,"Telecommuting not available
Travel not required"
13873,"Contract W2, 12+ months",278,Depends On Experience,"PeopleSoft HCM, HCM 9.2, PeopleSoft HRMS","Telecommuting not available
Travel not required"
13874,"Contract Independent, Contract W2",278,Negotiable,"RedHat, CloudForms","Telecommuting not available
Travel not required"
13875,"Contract W2, 6+ Months",278,Open All Inclusive,"Hadoop, MongoDB","Telecommuting not available
Travel not required"
13876,"Contract W2, 06 - 12 months",278,Depends On Experience,Java /ATG/Weblogic/Play/Akka/,"Telecommuting not available
Travel not required"
13877,"Full Time, Contract Corp-To-Corp, Contract Independent, C2H Corp-To-Corp, C2H Independent",278,Market,"mobile, desktop or web application development, OOD, algorithms, design patterns","Telecommuting not available
Travel not required"
13878,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, 6  Months",278,Depends On Experience,"UX Research, Human Computer Interaction, usability experience.","Telecommuting not available
Travel not required"
