company,date,detailUrl,jobTitle,job_listing_no,location,page
"Apex Systems, Inc",2017-04-17,http://www.dice.com/job/result/apexsan/961210?src=19,Technical Architect,16751,"Jersey City, NJ",336
Software Guidance & Assistance,2017-04-22,http://www.dice.com/job/result/sgainc/17-00987?src=19,Full Stack Java Developer,16752,"Raleigh, NC",336
"InfoVision, Inc.",2017-04-21,http://www.dice.com/job/result/infotx/IVTFS0413?src=19,Sr. Technical Project Manager with BI exp,16753,"Plano, TX",336
Software Guidance & Assistance,2017-04-22,http://www.dice.com/job/result/sgainc/17-01463?src=19,Java Developer,16754,"New York, NY",336
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17009768?src=19,Systems Administrator 4,16755,"Sacramento, CA",336
"VDart, Inc.",2017-04-21,http://www.dice.com/job/result/10330808/948973?src=19,Magento Lead/Architect,16756,"Seattle, WA",336
"TEKsystems, Inc.",2017-04-23,http://www.dice.com/job/result/10105424/5922790-322?src=19,Developer Analyst,16757,"Omaha, NE",336
Bloomberg L.P.,2017-04-23,http://www.dice.com/job/result/RTL380349/58093?src=19,Senior C++ Engineer for Unified Search Engine Application,16758,"New York, NY",336
Synechron Inc.,2017-04-21,http://www.dice.com/job/result/10111699/607984?src=19,Test Coordinator with capital market/wealth management/fixed income,16759,"Charlotte, NC",336
Ledgent Tech,2017-04-23,http://www.dice.com/job/result/RTL152550/1005312303701?src=19,CTO- Chief Technology Officer,16760,"Addison, TX",336
JPMorgan Chase,2017-04-23,http://www.dice.com/job/result/10125746/170030082?src=19,Business UAT Analyst I (Automation),16761,"Wilmington, DE",336
OrbITpeople,2017-04-23,http://www.dice.com/job/result/10486268/MMjgN2bGWa?src=19,Enterprise Architect,16762,"Austin, TX",336
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17008193?src=19,Business Analysis Manager- Health IT,16763,"Woodlawn, MD",336
Eliassen Group,2017-04-22,http://www.dice.com/job/result/cxelisen/261795?src=19,Controls Analyst,16764,"Boston, MA",336
Eliassen Group,2017-04-22,http://www.dice.com/job/result/cxelisen/262160?src=19,Virtualization Engineers (Secret Clearance),16765,"Draper, UT",336
Matlen Silver,2017-04-23,http://www.dice.com/job/result/90939747/810656?src=19,Scala Developer,16766,"New York, NY",336
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17005816?src=19,Power Technology Engineer - All Levels,16767,"Rolling Meadows, IL",336
OrbITpeople,2017-04-23,http://www.dice.com/job/result/10486268/zgkDvaHRmI?src=19,"Loan IQ BA - Portland, Oregon",16768,"Portland, OR",336
Quantum Infotech Inc.,2017-04-21,http://www.dice.com/job/result/QUANMI/WA92?src=19,Windows Administrator,16769,"Washington, DC",336
ManTech International Corporation,2017-04-23,http://www.dice.com/job/result/10120503/90217BR-982?src=19,Principal Cyber Security Analyst,16770,"Clarksburg, WV",336
Eliassen Group,2017-04-22,http://www.dice.com/job/result/cxelisen/261949?src=19,Derivative Strategy Analyst,16771,"Boston, MA",336
Blue Canopy Group LLC,2017-04-17,http://www.dice.com/job/result/10113265/1995?src=19,Technical Program Manager,16772,"Washington, DC",336
"VDart, Inc.",2017-04-21,http://www.dice.com/job/result/10330808/A21Embedded?src=19,Embedded Software Engineer,16773,"Mossville, IL",336
First Republic Bank,2017-04-23,http://www.dice.com/job/result/90780659/3055?src=19,Contingent: Micro Focus Cobol Developer,16774,"San Francisco, CA",336
"Everest Consultants, Inc.",2017-04-18,http://www.dice.com/job/result/everest/17-00155?src=19,Build and Release Engineer,16775,"Portland, OR",336
Prosum,2017-04-03,http://www.dice.com/job/result/prosum/JIM-15523?src=19,Systems Engineer,16776,"Irvine, CA",336
itelligence Inc,2017-03-24,http://www.dice.com/job/result/10113151/931341?src=19,GRC Sr Application Consultant,16777,"Cincinnati, OH",336
"Proofpoint, Inc.",2017-04-05,http://www.dice.com/job/result/RTL542869/945806?src=19,Senior Software Engineer,16778,"Toronto, ON",336
Molina Healthcare,2017-04-23,http://www.dice.com/job/result/10121991/173323-195?src=19,"Clinical Informatics Analyst, Reporting & Analytics",16779,"Long Beach, CA",336
Wipro Ltd.,2017-04-18,http://www.dice.com/job/result/10110759/963522?src=19,Position for Executive Assistant,16780,"New York City, NY",336
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17007594?src=19,Teamcenter/eQube Application Administrator 2,16781,"Melbourne, FL",336
Cognizant Technology Solutions,2017-03-28,http://www.dice.com/job/result/aces/00021594471?src=19,Service Delivery Manager,16782,"Mountain View, CA",336
CGS,2017-04-12,http://www.dice.com/job/result/10477632/BHJOB31_341?src=19,Security Engineer,16783,"Playa Vista, CA",336
Costco Travel,2017-04-23,http://www.dice.com/job/result/RTX190afa/1759?src=19,SAP Functional Analyst Merchandising ~,16784,"Issaquah, WA",336
Integrity Consulting,2017-04-18,http://www.dice.com/job/result/10114267/8542?src=19,Senior Software Developer (Direct Hire),16785,"Winston Salem, NC",336
Net Matrix Solutions,2017-04-22,http://www.dice.com/job/result/10115106/5644434?src=19,SAP ABAP w/Hana,16786,"Boston, MA",336
Princeton Information Ltd,2017-04-23,http://www.dice.com/job/result/cxprince/17-03443?src=19,Quality Assurance Analyst - IV,16787,"New York, NY",336
"TEKsystems, Inc.",2017-04-23,http://www.dice.com/job/result/10105424/5978794-51?src=19,Python Developer,16788,"Princeton, NJ",336
CenturyLink,2017-04-23,http://www.dice.com/job/result/10226217/129546-en_US?src=19,SR LEAD TECHNOLOGY CONSULTANT,16789,"Los Angeles, CA",336
"Summerfield Associates,Inc.",2017-04-11,http://www.dice.com/job/result/summer/953182?src=19,Senior Linux Web Administrator,16790,"Memphis, TN",336
CenturyLink,2017-04-23,http://www.dice.com/job/result/10226217/134012-en_US?src=19,Senior Engineer - Telecom Engineering & Construction,16791,"Dothan, AL",336
WideNet Consulting Group,2017-04-04,http://www.dice.com/job/result/10411390/944049?src=19,Sr. Java Developer- 4059,16792,"Seattle, WA",336
Eliassen Group,2017-04-22,http://www.dice.com/job/result/cxelisen/261991?src=19,Application Developer,16793,"New York, NY",336
Asurion LLC,2017-04-23,http://www.dice.com/job/result/10106849/TEC01424?src=19,Software Engineer 2,16794,"San Mateo, CA",336
TransUnion,2017-04-23,http://www.dice.com/job/result/10111030/95922?src=19,Financial Systems Analyst,16795,"Chicago, IL",336
Marquee Staffing,2017-04-21,http://www.dice.com/job/result/10243784/BE01?src=19,Back End Developer (PHP / LAMP),16796,"Costa Mesa, CA",336
"Apex Systems, Inc",2017-03-28,http://www.dice.com/job/result/apexsan/736142?src=19,Oracle OM Business Analyst,16797,"Austin, TX",336
Ariel Partners,2017-04-18,http://www.dice.com/job/result/10212364/775489?src=19,Software Engineer,16798,"New York, NY",336
Cognizant Technology Solutions,2017-03-28,http://www.dice.com/job/result/aces/00021835982?src=19,Sybase DBA,16799,"Seattle, WA",336
Tableau Software,2017-04-23,http://www.dice.com/job/result/RTX13987A/19583?src=19,Tax Analyst,16800,"Seattle, WA",336
