job_listing_no,job_type,page,salary_info,technical_skills,travel_info
21701,Full Time,435,"$120,000.00 to $140,000.00 per year","Analyst, B2B, HTTP, Manager, Management, Metrics, PC, Sales, SalesForce","Telecommuting not available
Travel not required"
21702,"Full Time, Perm",435,Competitive,"Accounting, Analysis, Analyst, Application, Database, Disaster Recovery, ESSBase, Excel, IT, Management, Oracle, PowerPoint, SAP, Scripts, Security, System, Validation","Telecommuting not available
Travel not required"
21703,Full Time,435,,"Analysis, Bridges, Development, Hardware, Networks, Protocol, Security, Simulation, Video","Telecommuting not available
Travel not required"
21704,"Contract Independent, Contract W2, C2H Independent, C2H W2",435,30-40,"SAP, SAP BI, MySQL, SQL","Telecommuting available
Travel not required"
21705,Full Time,435,,".Net, Architecture, Development, Hadoop, Java, NoSQL, Programming, Security, Solr","Telecommuting not available
Travel not required"
21706,Full Time,435,,".Net, Agile, API, Architecture, Automated, Customer Service, Development, HTTP, Java, Management, NoSQL, Performance Testing, Software Engineer, Testing, Validation","Telecommuting not available
Travel not required"
21707,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 6 Months",435,Depends On Experience,"GE Smallworld suite, Core Spatial, Magik, PNI 4.1, WNI 4.1,Scrum","Telecommuting not available
Travel not required"
21708,"Contract Corp-To-Corp, Contract Independent, Contract W2, Long Term",435,Depends On Experience,"SPLUNK Architecture, Splunk Enterprise, Universal Forwarder, Heavy Forwarder, Dashboards, SPL.","Telecommuting not available
Travel not required"
21709,Full Time,435,,"Analysis, Analyst, Firewall, Linux, Management, Networks, Security, Simulation, VM","Telecommuting not available
Travel not required"
21710,"Full Time, Full-Time",435,,"Development, Firmware, Java, Matlab, Programming, Python, Simulation","Telecommuting not available
Travel not required"
21711,Full Time,435,Depends On Experience,"Teradata, TPT, TPump, BTEQ, fastload,fast export and multiload","Telecommuting not available
Travel not required"
21712,Full Time,435,"$85,000.00 to $85,000.00 per year","Analysis, Analyst, CASE, Database, Lifecycle, Metrics, Project","Telecommuting not available
Travel not required"
21713,"Contract W2, 12+ Months",435,Depends On Experience,"Solution Architect, SOA, Service, integration, security, performance, and scalability","Telecommuting not available
Travel not required"
21714,"Contract Independent, Contract W2",435,Competitive,"Accounting, Federal Accounting Principles, PeopleSoft or Financial Management Software","Telecommuting not available
Travel not required"
21715,Full Time,435,Negotiable,5-7 years of experience with SAP WM,"Telecommuting not available
Travel not required"
21716,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, 6+ months",435,Depends On Experience,"WAS 7, WAS 9, Java, J2EE, Spring, WebServices, Datapower, MyBatis","Telecommuting not available
Travel not required"
21717,Full Time,435,Depends On Experience,Product,"Telecommuting not available
Travel not required"
21718,"Full Time, Permanent",435,open,"Java Developer (Technical Support Engineer), Support Engineer, Escalation Engineer,Hadoop, NoSQL, java developer,XML,Java Developer( Technical Support)","Telecommuting not available
Travel not required"
21719,"Contract Independent, Contract W2, 6 month contract wit",435,Depends On Experience,"RPG, Developer, DB2, iSeries, XML, Web API","Telecommuting not available
Travel not required"
21720,Full Time,435,Depends On Experience,"SAP ECC, SCM, SRM, BW, Solution Manager, ERP,","Telecommuting not available
Travel not required"
21721,Full Time,435,NA,"UI, Bootstrapper, Grunt, J2EE","Telecommuting not available
Travel not required"
21722,"Full Time, Permanent",435,"$200,000",AWS or AWS Direct Connect or Azure or Azure ExpressRoute,"Telecommuting not available
Travel required to 75%."
21723,C2H W2,435,$43.00 - $44.00 per hour,"Hadoop, Devops, Hive, Administration","Telecommuting not available
Travel not required"
21724,"Full Time, C2H W2, Fulltime",435,Negotiable,"digital media, marketing, advertising/entertainment, subscription, heavy user acquisition/high quality streaming services, CRM, connected TV/mobile devices/game consoles etc.","Telecommuting not available
Travel not required"
