company,date,detailUrl,jobTitle,job_listing_no,location,page
Techstar Consulting Inc.,2017-04-19,http://www.dice.com/job/result/10201253/955654?src=19,SQL Server Developer,5351,"Chandler, AZ",108
"TekPartners, A P2P Company",2017-04-22,http://www.dice.com/job/result/10109347/52296?src=19,Business Analyst,5352,"Celebration, FL",108
Triad Technology Group,2017-04-19,http://www.dice.com/job/result/TRIADTOR/001?src=19,.Net Developer,5353,"Aurora, CO",108
Capgemini,2017-04-11,http://www.dice.com/job/result/KANBAY/056650?src=19,IBM BPM Developer,5354,"Chicago, IL",108
Progressive Leasing,2017-04-12,http://www.dice.com/job/result/RTX1633fb/740253?src=19,Business Intelligence Team Leader,5355,"Draper, UT",108
CenturyLink,2017-04-22,http://www.dice.com/job/result/10226217/127851-en_US?src=19,Site Administrator - Inmate- Part Time,5356,"Gardner, KS",108
Aureus Group,2017-04-21,http://www.dice.com/job/result/aurne001/17-616197?src=19,Technical Lead Application Developer,5357,"West Des Moines, IA",108
BayOne Solutions,2017-04-21,http://www.dice.com/job/result/10494547/809176?src=19,UX Designer,5358,"San Mateo, CA",108
Discount Tire Company,2017-04-14,http://www.dice.com/job/result/disaz001/SrNetVoice0317?src=19,Senior Network Administrator - Voice,5359,"Scottsdale, AZ",108
BayOne Solutions,2017-04-21,http://www.dice.com/job/result/10494547/814472?src=19,"Staff Engineer - F2F Interview after Phone Interview - SFO, CA",5360,"San Francisco, CA",108
Penn Medicine,2017-04-22,http://www.dice.com/job/result/10303860/63606?src=19,Senior Clinical Information Analyst,5361,"Philadelphia, PA",108
Synechron Inc.,2017-04-21,http://www.dice.com/job/result/10111699/195462?src=19,Java/.Net Application Architect,5362,"New York, NY",108
Hamilton Technical Personnel,2017-04-22,http://www.dice.com/job/result/10197369/JHSrNetwork?src=19,Sr Network Engineer,5363,"Stamford, CT",108
Eliassen Group,2017-04-22,http://www.dice.com/job/result/cxelisen/261915?src=19,SQL DBA - Contract to Hire/Local Candidates ONLY,5364,"Boston, MA",108
360 Resources LLC,2017-04-21,http://www.dice.com/job/result/10472431/923431?src=19,"Software Engineer I, II and III - West Des Moines, IA",5365,"West Des Moines, IA",108
Apidel Technologies,2017-04-21,http://www.dice.com/job/result/10509960/337_K1?src=19,"Senior Analytics Consultant, Decision Analytics",5366,"San Francisco, CA",108
IT Avalon,2017-04-19,http://www.dice.com/job/result/10476796/935952?src=19,Senior Software Engineer,5367,"San Francisco, CA",108
"APMEX, Inc.",2017-04-06,http://www.dice.com/job/result/10271878/947251?src=19,Web Analyst,5368,"Oklahoma City, OK",108
Austin Fraser USA,2017-04-23,http://www.dice.com/job/result/10347650/BBBH6197-57?src=19,Senior Android Developer,5369,"Austin, TX",108
BayOne Solutions,2017-04-21,http://www.dice.com/job/result/10494547/959615?src=19,Hyperion Consultant - Local to Santa Clara CA only,5370,"Santa Clara, CA",108
SNI Companies dba SNI Technology,2017-04-22,http://www.dice.com/job/result/snibot/J3K2PJ75VG5T71DYKVR?src=19,Android Developer,5371,"Boston, MA",108
CenturyLink,2017-04-22,http://www.dice.com/job/result/10226217/128715-en_US?src=19,Senior Sales Engineer,5372,"Arlington, VA",108
Prosum,2017-04-20,http://www.dice.com/job/result/prosum/SC16537?src=19,Full-Time SAP Busines Objects Consultant,5373,"Valencia, CA",108
Genesis10,2017-04-22,http://www.dice.com/job/result/gentx001/17-02024?src=19,Network Engineer - Principal,5374,"Eagan, MN",108
BayOne Solutions,2017-04-13,http://www.dice.com/job/result/10494547/906428?src=19,Sr. IOS Developer,5375,"San Bruno, CA",108
Collabera,2017-04-19,http://www.dice.com/job/result/10208346F/5713_DaPower?src=19,DataPower Developer,5376,"Columbus, OH",108
Elevano,2017-04-22,http://www.dice.com/job/result/10482258/908910?src=19,Director of DevOps,5377,"San Francisco, CA",108
"TEKsystems, Inc.",2017-04-23,http://www.dice.com/job/result/10105424/5964153-886?src=19,IT Security Specialist,5378,"Pensacola, FL",108
PeerSource,2017-04-21,http://www.dice.com/job/result/10422157/946920?src=19,Regional Account Executive,5379,"San Francisco, CA",108
Softnice Inc,2017-04-21,http://www.dice.com/job/result/10212463/AS_TDM?src=19,Hiring for TDM Engineer in Denver CO / St.Louis MO,5380,"Denver, CO",108
Access Staffing,2017-04-21,http://www.dice.com/job/result/accperny/1721097?src=19,Algorithmic Developer All New,5381,"New York, NY",108
Windsor Partners,2017-04-10,http://www.dice.com/job/result/10507690/SEngineer3?src=19,Senior Software Engineer,5382,"boston, MA",108
