company,date,detailUrl,jobTitle,job_listing_no,location,page
GRT Corporation,2017-04-19,http://www.dice.com/job/result/10112653/304897?src=19,Pega Senior System Architect,29001,"Franklin Lakes, NJ",581
"ConsultNet, LLC",2017-04-23,http://www.dice.com/job/result/cxcnetut/17-01135?src=19,"Product Manager, Speaker Products",29002,"Portland, OR",581
Solidus,2017-04-23,http://www.dice.com/job/result/10121974/17BCD4009-162?src=19,Linux Administrator,29003,"Lexington, MA",581
kCura Corporation,2017-04-23,http://www.dice.com/job/result/10286858/2616?src=19,"Manager, Customer Support",29004,"Chicago, IL",581
SGS Consulting,2017-04-19,http://www.dice.com/job/result/10123373/5212?src=19,SAP PP-PI/MM Consultant,29005,"Exton, PA",581
Booz Allen Hamilton,2017-04-23,http://www.dice.com/job/result/booz/JJH6L85XC3ZSKTZJ58B?src=19,"Penetration Tester, Mid - Video Job Description Included",29006,"San Diego, CA",581
Net2Source Inc.,2017-04-14,http://www.dice.com/job/result/10271304/943740?src=19,Tealium Consultant,29007,"San Antonio, TX",581
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/TM-1337786122?src=19,Infrastructure Engineer with Government Clearance,29008,"Joint Base Andrews, MD",581
Tayback Staffing,2017-04-20,http://www.dice.com/job/result/10115457/NETDEVNJ120?src=19,Senior .NET Developer,29009,"Somerset, NJ",581
NuWay Solutions,2017-04-21,http://www.dice.com/job/result/90967523/966283?src=19,Senior Informatica Developer,29010,"Houston, TX",581
"Computer Recruiters, Inc.",2017-04-13,http://www.dice.com/job/result/10184270/894312?src=19,Software Development Manager,29011,"Vancouver, BC",581
DNS Solutions,2017-04-22,http://www.dice.com/job/result/dnsco001/dns1897?src=19,Microsoft Systems Administrator Supervisor,29012,"Denver, CO",581
EDPSI,2017-04-21,http://www.dice.com/job/result/edpsi/SECASSESSMGR?src=19,Security Assessment Manager/Consultant,29013,"manhattan, NY",581
Matrix Technology Group,2017-04-20,http://www.dice.com/job/result/mategr/9501WCDD?src=19,WCS Admin,29014,"SEATTLE, WA",581
90987512,2017-04-18,http://www.dice.com/job/result/90987512/962633?src=19,Want to be a Online Trainer?,29015,"Woodland Hills, CA",581
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/522952?src=19,Desktop Support Technician,29016,"Lincoln Village, OH",581
HBC,2017-04-12,http://www.dice.com/job/result/10334710/865530?src=19,Sr Infrastructure Engineer,29017,"New York, NY",581
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/DA3-134596883?src=19,Senior Deep Learning Engineer,29018,"San Francisco, CA",581
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITEQG1620738?src=19,Senior SQL Developer,29019,"Buffalo Grove, IL",581
"SDK Software, Inc.",2017-04-20,http://www.dice.com/job/result/sdksoft/18481?src=19,Taleo Expert/Business Analyst,29020,"Minneapolis, MN",581
Macy's,2017-04-13,http://www.dice.com/job/result/10290276a/952777?src=19,Bench Technician (Electronics),29021,"Lorain, OH",581
"Computer Enterprises, Inc.",2017-04-20,http://www.dice.com/job/result/ceiam/966528?src=19,GIS Engineer,29022,"philadelphia, PA",581
Annese & Associates,2017-04-21,http://www.dice.com/job/result/10479948/967651?src=19,Account Manager,29023,"Buffalo, NY",581
Forsys Inc.,2017-04-20,http://www.dice.com/job/result/90896916/967358?src=19,Apttus CPQ Salesforce Architect,29024,"San Mateo, CA",581
United Software Group Inc,2017-04-20,http://www.dice.com/job/result/10204540/JPC679-714?src=19,.Net Architect with Automobile Manufacturing domain Experience,29025,"Troy, MI",581
Nordstrom,2017-04-23,http://www.dice.com/job/result/10211957a/279652?src=19,Engineer 2,29026,"Seattle, WA",581
American Technology Consulting LLC,2017-04-21,http://www.dice.com/job/result/10488885/961608?src=19,.net developer,29027,"New York, NY",581
Advantage,2017-04-23,http://www.dice.com/job/result/tacman/Advantage_2785-740?src=19,Java Developer,29028,"New York, NY",581
ICONMA,2017-04-21,http://www.dice.com/job/result/iconma/03780?src=19,"Consultant, Software Engineering (Specialty)",29029,"O Fallon, MO",581
Perennial Resources International,2017-04-20,http://www.dice.com/job/result/10124617/LJS-PSCON?src=19,Senior Peoplesoft Consultant,29030,"Morristown, NJ",581
Net2Source Inc.,2017-04-11,http://www.dice.com/job/result/10271304/953368?src=19,APM Developer,29031,"San Ramon, CA",581
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/04380-0009045746?src=19,Security Engineer,29032,"Irving, TX",581
CEdge Software Consultants,2017-04-23,http://www.dice.com/job/result/10323344/7720970?src=19,Tier I Help Desk Support,29033,"Scott Airforce Base, IL",581
CSI,2017-04-17,http://www.dice.com/job/result/10287951/960833?src=19,Information Assurance Analyst/ISSM,29034,"Arlington, VA",581
Chase Technology Consultants,2017-04-21,http://www.dice.com/job/result/10229302/882105?src=19,.NET Software Engineer,29035,"Hartford, CT",581
Infogroup Northwest,2017-04-23,http://www.dice.com/job/result/infogrup/17146?src=19,Information Security Analyst,29036,"Bend, OR",581
Rang Technologies Inc.,2017-04-21,http://www.dice.com/job/result/10202332/800938?src=19,Statistical Programmer (Clinical),29037,"Piscataway, NJ",581
AETEA Information Technology Inc,2017-04-20,http://www.dice.com/job/result/cxaetea/966053?src=19,IT Security Risk Analyst,29038,"Warren, NJ",581
Vbeyond Corporation,2017-04-17,http://www.dice.com/job/result/10209652/951926?src=19,IPS Architect(Intrusion Prevention Systems),29039,"Atlanta, GA",581
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_190119BR?src=19,Network Engineer III,29040,"Centennial, CO",581
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITTND1621544?src=19,Mobility Specialist,29041,"Richmond, VA",581
Jemurai,2017-04-20,http://www.dice.com/job/result/90983491/866025?src=19,"Java Engineer, with an interest in Security",29042,"Chicago, IL",581
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/RG2-136367114?src=19,Embedded Software Engineer - Sensor Calibration (REMOTE),29043,"San Francisco, CA",581
SVB Financial,2017-04-17,http://www.dice.com/job/result/RTL102837/4236?src=19,Principal DevOps Engineer,29044,"San Francisco, CA",581
Verizon,2017-04-23,http://www.dice.com/job/result/10241294/452518-1D?src=19,Cyber Threat SIEM Analyst,29045,"Irving, TX",581
Enterprise Solutions,2017-04-21,http://www.dice.com/job/result/entca005/KK-101?src=19,SAS Programmer,29046,"Philadelphia, PA",581
Connexion Systems & Engineering,2017-04-21,http://www.dice.com/job/result/csema/bh6875?src=19,Network Engineer,29047,"Boston, MA",581
Sharp Decisions,2017-04-19,http://www.dice.com/job/result/sharpdec/34154?src=19,Performance Testing Engineer,29048,"Milford, CT",581
"Sunrise Systems, Inc.",2017-04-06,http://www.dice.com/job/result/sunrise/17-03075?src=19,Sr. Front End Developer,29049,"Beaverton, OR",581
Bowhead/ UICGS,2017-04-23,http://www.dice.com/job/result/10122062/17-0118?src=19,Information Security Specialist,29050,"Fort Meade, MD",581
