company,date,detailUrl,jobTitle,job_listing_no,location,page
"Cybersearch, Ltd",2017-04-22,http://www.dice.com/job/result/cybersea/6742?src=19,QA Analyst,9701,"Auburn Hills, MI",195
IT-Talent a Division of Tech Brains,2017-03-29,http://www.dice.com/job/result/90963644/933137?src=19,Marketing Analytics Leader - Analytic Manager 5,9702,"san francisco, CA",195
G2 OPS INC,2017-04-22,http://www.dice.com/job/result/RTX19dc73/565108?src=19,Systems Engineer (MBSE),9703,"San Diego, CA",195
Memorial Sloan-Kettering,2017-03-29,http://www.dice.com/job/result/10118869/806648?src=19,Network Analyst III (Windows Engineer III),9704,"Middletown, NJ",195
The Midtown Group,2017-04-04,http://www.dice.com/job/result/10178258/933498?src=19,Permanent SharePoint Admin - Federal Project,9705,"Arlington, VA",195
Auburn Technical Svcs Group,2017-03-28,http://www.dice.com/job/result/10134541/927806?src=19,GMI Developer Analyst,9706,"New York, NY",195
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/519160?src=19,Solution Architect w Qlik - PERMANENT,9707,"Columbia, MD",195
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/03500-0009204768?src=19,Systems Administrator,9708,"Oklahoma City, OK",195
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/DF2-135602546?src=19,"Director of Sales - IT, Software, Microsoft Cloud Products!",9709,"Bellevue, WA",195
McKean Defense Group,2017-04-21,http://www.dice.com/job/result/10263067/946194?src=19,I/T Support Specialist 2409,9710,"Bethesda, MD",195
Proficient Business Systems Inc,2017-04-05,http://www.dice.com/job/result/PRO60061/946822?src=19,Systems Integration Analyst,9711,"COLORADO SPRINGS, CO",195
Tayback Staffing,2017-04-20,http://www.dice.com/job/result/10115457/cyberarkepv81?src=19,CyberArc Electronic Password Vault (EPV) SME Work From Home at least 2 days per week,9712,"Dallas, TX",195
Cycle 3 IT Staffing,2017-04-19,http://www.dice.com/job/result/10329512/KSpsalm134?src=19,BI Analyst  SAP,9713,"Kansas City, KS",195
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/19802?src=19,Database Administrator,9714,"Ft Bragg, NC",195
2 Bridge Partners,2017-04-21,http://www.dice.com/job/result/90827581/863702?src=19,Database Administrator - NoSQL - Oracle,9715,"New York, NY",195
The New York Consulting Group,2017-03-29,http://www.dice.com/job/result/90962700/935967?src=19,Automation Engineer II,9716,"Phoenix, AZ",195
CyberData Technologies,2017-03-29,http://www.dice.com/job/result/RTX146efa/CYB13175201701?src=19,AV Specialist,9717,"College Park, MD",195
Tech Genomics LLC,2017-04-03,http://www.dice.com/job/result/90929785/884385?src=19,Java Full stack Developer,9718,"Houston, TX",195
GTN Technical Staffing,2017-04-22,http://www.dice.com/job/result/10125894/CR-10511?src=19,Azure Cloud Engineer,9719,"Dallas, TX",195
Neudesic,2017-04-20,http://www.dice.com/job/result/10111101/AB04?src=19,"Director, Digital Workplace",9720,"Dallas, TX",195
Avesta Computer Services,2017-04-20,http://www.dice.com/job/result/avesta/933201?src=19,Qlikview Architect,9721,"Jersey City, NJ",195
MACRO.CCS,2017-04-20,http://www.dice.com/job/result/macrosea/10018SG2?src=19,PeopleSoft Functional Analyst,9722,"Everett, WA",195
Pacific Seafood,2017-04-18,http://www.dice.com/job/result/RTX1a2c26/SYSTE01373?src=19,Systems Engineer,9723,"Clackamas, OR",195
Technology Consulting Inc.,2017-04-17,http://www.dice.com/job/result/tcipro/3575?src=19,Windows System Administrator,9724,"Fort Knox, KY",195
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/TS2-135066462?src=19,Lead Developer - Revolutionary E-Commerce Start-Up,9725,"Beverly Hills, CA",195
XTGlobal,2017-04-21,http://www.dice.com/job/result/10112333/SCLR-01?src=19,"""Oracle HCM Technical Consultant""- 6+ months W2 CTH- Cockeysville, MD",9726,"Cockeysville, MD",195
Proficient Business Systems Inc,2017-04-21,http://www.dice.com/job/result/PRO60061/725840?src=19,Oracle PL/SQL developer,9727,"Mount Laurel Township, NJ",195
CORPORATE,2017-04-22,http://www.dice.com/job/result/RTX14fecf/223106?src=19,Director - IT Project Management,9728,"New York, NY",195
Viper Technology Services,2017-04-11,http://www.dice.com/job/result/10122125/904128?src=19,System Administrator,9729,"Edwards Air Force Base, CA",195
