job_listing_no,job_type,page,salary_info,technical_skills,travel_info
9751,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 12+ Months",196,Negotiable,"ColdFusion, HMTL, CSS,JavaScript, Ajax, jQuery","Telecommuting not available
Travel not required"
9752,"Full Time, Long Term",196,N.A,Design Analyst,"Telecommuting not available
Travel not required"
9753,"Contract W2, 7 Months",196,Market,"Network, pinging","Telecommuting not available
Travel not required"
9754,"Contract Corp-To-Corp, Contract W2, C2H Corp-To-Corp, C2H W2, 6+Months",196,Depends On Experience,"Cloud Coach, 2 AWS, 3 Cloud Foundry,","Telecommuting not available
Travel not required"
9755,"Full Time, Full-time, Employee",196,"$60,000 - $90,000","ASP.NET, C#, SQL, WCF, JavaScript - ASP.NET, C#, SQL, WCF, JavaScript","Telecommuting not available
Travel not required"
9756,"Contract Corp-To-Corp, Contract Independent, Contract W2, long term",196,Negotiable,Qlikview BI architect SQL,"Telecommuting not available
Travel not required"
9757,"C2H Corp-To-Corp, C2H Independent, C2H W2",196,Depends On Experience,"IBM and EMC storage solutions,  AIX/ DB2 UDB, Cognos,IBM TPC/R","Telecommuting not available
Travel not required"
9758,"Full Time, Full Time",196,Depends On Experience,"Hyperion, Hyperion  Essbase, Hyperion Financial Reporting, and  Hyperion Data Relationship Management","Telecommuting not available
Travel not required"
9759,"C2H Independent, C2H W2",196,Depends On Experience,Infrastructure AWS AZURE LINUX Perl Python Automation,"Telecommuting not available
Travel not required"
9760,"Contract Corp-To-Corp, Contract W2, 12+ Months",196,Market,"Azure, Cloud Architecture, AWS","Telecommuting not available
Travel not required"
9761,Contract Corp-To-Corp,196,Depends On Experience,"T-SQL, Stored Procedures, SSIS, SSRS, Microsoft big data (COSMOS),","Telecommuting not available
Travel not required"
9762,"Contract Independent, Contract W2, C2H Independent, C2H W2, 6+ mos",196,BASED ON EXPERIENCE,"LINUX, WINDOWS, PYTHON, PERL, VIRTUALIZATION, VMWARE, AUTOMATION","Telecommuting not available
Travel not required"
9763,Full Time,196,"120,000 - 130,000","SQL, SSRS, SSIS, SSAS, SSMS","Telecommuting not available
Travel not required"
9764,"Contract Corp-To-Corp, 8 months",196,Depends On Experience,"Systems Analysis- Use Case Documentation, IBM WebSphere Commerce Development, Java, WebSphere Commerce extensions and enhancements, proficient using PL/SQL for data analysis, WCS database modle","Telecommuting not available
Travel not required"
9765,"Contract Corp-To-Corp, Contract W2, 12 months",196,$90 - $100 per hour,"""MS Dynamics AX"" ""Dynamics AX"" ""Functional Consultant"" ""Finance""","Telecommuting not available
Travel not required"
9766,Full Time,196,Depends On Experience,"hadoop,sql,scala,rdbms,shell scripting,python,hive,scripting,healthcare,unix,developer,java,javascript","Telecommuting not available
Travel not required"
9767,Full Time,196,Depends On Experience,"Tableau Developer, Buisness Analytics, MySQL, Data Mart","Telecommuting not available
Travel not required"
9768,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",196,Depends On Experience,Citrix XenServer XenDesktop MS Server 2008 VMware,"Telecommuting not available
Travel not required"
9769,"Full Time, Contract W2",196,Market,"BI Lead Architect : SAP/MS SQL Server SSIS  and MS SQL Stored procedures  SAP  data sources, Data modeling and reporting.","Telecommuting not available
Travel not required"
9770,Full Time,196,,"Analysis, Anti-Virus, Architecture, Automated, Capacity Planning, Development, Encryption, Firmware, Hardware, Linux, Management, Modeling, Project, Research, Security, Simulation, SSL, System Architecture, Systems Administrator","Telecommuting not available
Travel not required"
9771,"Contract Independent, Contract W2, 10+months",196,open,Sr. Technical PM (Healthcare). Must be able to understand the subtleties of communication in a politically charged environment,"Telecommuting not available
Travel not required"
9772,"Contract W2, Contract",196,Depends On Experience,"Blue Coat technologies, HTTP, Routing, various Proxies, Data Centers","Telecommuting not available
Travel not required"
9773,"Full Time, Full-time, Employee",196,"$85,000 - $110,000","Object-oriented Design, ASP.NET, Entity Framework, LINQ, Visual Studio, SQL Server, JavaScript, CSS, JQuery, Angular - Object-oriented Design, ASP.NET, Entity Framework, LINQ, Visual Studio, SQL Server, JavaScript, CSS, JQuery, Angular","Telecommuting not available
Travel not required"
9774,"Full Time, Full Time",196,Depends On Experience,"OFSAA, EBS, Hyperion/ DRM, OBIEE, FUSION","Telecommuting not available
Travel not required"
9775,Full Time,196,Depends On Experience,"SQL, RDBMS, JAVA,","Telecommuting not available
Travel not required"
9776,"Full Time, Full Time",196,,"Analysis, Business Requirements, CASE, Data Analysis, Development, Director, GPS, Management, Materials, Metrics, MS Office, PC, Project, Project Management, Telecom, Testing","Telecommuting not available
Travel required to 10%."
9777,"Full Time, Full Time",196,Depends On Experience,Detailed knowledge of Adobe AEM.,"Telecommuting not available
Travel not required"
9778,Full Time,196,$38.00 to $44.00 per hour,"Customer Service, Development, Exchange, Systems Administrator","Telecommuting not available
Travel not required"
9779,Full Time,196,competitive,"C++, JAVA, SysML, analysis, NAVAIR","Telecommuting not available
Travel not required"
