company,date,detailUrl,jobTitle,job_listing_no,location,page
Cox Media Group,2017-04-21,http://www.dice.com/job/result/coxga/177018?src=19,QA Engineer III,20251,"Atlanta, GA",406
Net2Source Inc.,2017-04-21,http://www.dice.com/job/result/10271304/N337?src=19,"Hadoop  Application Developer:: Englewood, CO",20252,"Englewood, CO",406
Experis,2017-04-23,http://www.dice.com/job/result/COMSYSD/FOX_11222600-423?src=19,Senior Development DBA,20253,"Jacksonville, FL",406
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/18113?src=19,Assoc Information Security Analyst,20254,"Washington, DC",406
L2R Consulting,2017-04-08,http://www.dice.com/job/result/10485628/950688?src=19,Desktop Support Jr. Admin,20255,"Doral, FL",406
"Aries Computer Systems, Inc.",2017-04-21,http://www.dice.com/job/result/aries/606359BR?src=19,.NET Technical Lead,20256,"Scottsdale, AZ",406
Ascensus,2017-04-22,http://www.dice.com/job/result/10354743/R0001360?src=19,Software Developer (Senior to Lead Experience Wanted!),20257,"Dresher, PA",406
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/JS5-136127825?src=19,Principal Software Quality Engineer,20258,"Concord, CA",406
"Project One, Inc.",2017-04-20,http://www.dice.com/job/result/prjctone/17-00083?src=19,Program Director - Digital Technology Delivery,20259,"Stamford, CT",406
"T-Mobile USA, Inc",2017-04-23,http://www.dice.com/job/result/10115421a/83847BR?src=19,"Sr Engineer, Systems Design",20260,"Bellevue, WA",406
"APEX TECHNOLOGY GROUP, INC",2017-04-06,http://www.dice.com/job/result/10117771/938687?src=19,System Analyst,20261,"Hoboken, NJ",406
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITNRC1616083?src=19,Configuration Analyst,20262,"Tampa, FL",406
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/03320-0009226444?src=19,Software Engineer,20263,"Cincinnati, OH",406
"Keystone Consulting, Inc",2017-04-23,http://www.dice.com/job/result/10113357/2669?src=19,IT Security Specialist,20264,"Madison, WI",406
"Chipton Ross, Inc",2017-04-23,http://www.dice.com/job/result/chipton/162063?src=19,Information System Security Officer (ISSO) - CA - C,20265,"Canoga Park, CA",406
Chenega Corporation,2017-04-23,http://www.dice.com/job/result/10125215/1700000701-248?src=19,"Cyber Security Analyst, Senior",20266,"McLean, VA",406
Confidential Search,2017-03-25,http://www.dice.com/job/result/10287039/932191?src=19,Saleforce.com SFDC QA Quality contract 1+ year,20267,"Peoria, IL",406
Hyatt Leader,2017-04-19,http://www.dice.com/job/result/hyattldr/JS77443?src=19,Full Stack Core Java Role,20268,"New York, NY",406
APN Consulting Inc,2017-04-11,http://www.dice.com/job/result/10123488/17-00426?src=19,Sr Clinical Analytics Product Owner,20269,"New York, NY",406
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/WH3-135566546?src=19,Database Engineer (Parallel & Distributed Algorithms),20270,"San Jose, CA",406
Smart  Synergies,2017-04-23,http://www.dice.com/job/result/10382761/921252?src=19,Lead Python Developer,20271,"Washington, DC",406
Calance US,2017-04-23,http://www.dice.com/job/result/cxbcsi/Job28779?src=19,Information Security Engineer,20272,"Playa Vista, CA",406
AC Coy Company,2017-04-21,http://www.dice.com/job/result/10114460/17066?src=19,Software Engineer,20273,"Pittsburgh, PA",406
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/EO1-13671502?src=19,Managing Director - Industry Leader!,20274,"Palo Alto, CA",406
Information Technology Engineering Corporation,2017-04-23,http://www.dice.com/job/result/10111360A/2569?src=19,Security Analyst,20275,"Sterling, VA",406
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/22820?src=19,"Engineer, Network",20276,"Langley Afb, VA",406
Chenoa Information Services,2017-04-23,http://www.dice.com/job/result/chenj001/17-00159?src=19,Clinical Informatics,20277,"Edison, NJ",406
Basic Solutions,2017-04-21,http://www.dice.com/job/result/10210960/950106?src=19,3d Printing Lab Technician,20278,"Menlo Park, CA",406
Alpha Technologies Inc,2017-04-22,http://www.dice.com/job/result/10297147a/253242?src=19,Perl Developer,20279,"raleigh, NC",406
Intelliswift Software Inc,2017-04-22,http://www.dice.com/job/result/10108150/PUN-YB-SE2?src=19,Splunk Admin,20280,"Austin, TX",406
Rand Thompson Consultants Inc.,2017-03-30,http://www.dice.com/job/result/10222255/939299?src=19,Network Engineer,20281,"New York, NY",406
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/02720-0009210536?src=19,Technical Business Analyst (Salesforce/Veeva Exp. Required),20282,"Basking Ridge, NJ",406
Select Medical,2017-04-23,http://www.dice.com/job/result/RTL149373/51435?src=19,"Remote Network/Desktop Support Analyst - Newport News, VA",20283,"Newport News, VA",406
"Ace Info Solutions, Inc.",2017-04-03,http://www.dice.com/job/result/10115943/942781?src=19,Deputy Program Manager,20284,"Chandler, AZ",406
Compri Consulting,2017-04-12,http://www.dice.com/job/result/compri/955486?src=19,Supply Chain Enterprise Architect,20285,"Englewood, CO",406
"Urpan Technologies, Inc.",2017-04-21,http://www.dice.com/job/result/10114358/SK_JTera?src=19,SAP SucessFactors,20286,"Brooklyn, NY",406
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/520726?src=19,Senior Windows System Administrator,20287,"San Francisco, CA",406
"Digipulse Technologies, Inc",2017-04-21,http://www.dice.com/job/result/10227485/967586?src=19,xPression Analyst,20288,"Omaha, NE",406
WinMax Systems Corporation,2017-04-21,http://www.dice.com/job/result/10120741/719820?src=19,Senior Desktop Support Engineer,20289,"Redwood City, CA",406
Pivotal Solutions Inc,2017-04-21,http://www.dice.com/job/result/10102946/937731?src=19,"Lawson Developer- Knoxville, TN",20290,"Knoxville, TN",406
