company,date,detailUrl,jobTitle,job_listing_no,location,page
Synechron Inc.,2017-04-21,http://www.dice.com/job/result/10111699/195462?src=19,Java/.Net Application Architect,5401,"New York, NY",109
Vertex Solutions Inc.,2017-04-18,http://www.dice.com/job/result/10310739/913971?src=19,AVP Technical Specialist (Digital) - RTH,5402,"San Francisco, CA",109
Prosum,2017-04-18,http://www.dice.com/job/result/prosum/DD16528?src=19,Sr. Network Engineer,5403,"Seal Beach, CA",109
Mitchell Martin,2017-04-22,http://www.dice.com/job/result/mitchmar1/MITCA000J6773?src=19,Senior Informatica Developer,5404,"Charlotte, NC",109
"Harmonia, Inc",2017-04-23,http://www.dice.com/job/result/RTL189468/111857266?src=19,"SAS Developer - Level I, II and III",5405,"Suitland-silver Hill, MD",109
ObjectWin Technology Inc,2017-04-21,http://www.dice.com/job/result/objectwi/BACKTS?src=19,Backup Administrator,5406,"Harrisburg, PA",109
First Republic Bank,2017-04-22,http://www.dice.com/job/result/90780659/3888?src=19,Contingent: Project Coordinator,5407,"San Francisco, CA",109
"TEKsystems, Inc.",2017-04-23,http://www.dice.com/job/result/10105424/5974002-279?src=19,Business Systems Analyst,5408,"Champaign, IL",109
Visionaire Partners,2017-04-14,http://www.dice.com/job/result/10294321/BHJOB2052_12954?src=19,Senior SQL Server Development DBA - BHJOB2052_12954,5409,"Atlanta, GA",109
Matlen Silver,2017-04-13,http://www.dice.com/job/result/90939747/952238?src=19,Project Manager,5410,"jersey city, NJ",109
Quicken Loans Inc.,2017-04-22,http://www.dice.com/job/result/10109060/21961?src=19,Windows Systems Engineer,5411,"Detroit, MI",109
"Maxonic, Inc.",2017-04-21,http://www.dice.com/job/result/10108942/751226?src=19,Bioinformatics Engineer,5412,"South San Francisco, CA",109
"Maxonic, Inc.",2017-04-21,http://www.dice.com/job/result/10108942/12890?src=19,Inventory Management and Tracking Specialist  12890,5413,"Palo Alto, CA",109
Software Guidance & Assistance,2017-04-22,http://www.dice.com/job/result/sgainc/17-01481?src=19,Senior Software Engineer,5414,"Dallas, TX",109
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17008347?src=19,Computer Systems Analyst 2,5415,"Woodlawn, MD",109
IT Avalon,2017-04-21,http://www.dice.com/job/result/10476796/ITRM390?src=19,IT Release Manager,5416,"Phoenix, AZ",109
aumkaara Inc.,2017-04-06,http://www.dice.com/job/result/10328995/ISE0101?src=19,Information Security Engineer,5417,"Austin, TX",109
