job_listing_no,job_type,page,salary_info,technical_skills,travel_info
22301,"Full Time, Fulltime Direct Hire",447,75000 to 100000,"MySQL, ETL, Queries, Stored Procedures, Functions, Views, Linux, MS Server","Telecommuting not available
Travel not required"
22302,Full Time,447,Depends On Experience,"SharePoint 2010 and 2013,","Telecommuting not available
Travel not required"
22303,Full Time,447,"130,000","Custom Workflow, design","Telecommuting not available
Travel not required"
22304,Full Time,447,125000,"Workday, HRIS, Payroll, Benefits, Recruitment, Expenses","Telecommuting not available
Travel not required"
22305,"Full Time, Full-time, Employee",447,"$120,000 - $150,000","Python, Django, MySQL, C/C++, AWS - Python, Django, MySQL, C/C++, AWS","Telecommuting not available
Travel not required"
22306,"Contract Corp-To-Corp, Contract Independent, Contract W2",447,Competitive,"visio, SQL, mercury quality center 8.2-10.0, JIRA","Telecommuting not available
Travel not required"
22307,Full Time,447,-,"Device driver, Micro Controller, C++, AUTOSAR, Embedded C, Knowledge of Automotive protocols UDS/ CAN/ Flash/ GM LAN/ FNOS","Telecommuting not available
Travel not required"
22308,"Full Time, Full Time",447,,"Change Management, Database, Development, Lifecycle, Management, Supervisor, Testing, Unix","Telecommuting not available
Travel not required"
22309,"Full Time, Full-time, Employee",447,"$60,000 - $110,000","NodeJS, AngularJS, Heroku, Sail.js, JavaScript, RESTful APIs - NodeJS, AngularJS, Heroku, Sail.js, JavaScript, RESTful APIs","Telecommuting not available
Travel not required"
22310,"Contract Independent, Contract W2, C2H Independent, C2H W2",447,,"Analysis, Analytical Skills, Developer, Development, Diagnostic, Java, Jenkins, Management, Modeling, Programming, QA, Quality Center, Security, Subversion, Testing","Telecommuting not available
Travel not required"
22311,"Contract Corp-To-Corp, Contract Independent, Contract W2",447,00,"using Java (J2EE), JSP/Servlets, JavaScript, JDBC, BEA Weblogic , Oracle PL/SQL, SQL , XML, CSS and HTML , Eclipse IDE or similar tool , Clear Case; Clear Quest or similar configuration tools","Telecommuting not available
Travel not required"
