job_listing_no,job_type,page,salary_info,technical_skills,travel_info
22751,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",456,Depends On Experience,Varicent IBM ICM SPM Cognos,"Telecommuting available
Travel not required"
22752,"Contract Independent, Contract W2, 9+ Months",456,Depends On Experience,"Java, J2EE, Scala, secondarily, JavaScript, coding, Conduct design, code reviews","Telecommuting not available
Travel not required"
22753,"Full Time, Full-time, Employee",456,"$95,000 - $130,000","Voip, SIP, TDM, FreeSWITCH, Kamailio, Asterisk, NoSQL, C++, NodeJS, JavaScript - Voip, SIP, TDM, FreeSWITCH, Kamailio, Asterisk, NoSQL, C++, NodeJS, JavaScript","Telecommuting not available
Travel not required"
22754,Full Time,456,,,"Telecommuting not available
Travel not required"
22755,"Contract W2, C2H W2, Full Time",456,,"Analysis, Analyst, Business Analyst, Development, Excel, Management, PowerPoint, Project, Recruiter, SQL, Testing","Telecommuting not available
Travel not required"
22756,"Contract W2, Temp",456,Competitive,"Analytical, Analytical Skills, Application, Applications, Architecture, Computer, Configuration Management, Database, Development, Engineer, Engineering, HTML, IT, JavaScript, Linux, Management, Networking, Perl, Python, Scripts, Security, System, Systems, Unix, Web, Windows","Telecommuting not available
Travel not required"
22757,"Full Time, Full-time, Employee",456,"$100,000 - $120,000","Deploying Servers to the Cloud (AWS/Azure), Network Infrastructure, VMWare, LAN/WAN and VPN design and implementation. - Deploying Servers to the Cloud (AWS/Azure), Network Infrastructure, VMWare, LAN/WAN and VPN design and implementation.","Telecommuting not available
Travel not required"
22758,"Full Time, Permanent Full Time",456,,"Agile, Analysis, Architecture, CGI, Configuration Management, Development, HTTP, Java, JDBC, Jenkins, Lifecycle, Linux, Management, Middleware, Modeling, MySQL, mysql, ODBC, Oracle, Project, Protocols, Scripts, Scrum, SDLC, Security, Shell Scripts, SOAP, Software Engineer, SQL, SQL Server, Testing, Validation, WSDL, XML","Telecommuting not available
Travel not required"
22759,Full Time,456,,"Browser, CSS, Developer, Development, HTML, J2EE, Java, JavaScript, Management, Release, Scheduling, Supervision, Testing, Web Design","Telecommuting not available
Travel not required"
22760,"Contract W2, 6 months+",456,Depends On Experience,PeopleSoft Systems Administrator,"Telecommuting not available
Travel not required"
