company,date,detailUrl,jobTitle,job_listing_no,location,page
Sandia National Laboratories,2017-04-22,http://www.dice.com/job/result/RTL54619/657295?src=19,Power Sources Technologist (Experienced),5951,"Albuquerque, NM",120
Synechron Inc.,2017-04-21,http://www.dice.com/job/result/10111699/867258?src=19,Senior ETL Technical Lead,5952,"Manhattan, NY",120
Lighthouse Technology Services,2017-04-21,http://www.dice.com/job/result/10114206/766-G11-C?src=19,Technical Delivery Manager  766-G11-C,5953,"Buffalo, NY",120
"Apex Systems, Inc",2017-04-05,http://www.dice.com/job/result/apexsan/945436?src=19,Scrum Master,5954,"McLean, VA",120
DataFactZ,2017-04-21,http://www.dice.com/job/result/90836871/952801?src=19,Spark Developer,5955,"plymouth meeting, PA",120
Blue Canopy Group LLC,2017-04-17,http://www.dice.com/job/result/10113265/2180?src=19,System Administrator (Sr Lead),5956,"Aberdeen, MD",120
JustEnough,2017-04-03,http://www.dice.com/job/result/10505971/502045?src=19,Business Solution Consultant - Johannesburg preferred,5957,Johannesburg,120
"InnoCore Solutions, Inc.",2017-04-21,http://www.dice.com/job/result/10120357/WFM- Verint?src=19,Programmer Analyst (Verint Workforce Manager),5958,"Phoenix, AZ",120
Access Staffing,2017-04-21,http://www.dice.com/job/result/accperny/1721091?src=19,SQL Database Development Lead,5959,"New York, NY",120
"VDart, Inc.",2017-04-21,http://www.dice.com/job/result/10330808/A04C06J873?src=19,BI Architect,5960,"Houston, TX",120
Mastech,2017-04-22,http://www.dice.com/job/result/gatpa001/140378?src=19,Field Construction Safety Coordinator,5961,"Harrodsburg, KY",120
Jack Henry,2017-04-23,http://www.dice.com/job/result/RTL86097/13208-1C89391109?src=19,IBM i System Administrator,5962,"Springfield, MO",120
Network Resources,2017-04-22,http://www.dice.com/job/result/netres/12017?src=19,Business Relationship Manager,5963,"new york, NY",120
Matlen Silver,2017-04-11,http://www.dice.com/job/result/matlennj/917624?src=19,Solution Architect ETL and .NET,5964,"Pennington, NJ",120
"Embedded Resource Group, Inc",2017-04-21,http://www.dice.com/job/result/10123851/5041?src=19,LISP Programmer (5041r),5965,"Mountain View, CA",120
SoNoted,2017-04-21,http://www.dice.com/job/result/10109788/DEVOP22102?src=19,Cloud DevOps PMP,5966,"Herndon, VA",120
Kshunya Inc,2017-04-22,http://www.dice.com/job/result/10213067/JAVA_BI_ANYC_NC?src=19,JAVA BI WEB ANALYTICS DEVELOPER,5967,"Charlotte, NC",120
"Cameo Global, Inc",2017-04-21,http://www.dice.com/job/result/RTL180882/1gU1n1B71JmzvbictBnfrWL@lKCJDvE6Fri5HzBVgmo-?src=19,Network Implementation Engineer II,5968,"San Jose, CA",120
On-Demand Group,2017-04-20,http://www.dice.com/job/result/10426452/967150?src=19,SAP BI/BW Developer,5969,"Anoka, MN",120
First Republic Bank,2017-04-22,http://www.dice.com/job/result/90780659/3855?src=19,Quantitative Analyst,5970,"San Francisco, CA",120
Prestige Staffing,2017-04-11,http://www.dice.com/job/result/10123949/139411?src=19,Senior .NET Architect,5971,"Smyrna, GA",120
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17008902?src=19,GCS BU Chief Engineer 5,5972,"Annapolis Junction, MD",120
Amazech Solutions,2017-04-05,http://www.dice.com/job/result/10338104/946423?src=19,Project Manager 2,5973,"Austin, TX",120
"Digital Intelligence Systems, LLC",2017-04-21,http://www.dice.com/job/result/10110693/968217?src=19,Bigdata Analyst,5974,"Houston, TX",120
"ATR International, Inc.",2017-04-18,http://www.dice.com/job/result/10117022/Tyler_ATR132679?src=19,Database Analyst,5975,"Charlotte, NC",120
Collabera,2017-04-21,http://www.dice.com/job/result/10208346H/8167_SRSQL_NC?src=19,Sr. SQL Developer (IMMEDIATE HIRING),5976,"Charlotte, NC",120
Ciber,2017-04-22,http://www.dice.com/job/result/10122753/97772?src=19,Platform Designer Engineer,5977,"Durham, NC",120
