company,date,detailUrl,jobTitle,job_listing_no,location,page
"Mitchell Martin, Inc.",2017-04-22,http://www.dice.com/job/result/mitchmar/17-472017sr?src=19,Sr Data Analyst - Data Mapping - Data Migration - Insurance  (P & C),1451,"Bridgewater, NJ",30
"iTech US, Inc.",2017-04-18,http://www.dice.com/job/result/10115897/960245?src=19,"Immediate Need!! Java and Big Data Consultant at Dallas, TX (Full Tim",1452,"Dallas, TX",30
"TEKsystems, Inc.",2017-04-22,http://www.dice.com/job/result/10105424/5970789-720?src=19,Project Manager: Data Migration,1453,"Bloomington, IL",30
Talent Merchants,2017-04-22,http://www.dice.com/job/result/dmltech/BBBH1776-819?src=19,Data Engineer w/ Talend,1454,"El Segundo, CA",30
comScore,2017-04-22,http://www.dice.com/job/result/10117623/2205?src=19,Senior Data Analyst,1455,"Chicago, IL",30
Performance Technology Partners LLC,2017-03-29,http://www.dice.com/job/result/10211893/897945?src=19,Data Analyst,1456,"Gold River, CA",30
"Communications Test Design, Inc.",2017-04-22,http://www.dice.com/job/result/RTX162df9/20132635-310?src=19,Data Architect,1457,"West Chester, PA",30
Collabera,2017-04-01,http://www.dice.com/job/result/10208346J/4962_Bigdata_AZ?src=19,Big Data Engineer,1458,"Phoenix, AZ",30
Principle Solutions Group,2017-04-21,http://www.dice.com/job/result/10124296/968429?src=19,Data Analyst,1459,"Raleigh, NC",30
Arthur Lawrence,2017-04-21,http://www.dice.com/job/result/10207147/BHJOB5917_3542?src=19,Senior Data Architect,1460,"Philadelphia, PA",30
"InSource, Inc.",2017-04-21,http://www.dice.com/job/result/inspa001/AG-datadev?src=19,Data Developer (Contract-to-Hire),1461,"Devon, PA",30
PT Systems,2017-04-21,http://www.dice.com/job/result/10267832/v5474?src=19,Data Analyst,1462,"Foster city, CA",30
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17005686?src=19,IT Data Center Engineer,1463,"Fairfax, VA",30
Synechron Inc.,2017-04-20,http://www.dice.com/job/result/10111699/956056?src=19,Data Modeler,1464,"New York City, NY",30
"Christiana Care Health Services, Inc.",2017-04-18,http://www.dice.com/job/result/10512729/40575BR?src=19,Senior Data Analyst,1465,"Newark, DE",30
