company,date,detailUrl,jobTitle,job_listing_no,location,page
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/DW5-135900834?src=19,Remote Infrastructure Engineer,12151,"New York, NY",244
"Covanex, Inc.",2017-04-21,http://www.dice.com/job/result/10358821/820376?src=19,Oracle EBS Service Contracts SME,12152,"Seattle, WA",244
Nigel Frank International,2017-04-23,http://www.dice.com/job/result/10371697/04172017LB-182?src=19,"Cloud Network Engineer - Southfield, MI - 105K-135K + Bonus",12153,"Southfield, MI",244
"hCentive, Inc.",2017-04-17,http://www.dice.com/job/result/RTX15d8dc/559532?src=19,Customer On-Boarding Rep (Assisting Health Insurance Brokers),12154,"Reston, VA",244
Dew Software,2017-04-20,http://www.dice.com/job/result/10113487/DOTNDEV?src=19,Lead .Net Developer,12155,"Fremont, CA",244
Next Step Systems,2017-04-23,http://www.dice.com/job/result/NEXIL001/744537?src=19,Senior Database Developer - R,12156,"Farmington Hills, MI",244
"Softpath System, LLC.",2017-04-04,http://www.dice.com/job/result/softpath/844896?src=19,SAP Technical Architect,12157,"Atlanta, GA",244
Ventures Unlimited,2017-04-21,http://www.dice.com/job/result/10338945/PC-Marklogic?src=19,Marklogic Architect,12158,"Montreal, QC",244
USM Business Systems,2017-04-18,http://www.dice.com/job/result/10106782/822513?src=19,Couchbase or MongoDB Administrator,12159,"Greensboro, NC",244
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/AS3-FunctionalSF5?src=19,Functional Programming Engineer - F#,12160,"San Francisco, CA",244
360 IT Professionals Inc,2017-04-21,http://www.dice.com/job/result/10529869a/968030?src=19,TIBCO Developer,12161,"New Orleans, LA",244
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/CV4-136407412?src=19,SQL Developer - Competitive Pay & Benefits,12162,"Oak Park, IL",244
"Verifi, Inc",2017-04-23,http://www.dice.com/job/result/RTL245792/9015339aef0579fc0db5?src=19,Project Manager,12163,"Los Angeles, CA",244
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/02760-0009242366?src=19,Business Analyst,12164,"Summit, NJ",244
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/CV4-136345115?src=19,Sr. SQL Developer - Competitive Pay & Benefits,12165,"Chicago, IL",244
2 Bridge Partners,2017-04-21,http://www.dice.com/job/result/90827581/947517?src=19,Senior Business Analyst - Finance - SQL,12166,"Colonia, NJ",244
TekisHub Consulting Services,2017-04-21,http://www.dice.com/job/result/10318041/968635?src=19,Middleware Engineer/IBM/Websphere,12167,"Farmington Hills, MI",244
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/525283?src=19,Problem Analyst,12168,"Kansas City, KS",244
EliteInfotek Inc.,2017-04-12,http://www.dice.com/job/result/90939001/956119?src=19,IBM Info sphere ADMIN or SME,12169,"Des Moines, IA",244
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/7658?src=19,Computer Systems Analyst Database,12170,"Crane, IN",244
Verizon,2017-04-22,http://www.dice.com/job/result/10241294/452494-1E?src=19,Senior Technical Project Manager,12171,"Irving, TX",244
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/ES2-1323517186?src=19,Firmware Engineer- TS/SCI- Leading Defense Research Org!,12172,"Dayton, OH",244
RevisionTek,2017-04-16,http://www.dice.com/job/result/10122876/877430?src=19,Avamar/Datadomain/Networker EMC DPS Architect/SME,12173,"little rock, AR",244
"TTW Solutions, Inc",2017-03-26,http://www.dice.com/job/result/10326021/932180?src=19,Sr. Java Software Engineer,12174,"Fairfax, VA",244
DBA Web Technologies,2017-04-22,http://www.dice.com/job/result/10216777/B_ArchitDsigner?src=19,"Software Architect & Designer (AWS, LINUX, OOD, OOP, SOA, Agile) - WA",12175,"Seattle, WA",244
Rang Technologies Inc.,2017-04-21,http://www.dice.com/job/result/10202332/956946?src=19,Senior SAS Predictive Modeler,12176,"Birmingham, AL",244
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/00410-9500510193?src=19,Machine Learning Engineer,12177,"San Jose, CA",244
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/19323?src=19,Systems Administrator,12178,"Fayetteville, NC",244
"Epitec, Inc.",2017-04-12,http://www.dice.com/job/result/10111081/954671?src=19,System Engineer,12179,"Dearborn, MI",244
"Strategic Software Solutions, Inc.",2017-03-29,http://www.dice.com/job/result/stratsw/AC-ATL-499?src=19,Sr. Application Technical Lead,12180,"Philadelphia, PA",244
Pace Computer Solutions Inc.,2017-04-21,http://www.dice.com/job/result/10123923/960457?src=19,Web Developer with Node.js Experience,12181,"BALTIMORE, MD",244
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/17583?src=19,Agile Software Architect,12182,"New Orleans, LA",244
Solomon Page,2017-04-23,http://www.dice.com/job/result/infotp/100435-757?src=19,Software Developer &#8211; C# &#124; Software Development,12183,"New York, NY",244
"QVC, Inc.",2017-04-12,http://www.dice.com/job/result/RTX166689/R25601?src=19,Technology Architect,12184,"West Chester, PA",244
CBIG Recruiting & Staffing,2017-04-22,http://www.dice.com/job/result/10190239/903850?src=19,Business Intelligence Developer,12185,"New York, NY",244
U.S. Tech Solutions Inc.,2017-04-18,http://www.dice.com/job/result/usts/939006?src=19,Ruby on Rails Developer (Only Locals),12186,"Seattle, WA",244
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/16387?src=19,Principal Information Security Analyst,12187,"Lanham, MD",244
Infinity Technology Group,2017-04-11,http://www.dice.com/job/result/10429447/1047840?src=19,Sr. Database Administrator,12188,"Chesterfield, MO",244
ICONMA,2017-04-21,http://www.dice.com/job/result/iconma/17-07300?src=19,Business System Analyst,12189,"Richmond, VA",244
Open Systems Technologies,2017-04-17,http://www.dice.com/job/result/opensyst/32235?src=19,C++ Trade Developer,12190,"New York, NY",244
"IRIS Software, Inc.",2017-04-19,http://www.dice.com/job/result/irissoft/ADDWHPR?src=19,Datawarehouse Architect,12191,Vega Baja,244
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/KB2-134854571?src=19,"Customer Success Manager - Ad Networks, DSPs, Facebook, SaaS",12192,"Boston, MA",244
ClearFocus Technologies LLC,2017-04-12,http://www.dice.com/job/result/10507395/954584?src=19,ETL Developer,12193,"Washington, DC",244
InfoTrellis,2017-03-28,http://www.dice.com/job/result/10461771/810348?src=19,PIM (Product Information Management) Architect,12194,"Austin, TX",244
Centerra Solutions,2017-04-04,http://www.dice.com/job/result/90962654/693168?src=19,Network Engineer,12195,"Fremont, CA",244
Anblicks,2017-04-21,http://www.dice.com/job/result/10126072/968014?src=19,Senior AEM/Java Developer consultant,12196,"Cherry Hill, NJ",244
"Tekvalley, Corp.",2017-04-20,http://www.dice.com/job/result/10216442/363554?src=19,DataStage Developer,12197,"San Leandro, CA",244
"Solution Partners, Inc.",2017-04-21,http://www.dice.com/job/result/solpart/VS-CW-Winforms1?src=19,Senior C#/.NET Developer (Winforms / WPF),12198,"Vernon Hills, IL",244
E-Solutions Inc,2017-04-22,http://www.dice.com/job/result/10109970/17-01829?src=19,SUPPLIER QUALITY ENGINEER,12199,"Irvine, CA",244
"ConsultNet, LLC",2017-04-23,http://www.dice.com/job/result/cxcnetut/17-00980?src=19,MSSQL Developer/DBA,12200,"Salt Lake City, UT",244
