company,date,detailUrl,jobTitle,job_listing_no,location,page
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/22872?src=19,Oracle Platform Administrator TS/SCI required,8001,"Chantilly, VA",161
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/527493?src=19,Pricing Analyst,8002,"Hapeville, GA",161
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/526976?src=19,Database Architect - Client Server,8003,"San Francisco, CA",161
Tek Energy LLC.,2017-03-24,http://www.dice.com/job/result/10458156/931627?src=19,CCIE Resource Consultant,8004,"Cheyenne, WY",161
StevenDouglas,2017-04-07,http://www.dice.com/job/result/SDAFL/949171?src=19,Enterprise Architect / Solutions Architect (SOA),8005,"Sunrise, FL",161
Halo Group,2017-04-21,http://www.dice.com/job/result/10204244/964573?src=19,IT Manager - Application Development,8006,"Chicago, IL",161
Nigel Frank International,2017-04-23,http://www.dice.com/job/result/10371697/NFI04122017-541?src=19,Cloud Solutions Architect,8007,"Dallas, TX",161
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/518296?src=19,Performance Engineer,8008,"De, DE",161
Technologent,2017-04-18,http://www.dice.com/job/result/10504540/99999?src=19,Cisco Project Manager,8009,"Irvine, CA",161
ISC,2017-04-18,http://www.dice.com/job/result/10196199/926691?src=19,Application Developer,8010,"Tallahassee, FL",161
Verizon,2017-04-22,http://www.dice.com/job/result/10241294/450447-1A?src=19,Principal System Performance Engineer - Product Owner,8011,"Richardson, TX",161
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/13353?src=19,"Sr Administrator, Systems",8012,"Ft Meade, MD",161
Curry College,2017-04-05,http://www.dice.com/job/result/RTX1bf24e/4934166?src=19,Chief Information Officer,8013,"Milton, MA",161
Trigent Solutions,2017-04-21,http://www.dice.com/job/result/10486913/954737?src=19,Lead IT Auditor,8014,"Vienna, VA",161
Staffogen LLC,2017-03-30,http://www.dice.com/job/result/90897890/939103?src=19,AWS Architect,8015,"San Jose, CA",161
Systems Technology Group Inc. (STG),2017-03-29,http://www.dice.com/job/result/10124418/ODBFD5516?src=19,Oracle DBA,8016,"Dearborn, MI",161
Prodapt North America,2017-04-19,http://www.dice.com/job/result/paccrest/964536?src=19,SQL Server DBA,8017,"Calabasas, CA",161
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/EG1-1305064234?src=19,Information Architect -Relocation to St. Louis provided!,8018,"Saint Louis, MO",161
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/HF-136339015?src=19,Senior Back End Developer,8019,"Mountain View, CA",161
Brightree LLC,2017-04-20,http://www.dice.com/job/result/10309683/869881?src=19,Senior Software Engineer,8020,"Morrisville, NC",161
Net2Source Inc.,2017-04-19,http://www.dice.com/job/result/10271304/963760?src=19,Security Architects - Healtcare,8021,"Albany, NY",161
Benjamin Douglas Consulting LLC,2017-04-04,http://www.dice.com/job/result/90833618/943902?src=19,Solutions Engineer,8022,"Philadelphia, PA",161
Amaram Technology Corporation,2017-04-21,http://www.dice.com/job/result/10123242/952985?src=19,Senior Solutions Engineer,8023,"Washington, DC",161
Modis,2017-04-22,http://www.dice.com/job/result/10103170/US_EN_6_21701_48813425?src=19,"Customer Service Representative III job in Blythewood, SC",8024,"Blythewood, SC",161
