company,date,detailUrl,jobTitle,job_listing_no,location,page
Kellton Tech,2017-04-21,http://www.dice.com/job/result/cyberwsi/KK-APPSDEV-FL?src=19,Application Dev,9651,"Orlando, FL",194
Xoriant Corporation,2017-04-21,http://www.dice.com/job/result/xorca001/SK-3658?src=19,UI Framework Development Engineer.,9652,"Waltham, MA",194
Mutual of America,2017-04-05,http://www.dice.com/job/result/RTX16ff11/813474?src=19,"INTERNET DEVELOPER (JavaScript, MVC, C#.Net, Angular, SQL2008)",9653,"Boca Raton, FL",194
Goahead Solutions,2017-04-23,http://www.dice.com/job/result/goaca001/GO16040?src=19,Informatica Developer,9654,"Southborough, MA",194
FuseGlobal Partners,2017-04-20,http://www.dice.com/job/result/fglobal/bisd4ax?src=19,Business Intelligence Senior Developer,9655,"Saint Louis, MO",194
SmartWe Inc.,2017-04-20,http://www.dice.com/job/result/10472175/965897?src=19,Cloud consultant,9656,"Santa Clara, CA",194
DynPro Inc.,2017-04-18,http://www.dice.com/job/result/dynpro/960075?src=19,Teradata DBA,9657,"houston, TX",194
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/04010-9500498638?src=19,Production DBA (Informix),9658,"Carrollton, TX",194
Infogroup Northwest,2017-04-22,http://www.dice.com/job/result/infogrup/17282?src=19,Business Intelligence Architect,9659,"Beaverton, OR",194
Lords Technologies Inc,2017-04-20,http://www.dice.com/job/result/10470665/ETL_CBP_ALVA?src=19,Informatica Developer -- Federal -- US Citizen --In person interview,9660,"Alexandria, VA",194
OBOX Solutions,2017-03-29,http://www.dice.com/job/result/10327421/Bus-Intel-Dev?src=19,Business Intelligence Developer,9661,"Dallas, TX",194
Bowhead/ UICGS,2017-04-22,http://www.dice.com/job/result/10122062/17-0567?src=19,Program Manager - Senior,9662,"Mobile, AL",194
Acro Service Corp.,2017-04-11,http://www.dice.com/job/result/ACRO/946703?src=19,Validation Engineer II,9663,"Lake Forest, IL",194
Synergy Global Technologies Inc,2017-04-21,http://www.dice.com/job/result/10270160/5019?src=19,SAP MDG Functional Consultant,9664,"Redmond, WA",194
Blackstone & Cullen Inc.,2017-04-14,http://www.dice.com/job/result/10142925/958813?src=19,Senior Software Engineer - Microstrategy,9665,"Atlanta, GA",194
Airline Tariff Publishing Company,2017-04-22,http://www.dice.com/job/result/10116821/97535144?src=19,Technical Project Manager- IT Operation,9666,"Dulles, VA",194
"Atrilogy Solutions Group, Inc.",2017-04-17,http://www.dice.com/job/result/atrilogy/8988518?src=19,Business Systems Analyst II,9667,"Cypress, CA",194
Ideal Innovations Inc.,2017-04-17,http://www.dice.com/job/result/RTX1508f7/17-010?src=19,Software Engineer IV,9668,"Clarksburg, WV",194
Washington Frank,2017-04-23,http://www.dice.com/job/result/10371697/022317a-871?src=19,SERVICENOW ADMINISTRATOR/DEVELOPER- New York City,9669,"New York, NY",194
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/523546?src=19,Scrum Master,9670,"Elkridge, MD",194
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/DN-1340427Principal101?src=19,Chief Software Architect,9671,"Detroit, MI",194
Pushpay,2017-04-13,http://www.dice.com/job/result/RTX1a28d4/HR-431?src=19,Marketing Automation Specialist,9672,"Redmond, WA",194
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/MG7-135302758?src=19,Senior Account Executive Federal Civilian,9673,"Washington, DC",194
