job_listing_no,job_type,page,salary_info,technical_skills,travel_info
16651,"Full Time, Full-Time",334,Market,"Senior Software Engineer, C#, Algorithms, Architecture, Design Patterns, Cloud, Realtime, ASP.NET MVC, Distributed","Telecommuting not available
Travel not required"
16652,"Full Time, See Job Description",334,Competitive,"Agile, ANSI, Civil, Development, Genetic, GIT, HTML, HTTP, IDE, Java, JDBC, Lifecycle, Linux, Management, Object Oriented Design, Programming, Research, SOAP, Source Code, SQL, Testing, Unix, WSDL, XML","Telecommuting not available
Travel not required"
16653,"Full Time, Full Time",334,,"Agile, Architecture, BIND, CTO, Development, HTML, Management","Telecommuting not available
Travel not required"
16654,"Contract W2, 8 Months",334,Depends On Experience,"Ceridian Source 550; Kronos Timekeeping, Scheduling, Attendance and Leave Management; Equifax; and Oracle CRM on Demand","Telecommuting not available
Travel not required"
16655,C2H W2,334,,Business Systems Analyst,"Telecommuting not available
Travel not required"
16656,Contract W2,334,Negotiable,"project coordinator, Project management, agile, scrum, financial products, excel, powerpoint, sharepoint, word","Telecommuting not available
Travel not required"
16657,C2H W2,334,$80000.00 - $90000.00 per annum,Mobile Developer,"Telecommuting not available
Travel not required"
16658,Full Time,334,Depends On Experience,"OOAD, C#, .Net, Java, Javascript, SQL, Selenium web driver, Microservices","Telecommuting not available
Travel not required"
16659,"Full Time, Permanent",334,Competitive,"Requirements:3+ years of experience as a product manager2+ years of experience with supporting mobile products (native apps or mobile web)2 + years of experience in creating scope documents, functional business requirement specs and use cases2 + years of experience in user acceptance testing (UAT), usability testing, and A/B testingBachelors degree (MBA preferred)Ability to develop agile epics, themes and user stories to support business requirementsUnderstanding of software testing methodologies and software development life cycle processFamiliarity with A/B testing methodologiesUnderstanding of web technology fundamentalsStrong communication, interpersonal, analytical and problem-solving skillsExcellent writing, speaking, and presentation skillsAbility to work independently to diagnose problems, analyze issues, identify and evaluate options and communicate results clearly with a focus on improving process and quality resultsSelf-motivated, resourceful and creative mindsetKeen attention to detailsToys""R""Us is an equal-opportunity employer and is committed to providing a workplace free from harassment or discrimination. All employment decisions are to be made without regard to race, color, age, gender, sexual orientation, religion, marital status, pregnancy, national origin/ancestry, citizenship, physical/mental disability, military status or any other basis prohibited by law.","Telecommuting not available
Travel not required"
16660,Full Time,334,Depends On Experience,"Sales, IT Staffing, IT Staffing Sales","Telecommuting not available
Travel not required"
16661,"Contract Independent, Contract W2, C2H Independent, C2H W2, 12+ Months",334,Depends On Experience,"Objective-C, iOS SDK, SWIFT","Telecommuting not available
Travel not required"
16662,Full Time,334,,"Broadband, Consulting, Ethernet, Fireworks, Genetic, HTTP, Management, Project, Video","Telecommuting not available
Travel not required"
16663,Contract W2,334,Unspecified,CCNA  or  CCNP required.,"Telecommuting not available
Travel not required"
16664,Full Time,334,,FULLTIME *REMOTE* Postgres DBA,"Telecommuting not available
Travel not required"
16665,Full Time,334,-,,"Telecommuting not available
Travel not required"
16666,Full Time,334,,"Agile, Automated, Browsers, Development, Director, Excel, Genetic, Hardware, Manager, Networking, QA, Quality Assurance, Supervision, Testing","Telecommuting not available
Travel not required"
16667,"Full Time, Direct Hire",334,,"Agile, Civil, Developer, Development, Hadoop, Java, Lifecycle, MongoDB, NoSQL, Object Oriented Programming, OOP, Programmer, Programming, SDLC, Security, Software Engineer, TDD, Testing","Telecommuting not available
Travel not required"
16668,Full Time,334,Competitive,"CCNP, CIO, Cisco, Customer Service, HTTP, iOS, LAN, Network Engineer, Security, Switches","Telecommuting not available
Travel not required"
16669,Full Time,334,Competitive,"Algorithms, C++, Compilers, Development, Hardware, HTTP, Java, Management, Mathematical, Modeling, Programming, Research, Security, Simulation, Simulation Software, Software Engineer","Telecommuting not available
Travel not required"
16670,"Contract Independent, Contract W2, C2H Independent, C2H W2",334,,"Agile, Biometrics, Consulting, Customer Service, Database, Excel, HTTP, Management, Materials, Scheduling","Telecommuting not available
Travel not required"
16671,"Full Time, Full Time",334,,"Analysis, Consulting, Development, Excel, HTTP, Inquire, Library, Manager, Management, Materials, PMP, PowerPoint, Project, Project Manager, Rational, Robotics","Telecommuting not available
Travel required to 25%."
16672,Full Time,334,Depends On Experience,"Disaster Recovery, MS 365, Patch Management","Telecommuting not available
Travel not required"
16673,"Contract Independent, Contract W2, C2H Independent, C2H W2",334,Based on Experience,"ANALYSIS, PROCESS MAPPING, DOCUMENTATION, COORDINATION, LEAN, LEAN/SIX SIGMA, SIX SIGMA","Telecommuting not available
Travel not required"
16674,Full Time,334,,"Analyst, Broadband, Consulting, Excel, Genetic, HTTP, Lifecycle, Management, Microsoft Excel, Project, Project Management, Protocol, Telecommunications, Video","Telecommuting not available
Travel not required"
16675,Full Time,334,Negotiable,BI Analyst; Senior Analyst; Diver; Crystal reports; sql; report writing; Diver; Hospital; Admin,"Telecommuting not available
Travel not required"
16676,Full Time,334,,"Developer, Development, EDI, Exchange, HTTP, Supply Chain, XML, XSL","Telecommuting not available
Travel not required"
16677,"Full Time, Perm",334,"56,450-88,204","Business Analyst, Project Management,","Telecommuting not available
Travel not required"
16678,"Contract Corp-To-Corp, Contract Independent, Contract W2, 36 months plus",334,Depends On Experience,Natural / Adabas,"Telecommuting not available
Travel not required"
16679,"Full Time, Contract Independent, Contract W2, 6 + Months",334,Depends On Experience,"JavaScript MVC frameworks, AngularJS, Java Spring","Telecommuting not available
Travel not required"
16680,Full Time,334,Competitive,"Architecture, Development, Hardware, HTTP, Lifecycle, Manager, Management, Metrics, Modeling, Release, Security, Simulation, Testing","Telecommuting not available
Travel required to 15%."
16681,"Contract Independent, Contract W2, 6 to 9 months",334,Market,Java Solutions Engineer with CS10 (CaptalStream 10),"Telecommuting not available
Travel not required"
16682,Full Time,334,-,"JAVA,ORACLE,AL Developer","Telecommuting not available
Travel not required"
16683,,334,Based on Experience,"SALESFORCE, JAVA, APEX, JAVASCRIPT, SQL, HTML, 401","Telecommuting not available
Travel not required"
16684,Full Time,334,115K +,"ux, research, architecture, analyst, usability, user experience, heuristic, story map, agile","Telecommuting not available
Travel required to 10%."
16685,"Contract Corp-To-Corp, Contract Independent, Part Time, 12 months+",334,Market,"User Interface (UI), UX, .NET/WPF, Oil & Gas","Telecommuting not available
Travel not required"
16686,Full Time,334,Competitive,"Agile, Architecture, Business Intelligence, Development, Hadoop, HPUX, HTTP, Linux, Management, Oracle, PostgreSQL, Security, System Architecture, Technical Writing, Video, VMware, Windows","Telecommuting not available
Travel not required"
16687,Contract W2,334,,"NetApp, Linux, Tomcat, Java, SMTP, DHCP, DNS, NIS, LDAP, CIFS, NFS, BIND, SNMP","Telecommuting not available
Travel not required"
16688,"Full Time, FTE",334,Negotiable,Partner Technology Solutions CMET,"Telecommuting not available
Travel not required"
16689,Full Time,334,Market,FICO and SAP,"Telecommuting not available
Travel required to 75%."
16690,"Contract Corp-To-Corp, Contract Independent, Contract W2",334,to 925+/day corp,"JIRA, Java, SQL, JQL, Javascript, ScriptRunner, Confluence a plus","Telecommuting not available
Travel not required"
16691,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, 0",334,0000,"Cloud, Digital, Application Development","Telecommuting not available
Travel not required"
16692,"Contract Corp-To-Corp, Contract Independent, Contract W2, Long Term",334,Negotiable,Senior .NET Developer with Kendo UI - ONLY NEED INDEPENDENT CANDIDATES,"Telecommuting not available
Travel not required"
16693,Full Time,334,,"Agile, Analysis, AngularJS, Business Requirements, Consulting, Database, Developer, Development, JavaScript, jQuery, Lifecycle, Manager, Management, MySQL, mysql, Programmer, Programming, Project, Project Manager, SQL, Testing, User Interface","Telecommuting not available
Travel not required"
16694,"Contract Independent, Contract W2, C2H Independent, C2H W2",334,Market,"Checkpoint firewall, Palo Alto Migration","Telecommuting not available
Travel not required"
16695,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",334,Depends On Experience,Generic ID Solution Architect - IT RISK & COMPLIANCE,"Telecommuting not available
Travel not required"
16696,"Contract Corp-To-Corp, Contract W2",334,,UAT Analyst - Finance,"Telecommuting not available
Travel not required"
16697,"Full Time, Right to Hire",334,,"Architecture, Cisco, Crystal Reports, Customer Service, Excel, Exchange, HTML, Management, Microsoft Project, Outlook, PC, PowerPoint, Product Engineering, Programming, Project, Security, SQL, Switches, Telecommunications, UPS, Windows","Telecommuting not available
Travel not required"
16698,Full Time,334,$100-120K,"QA, test, automation, selenium","Telecommuting not available
Travel not required"
16699,Full Time,334,,"Development, Disaster Recovery, Graphics, HTTP, Industrial Design, Lifecycle, Management, Project, Protocols, Research, Security, Testing","Telecommuting not available
Travel not required"
16700,"Full Time, Regular",334,Confidential,"ITIL, COBIT Management leadership ERP Enterprise Architecture Relational Databases, Distributed Operating Systems, Cloud Infrastructure, VM Ware, Middleware - JBOSS, WebSph","Telecommuting not available
Travel not required"
