job_listing_no,job_type,page,salary_info,technical_skills,travel_info
10051,"Contract Corp-To-Corp, Contract W2, 3 Months",202,,Computer Support Specialist,"Telecommuting not available
Travel not required"
10052,Full Time,202,Depends On Experience,"Windows, VMware","Telecommuting not available
Travel not required"
10053,"Full Time, Full Time",202,Depends On Experience,"Business Development, Tolling,Business Functions, Business Process Management, Product Development,Intelligent Transportation System, Data Analytics, Business Intelligence, BI, ITS","Telecommuting not available
Travel not required"
10054,Full Time,202,"70,000-140,000",Solution Design and Project Delivery;  Incident/Problem Management of Network Systems and Technologies; Network Management and Administration,"Telecommuting not available
Travel not required"
10055,"Contract Corp-To-Corp, Contract W2, 4 + months",202,Depends On Experience,"XML,Web Development Technologies,Internet Development Architecture & Design","Telecommuting not available
Travel not required"
10056,"Full Time, Full-time, Employee",202,"$100,000 - $160,000","Java, Big Data, SPARK, AngularJS, NoSQL/Cassandra/MongoDB, Terraform, Chef, AWS - Java, Big Data, SPARK, AngularJS, NoSQL/Cassandra/MongoDB, Terraform, Chef, AWS","Telecommuting not available
Travel not required"
10057,Full Time,202,,"Analysis, API, Architecture, Configuration Management, Data Modeling, Development, DNS, Linux, Management, Modeling, Networking, Protocol, Security, User Interface, Video, WAN","Telecommuting not available
Travel not required"
10058,"Contract W2, 6 months or longer",202,Negotiable,Technical Delivery Management,"Telecommuting not available
Travel not required"
10059,Full Time,202,Up to 75K,"ERP/MRP/EDI, WAN data networks, English and Japanese","Telecommuting not available
Travel not required"
10060,"Full Time, Full-time, Employee",202,Unspecified,"SPARK, Hadoop, Hive, Yarn, Kafka, Creating and Monitoring Hadoop ETL pipelines, Data Ingestion, Distributed Computing, HDFS, Java - SPARK, Hadoop, Hive, Yarn, Kafka, Creating and Monitoring Hadoop ETL pipelines, Data Ingestion, Distributed Computing, HDFS, Java","Telecommuting not available
Travel not required"
10061,Full Time,202,Depends On Experience,"Windows, Linux, DevOps, e-Commerce, PCI, MS SQL, IIS, Azure, VMWare, AWS, PowerShell, Version Control, Agile","Telecommuting not available
Travel not required"
10062,"Contract Corp-To-Corp, Contract Independent, Contract W2",202,Depends On Experience,"ETL processes, ODS, EDW, data marts and data lakes, MDM","Telecommuting not available
Travel not required"
10063,"Full Time, Contract W2, long term",202,Negotiable,"Strong Analytical, Communication and Interpersonal Skills","Telecommuting not available
Travel not required"
10064,"Contract Corp-To-Corp, Contract Independent, Contract W2, Temp",202,Competitive,"Access, Analysis, Analyst, Business Requirements, Data Warehouse, Exchange, Management, Oracle, Scripts, Siebel, System, Systems, Test, Testing","Telecommuting not available
Travel not required"
10065,Full Time,202,Negotiable,"Agile, Architecture, Business Intelligence, Business Requirements, Database, Data Warehouse, Development, Java, JavaScript, Manager, Management, NoSQL, Project, Project Manager, Research, SDLC, Security, SQL, SQL Server","Telecommuting not available
Travel not required"
10066,Contract W2,202,commensurate w/exp,"In-depth knowledge of Microsoft Windows XP/Win7, Microsoft Server 2000-2012 and VMware is required. working knowledge of:Active Directory, DNS, DHCP, SCCM, SCOM, CiscoWorks, Linux/UNIX, VoIP","Telecommuting not available
Travel not required"
10067,"Contract W2, C2H Corp-To-Corp",202,Negotiable,"Java, Cassandra or any sharded db, Python","Telecommuting not available
Travel not required"
10068,Full Time,202,Competitive,"Help Desk, Service Desk, Technician, Customer Service, Remedy, ITIL, HDI, Shift","Telecommuting not available
Travel not required"
10069,Full Time,202,0.01,See job description,"Telecommuting not available
Travel not required"
10070,"Full Time, Full-time, Employee",202,"$90,000 - $120,000","Embedded, avionics, C++ - Embedded, avionics, C++","Telecommuting not available
Travel not required"
10071,"Contract Independent, 12+months",202,Depends On Experience,"Must be able to design and build a Cognos Framework model with a scalable Physical, Logical and Presentation layers","Telecommuting not available
Travel not required"
10072,"Contract Corp-To-Corp, Contract Independent, Contract W2, 12 Months",202,Depends On Experience,"Technical Writer, planning, researching, writing, and editing documents","Telecommuting not available
Travel not required"
10073,"Contract Corp-To-Corp, Contract Independent, Contract W2, 12  months",202,Depends On Experience,"Couchbase MongoDB NoSQL Java, XML, JSON, REST, Shell, Perl NoSQL, Big data  Couchbase/ Mongodb/Cassandra Dockers and running Mongodb","Telecommuting not available
Travel not required"
10074,"Full Time, Full-time, Employee",202,"$65,000 - $85,000","SQL, Business Intelligence, Data Analytics, Python - SQL, Business Intelligence, Data Analytics, Python","Telecommuting not available
Travel not required"
10075,C2H W2,202,Depends On Experience,ETL software development within a Data Warehouse or Big Data architecture.,"Telecommuting not available
Travel not required"
10076,"Full Time, Perm",202,Market,MYSQL DBA,"Telecommuting not available
Travel not required"
10077,Full Time,202,Depends On Experience,"MySql, Jasper, Tableau, Talend, Centos Linux, data modeling, data management","Telecommuting not available
Travel not required"
10078,"Contract Corp-To-Corp, Contract Independent, Contract W2, 06 Months Contract",202,Depends On Experience,"Linux Admin, Windows Server 2008/2012, Shell Script/Perl, Network Comprehension and Troubleshooting, NetBackup/Backup Exec, BladeLogic, Apache Tomcat, WebLogic","Telecommuting not available
Travel not required"
10079,Full Time,202,Negotiable,"Understanding of systems analysis, architecture, and engineering principals such as TOGAF, Zachman/Taxonomy, and priciples of SDLC","Telecommuting not available
Travel not required"
10080,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, Long Term",202,$70/hr,Managers notes:  needs to understand data security and data encryption (masking) and how scanning tools work,"Telecommuting not available
Travel not required"
10081,"Contract Corp-To-Corp, Contract Independent, 12 months",202,$110/hour,"MAC Layer development, Data Link, WiMAX/802.16//WiFi/802.11/LTE/DOCSIS, ARM/Cortex, RTOS, Hash function, Linked List","Telecommuting not available
Travel not required"
10082,"C2H Independent, C2H W2, Perm",202,Market,Aerodynamics & Performance Engineer,"Telecommuting not available
Travel not required"
10083,C2H Corp-To-Corp,202,0.00,"Proprietary Software, Communication Skills, .Net or Java","Telecommuting not available
Travel not required"
10084,"Contract W2, Temp",202,Competitive,"Analysis, Analyst, Business Analyst, Business Intelligence, Business Requirements, CASE, Computer, Development, Forth, IT, Manager, Management, Project, Project Management, Project Manager, Reengineering, System, Systems, Testing","Telecommuting not available
Travel not required"
10085,"Full Time, Contract W2, 5 years",202,Depends On Experience,"ISSM, CDM, IT Security Risks, Vulnerability Scans, FedRamp, NIST, FIPS, FISMA","Telecommuting available
Travel not required"
10086,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent",202,Open!,"Business Intelligence, Reporting, Analytics","Telecommuting not available
Travel not required"
10087,Full Time,202,,MS Dynamics NAV BI Manager-Functional Consultant/130k/NC,"Telecommuting not available
Travel not required"
10088,"Full Time, Full-time, Employee",202,"$150,000 - $200,000","Full Stack, Front-End Development, MySQL, Measuring Ecommerce data analytics - Full Stack, Front-End Development, MySQL, Measuring Ecommerce data analytics","Telecommuting not available
Travel not required"
10089,Contract W2,202,,Staffing - Process Technician III,"Telecommuting not available
Travel not required"
10090,Full Time,202,"160,000-200,000","AWS, S3, Kinesis, Data Pipeline, Redshift, MySQL, PostGreSQL, NoSQL, Kafka, Spark, Hive, MongoDB, Splunk, Columnar, Database Administrator, Cassandra, Hbase, Mongo, Scala, Python, Java, Scala, Groovy,","Telecommuting not available
Travel not required"
10091,"Full Time, Perm",202,Competitive,"3D, Algorithm, Algorithms, Architecture, C++, Computer, Data Collection, Development, DSP, Embedded, Embedded Software, Engineer, Firmware, Graphics, Hardware, ISP, Linux, OpenGL, Software, Software Engineer","Telecommuting not available
Travel not required"
10092,Full Time,202,Negotiable,"Cabling, Technician","Telecommuting not available
Travel not required"
10093,Full Time,202,$100K,"Empower.net, SQL, Cognos or Business Objects, Report Development","Telecommuting not available
Travel not required"
