job_listing_no,job_type,page,salary_info,technical_skills,travel_info
19401,"Full Time, Contract W2, 1 year",389,Negotiable,"HP Field Support exp., OfficeJet, LaserJet","Telecommuting not available
Travel not required"
19402,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, Part Time",389,Depends On Experience,"Hadoop,Advanced SQL (preferrably Teradata, MySQL)Java, Hive, Pig, Map Reduce, Sqoop, Flume, Hbase, etc. would be a big plus.","Telecommuting not available
Travel not required"
19403,"Full Time, Full-time, Employee",389,"$80,000 - $120,000","Java, Aerospace, TS/SCI, Hadoop, PostgreSQL, SQL, JavaScript, Radar Analysis, Matlab - Java, Aerospace, TS/SCI, Hadoop, PostgreSQL, SQL, JavaScript, Radar Analysis, Matlab","Telecommuting not available
Travel not required"
19404,Full Time,389,,"Analysis, CCNA, Development, Hardware, Network Administrator, Networks, Peripheral, Security, Simulation, Testing, Video","Telecommuting not available
Travel not required"
19405,Full Time,389,Depends On Experience,"AngularJS, Developer, Development, JavaScript, Libraries, MongoDB, NoSQL, Programming, Python, UX","Telecommuting not available
Travel not required"
19406,"Contract Corp-To-Corp, Contract Independent, Contract W2, 2 Months",389,Depends On Experience,sap pp qm pm,"Telecommuting not available
Travel not required"
19407,"Full Time, Full-time, Employee",389,"$100,000 - $160,000","JavaScript, HTML, CSS, JQuery, d3.js, RESTful, Javascript Frameworks, RoR - JavaScript, HTML, CSS, JQuery, d3.js, RESTful, Javascript Frameworks, RoR","Telecommuting not available
Travel not required"
19408,"Full Time, Perm",389,Competitive,"Accounting, Analyst, Analytical, Automotive, Business Analyst, Change Management, Computer, Development, Engineering, ERP, Excel, Lifecycle, Manager, Management, Microsoft Excel, Microsoft Word, Project, Project Manager, SAP, Sales, Specification, Supervision, System, Systems, Test, Windows","Telecommuting not available
Travel not required"
19409,"Full Time, Full-time, Employee",389,"$160,000 - $225,000","Automation, JavaScript, Git, AWS, Gradle/Gulp/Docker/etc, Node.js/Maven/CouchDB, UI performance testing - Automation, JavaScript, Git, AWS, Gradle/Gulp/Docker/etc, Node.js/Maven/CouchDB, UI performance testing","Telecommuting not available
Travel not required"
19410,Full Time,389,,"Analysis, Environmental, Management, Security, Surveillance, Testing, Video","Telecommuting not available
Travel not required"
19411,Full Time,389,Depends On Experience,".net, machine learning","Telecommuting not available
Travel not required"
19412,"Contract Corp-To-Corp, Contract Independent, Contract W2",389,Depends On Experience,"Cisco, CCNA, CCNP, JNCIA, Cisco Voice, NNM, BMC suits, Loglogic, Netscout","Telecommuting not available
Travel not required"
19413,Full Time,389,,"Agile, Analytical Skills, C++, Developer, Development, DNS, GIT, Linux, Management, Multi-threaded, Networking, Project, Project Management, Protocols, Python, QA, SMTP, Telecommunications, Version Control","Telecommuting not available
Travel not required"
19414,"Full Time, Contract Corp-To-Corp, Contract W2",389,Depends On Experience,"Salesforce Technical Architect , SFDC Architect","Telecommuting not available
Travel not required"
19415,"Full Time, Full-time, Employee",389,"$100,000 - $175,000","Ruby on Rails, PostgreSQL, NoSQL, HTML/CSS/Javascript, Startup Experience, Elixir/Elm (Plus), API - Ruby on Rails, PostgreSQL, NoSQL, HTML/CSS/Javascript, Startup Experience, Elixir/Elm (Plus), API","Telecommuting not available
Travel not required"
19416,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",389,Negotiable,python javascript fullstack,"Telecommuting not available
Travel not required"
19417,Full Time,389,,"Agile, Analysis, Automated, Development, Java, Python, QA, Quality Assurance, Software Engineer, TDD, Testing","Telecommuting not available
Travel not required"
19418,Full Time,389,,,"Telecommuting not available
Travel not required"
19419,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",389,Depends On Experience,"Telecommunications management software,mobile devices, remote connections,Call Centers and Port Forwarding,Telcom Admin","Telecommuting not available
Travel not required"
19420,"Contract Corp-To-Corp, Contract Independent, Contract W2, Long Term Contract",389,Competetive,"SALESFORCE.COM, C#, HTML5, JAVASCRIPT, API, .NET Development. Pluses: WPF","Telecommuting not available
Travel not required"
19421,"Contract Corp-To-Corp, Contract W2",389,Negotiable,Infrastructure and Avaya,"Telecommuting not available
Travel not required"
19422,"Contract Corp-To-Corp, Contract Independent, Contract W2",389,Negotiable,"DOCSIS, CMTS, Cable, Modem","Telecommuting not available
Travel not required"
19423,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",389,,"Customer Service, Director, Excel, Management, Materials, Outlook, SAS, Supervision","Telecommuting not available
Travel not required"
19424,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",389,Negotiable,"Analysis, Business Objects, Business Requirements, C#, Database, Developer, Development, Excel, Microsoft Access, Microsoft Excel, ODBC, Oracle, Programming, Protocols, Security, SQL, Sybase, VBA","Telecommuting not available
Travel not required"
19425,,389,,,
19426,"Contract Independent, Contract W2, C2H Independent, C2H W2, Full Time",389,,"Backup and Recovery, BW, Database, DBA, Developer, Oracle, Oracle DBA, Scripts, Shell Scripting, SQL, SQL Server","Telecommuting not available
Travel not required"
19427,"C2H Independent, C2H W2, Perm",389,Market,Quality Engineer,"Telecommuting not available
Travel not required"
19428,"Contract Corp-To-Corp, Contract W2",389,Depends On Experience,"C#, SQL, .NET, MVC","Telecommuting not available
Travel not required"
19429,"Full Time, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 24 months",389,MARKET,ux ecommerce commerce qt oop ooa ood linux qt c++,"Telecommuting not available
Travel not required"
19430,Full Time,389,,"Analysis, Analyst, Change Management, Development, Lawson, Management, Project, Project Management, Scripts, Security, SQL, Supervision, Testing","Telecommuting not available
Travel not required"
19431,Full Time,389,"Up to 200,000","Java, software development, software applications","Telecommuting not available
Travel not required"
19432,C2H W2,389,35.00,"Sec+ OR CCNA. Storage, SAN, Virtualization","Telecommuting not available
Travel not required"
19433,Full Time,389,Market,".NET, C#, ASP.NET, MVC","Telecommuting not available
Travel not required"
19434,Full Time,389,Depends On Experience,"Siemens TcU / NX, Teamcenter, PLM, Architect, ERP, EBOM, MBOM","Telecommuting not available
Travel required to 25%."
19435,Contract Corp-To-Corp,389,00.00,"""VNX"" and ""VNXe"" and ""Vmax"" and ""Unity""","Telecommuting not available
Travel not required"
19436,"Full Time, fulltime",389,Depends On Experience,"Ruby on Rails, HTML, CSS, JavaScript","Telecommuting available
Travel not required"
19437,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Long Term",389,Market,"hadoop, unix, linux, java, hadoop, spark,","Telecommuting not available
Travel not required"
19438,Full Time,389,Negotiable,"Python, Django, Flask, SQL and Angular. Experience in Server Side Programming","Telecommuting not available
Travel not required"
19439,Full Time,389,,"Analysis, B2C, Database, Development, Director, E-commerce, Ecommerce, Excel, Manager, Management, MS Office, Outlook, Research, Sales","Telecommuting not available
Travel not required"
19440,Full Time,389,"70,000","Security Specialist, IA, information assurance, security, nist, fisma, vulnerability, nessus, retina","Telecommuting not available
Travel not required"
19441,Full Time,389,,"Agile, Architecture, Business Requirements, CSS, Developer, Development, Help Desk, jQuery, Libraries, Lifecycle, Manager, Management, Project, Project Management, Project Manager, Sales, Scrum, Testing, User Interface, XSLT","Telecommuting not available
Travel not required"
19442,C2H W2,389,commensurate w/exp,"Expert in developing efficient, service-oriented applications, with in-depth knowledge of HTTP, REST and JSON. Experience with JSON+API is a plus.  Experience with ASP.NET Web API, Caste Windsor","Telecommuting not available
Travel not required"
19443,C2H W2,389,,Cloud Developer- Remote,"Telecommuting not available
Travel not required"
