company,date,detailUrl,jobTitle,job_listing_no,location,page
"Pridevel Consulting, Inc",2017-04-18,http://www.dice.com/job/result/10113311/962992?src=19,"Need Technical Lead @ Boston, MA.",8151,"Boston, MA",164
"M3BI, LLC.",2017-04-17,http://www.dice.com/job/result/10124747/720863?src=19,React JS/Node JS /MongoDB Developer,8152,"Jacksonville, FL",164
Calance US,2017-04-23,http://www.dice.com/job/result/cxbcsi/Job29201?src=19,Plant Visualization Controls/Systems Engineer,8153,"Georgetown, KY",164
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/17489?src=19,Linux Systems Administrator with Polygraph,8154,"Herndon, VA",164
"Sunrise Systems, Inc.",2017-04-10,http://www.dice.com/job/result/sunrise/17-01826?src=19,Java Developer,8155,"Tucson, AZ",164
Progressive Technology Solutions,2017-04-14,http://www.dice.com/job/result/10125813/821813?src=19,PL SQL Dev with Oracle 12.2,8156,"woodland hills, CA",164
VariQ Corporation,2017-04-22,http://www.dice.com/job/result/10286792/2715?src=19,Systems Engineering Task Lead,8157,"North Carolina, NC",164
Modis,2017-04-22,http://www.dice.com/job/result/CXMODSFA2/US_EN_6_17195_56301254?src=19,Group Level Processor,8158,"Rancho Cordova, CA",164
Kforce Government Solutions,2017-04-22,http://www.dice.com/job/result/kforcecx/ITTND1610158?src=19,Customer Service Technician,8159,"Austin, TX",164
Paradigm Group,2017-04-20,http://www.dice.com/job/result/10113860/MNGSSCHI?src=19,Sr. Manager System Services,8160,"Oakbrook Terrace, IL",164
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/15298?src=19,"Engineer, Network Tier 3 Help Desk/weekend shift - 10a -10p Saturday and Sunday",8161,"Arlington, VA",164
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/03200-9500502396?src=19,ERP Manager,8162,"Gastonia, NC",164
Mindtree Limited,2017-04-05,http://www.dice.com/job/result/10207105/946010?src=19,Tableau Developer,8163,"NYC, NY",164
"ResiliEnt Business Solutions, LLC",2017-04-19,http://www.dice.com/job/result/10197546/RBS-20170419?src=19,Website Project manager,8164,"Philadelphia, PA",164
In-Time Infotech Inc.,2017-04-19,http://www.dice.com/job/result/90940796/962741?src=19,Sr. Oracle ODI Develoepr,8165,"West Chester, PA",164
U.S. Tech Solutions Inc.,2017-04-21,http://www.dice.com/job/result/usts/894016?src=19,ETL Informatica Developer- w2 positions,8166,"Minneapolis, MN",164
"ConsultNet, LLC",2017-04-23,http://www.dice.com/job/result/cxcnetut/17-00906?src=19,Software Engineer - Dev Tools Management,8167,"Los Angeles, CA",164
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/CV4-136345115?src=19,Sr. SQL Developer - Competitive Pay & Benefits,8168,"Chicago, IL",164
Encore Consulting Services,2017-04-21,http://www.dice.com/job/result/10123687/957921?src=19,PeopleSoft HCM Developer,8169,"Chicago,, IL",164
Cognilytics,2017-04-06,http://www.dice.com/job/result/10375088A/KG003?src=19,Hana Modeler,8170,"Santa Clara, CA",164
"Endure Technology Solutions, Inc.",2017-04-07,http://www.dice.com/job/result/10427070/MF12?src=19,Full Time Role - MySql DBA,8171,"San Ramon, CA",164
BCBSM,2017-04-23,http://www.dice.com/job/result/10114776/UND0004M?src=19,"Manager, Rating and Underwriting-Underwriting Systems",8172,"Detroit, MI",164
"Trivision Group, Inc.",2017-04-20,http://www.dice.com/job/result/RTX162fc0/967233?src=19,Application Analyst,8173,"New York, NY",164
Genesis NGN Inc.,2017-04-22,http://www.dice.com/job/result/907374372/RS1119?src=19,Tableau Developer,8174,"Sunnyvale, CA",164
Hill Associates,2017-04-07,http://www.dice.com/job/result/RTX153b39/949760?src=19,Senior Network Engineer  ( Telecom-- Top Secret),8175,"Washington, DC",164
Experis,2017-04-23,http://www.dice.com/job/result/COMSYSD/FOX_11224827-781?src=19,Web Project Management Analyst,8176,"Washington, DC",164
Global ECS,2017-04-06,http://www.dice.com/job/result/90979073/948030?src=19,Sharepoint / SRSS Reporter,8177,"Newark, CA",164
Mindlance,2017-04-20,http://www.dice.com/job/result/10114908/13463?src=19,".NET Developer (WPF ,WCF ,PRISM ,TFS)",8178,"Chandler, AZ",164
Systems Technology Group Inc. (STG),2017-03-29,http://www.dice.com/job/result/10124418/SASFD12417?src=19,SAS Consultant,8179,"Dearborn, MI",164
Primus Software Corp,2017-04-21,http://www.dice.com/job/result/primusga/PM_26951?src=19,Infrastructure Project Manager with OpenStack Experience,8180,"DALLAS, TX",164
"Genuent, LLC",2017-04-22,http://www.dice.com/job/result/10228513/17-00396?src=19,Network Security Architect,8181,"Celebration, CA",164
Prodapt North America,2017-03-29,http://www.dice.com/job/result/paccrest/890991?src=19,ITSM Remdy developer,8182,"Saint louis, MO",164
Experis,2017-04-23,http://www.dice.com/job/result/COMSYSD/FOX_11212741-441?src=19,75304 - IT Dev Ops Release Mgr,8183,"Boise, ID",164
"WIT, Inc.",2017-04-21,http://www.dice.com/job/result/RTL150792/MSPBI?src=19,MSBI Senior Consultant,8184,"Troy, MI",164
Zensa,2017-04-04,http://www.dice.com/job/result/90954501/890043?src=19,Mechanical Engineer,8185,"Mountain View, CA",164
Netrocon Inc,2017-04-21,http://www.dice.com/job/result/10216365/DATA0217?src=19,Datastage Developer,8186,"New York City, NY",164
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/03320-0009246619?src=19,Programmer Analyst,8187,"Cincinnati, OH",164
Vision 3000 IT Business Solutions,2017-03-25,http://www.dice.com/job/result/visionca/VK3NJ476?src=19,Supply Chain Project Manager DIRECT Client,8188,"Bridgewater, NJ",164
Odyssey Information Services,2017-04-12,http://www.dice.com/job/result/odysseyi/879261?src=19,Netezza Developer,8189,"DALLAS, TX",164
Enterprise Solutions,2017-04-14,http://www.dice.com/job/result/entca005/957222?src=19,Microstrategy Lead with AWS,8190,"Oak Brook, IL",164
"Acadia Technologies, Inc.",2017-04-12,http://www.dice.com/job/result/90725938/514533?src=19,ETL Tester,8191,"Atlanta, GA",164
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/521854?src=19,Systems Engineer,8192,"Boston, MA",164
Digital Staffing,2017-04-04,http://www.dice.com/job/result/digital/D3639WB?src=19,Senior Technical Manager/ Database Development and Administration ***,8193,"Anaheim, CA",164
Tufts University,2017-03-31,http://www.dice.com/job/result/RTL941989/915022?src=19,"Associate Director, AV Media Support Services",8194,"Medford, MA",164
StevenDouglas,2017-04-07,http://www.dice.com/job/result/SDAFL/949171?src=19,Enterprise Architect / Solutions Architect (SOA),8195,"Sunrise, FL",164
"NetStandard, Inc",2017-04-16,http://www.dice.com/job/result/10280310/927973?src=19,Sr. Systems Engineer,8196,"Overland Park, KS",164
"Clarivoyant, LLC",2017-04-20,http://www.dice.com/job/result/90612611/966630?src=19,Sr. IT Project Manager,8197,"Phoenix, AZ",164
"Vivid Technologies, Inc",2017-04-20,http://www.dice.com/job/result/90787015/961147?src=19,SR. Project Manager,8198,"NYC, NY",164
Softek International Inc.,2017-04-20,http://www.dice.com/job/result/10109450/SAPtechMN?src=19,SAP Technical Architect in Eagan MN,8199,"Eagan, MN",164
"OST, Inc.",2017-04-17,http://www.dice.com/job/result/OSTDC/933824?src=19,BI Developer,8200,"McLean, VA",164
