job_listing_no,job_type,page,salary_info,technical_skills,travel_info
17501,Full Time,351,market,"Assistant Program Manager, Computer Science, PMP, PgMP, MCSA Office, MCSE Productivity, SharePoint, Visio","Telecommuting not available
Travel not required"
17502,Full Time,351,Competitive,"Analysis, Android, Architecture, C++, Compilers, Cryptography, Developer, Development, Hardware, HTTP, iOS, Java, Linux, Mathematical, Mobile Development, Networking, Programming, Protocols, Research, Security, VMware","Telecommuting not available
Travel not required"
17503,Contract W2,351,$1.00 - $1.00 per hour,Navision Consultant,"Telecommuting not available
Travel not required"
17504,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, Part Time, 12 Months",351,Depends On Experience,"HTML, CSS, JavaScript, PHP, Git, Jenkins","Telecommuting not available
Travel not required"
17505,Full Time,351,market,"Agile General Analyst, JIRA, JIRA Agile, Confluence, Agile, MS Project, MS TFS, JIRA, MS Office, MS Visio, SharePoint, SCRUM, Waterfall","Telecommuting not available
Travel not required"
17506,"Full Time, Contract W2, C2H Independent, C2H W2, 6 Months",351,17-00221,"DB2,UDB,DBA,Solaris,VMware,Unix,Linux,Oracle,SQL,","Telecommuting not available
Travel not required"
17507,Full Time,351,Competitive,"Architecture, Business Requirements, Compilers, Development, Hardware, HTTP, Mathematical, Programming, Project, Research, Security, Software Engineer, System Architecture","Telecommuting not available
Travel not required"
17508,Full Time,351,Depends On Experience,Visual Studio; Altera Quartus; SolidWorks; Altium; PSpice; .Net,"Telecommuting not available
Travel not required"
17509,Contract W2,351,$80 - $90 per annum,Java / InfoReach Developer,"Telecommuting not available
Travel not required"
17510,"Contract W2, Contract",351,,(See Job Description),"Telecommuting not available
Travel not required"
17511,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",351,,"Analysis, Broadband, Consulting, Customer Service, Ethernet, Excel, Fireworks, Genetic, HTTP, Manager, Management, Outlook, Project, Project Management, Supervision, Telecommunications, Video","Telecommuting not available
Travel not required"
17512,Full Time,351,,"Agile, Algorithms, Business Intelligence, Customer Service, Development, Intern, Java, Python, Recruiter, Software Engineer, SQL","Telecommuting not available
Travel not required"
17513,"Contract Corp-To-Corp, C2H Corp-To-Corp, C2H W2",351,Unspecified,Sr. IT Business Analyst-- Cyber security_Direct,"Telecommuting not available
Travel not required"
17514,Full Time,351,Market,This position will perform as a technical lead role with strong knowledge and proven experience in Salesforce development/architecture and delivering complex business solutions catered around Force.co,"Telecommuting not available
Travel not required"
17515,"Contract Corp-To-Corp, Contract Independent, Contract W2, 3+ Months",351,Negotiable,"IT General Control, SOX","Telecommuting not available
Travel not required"
17516,"Contract Independent, Contract W2, C2H Independent, C2H W2",351,,"Agile, Biometrics, Consulting, HTTP, Management, Metrics, Release, Scrum, SDLC, UPS","Telecommuting not available
Travel not required"
17517,Full Time,351,"$110,000","MYSQL, Postgres, SQL, Python, PHP, Bash, Shell, JSON, GIT, Puppet, Chef, Mongo, Dynamo, NOSQL, Amazon, AWS, Azure,","Telecommuting not available
Travel not required"
17518,Full Time,351,,"Agile, Analyst, Automated, Business Requirements, CSS, Database, Development, HTML, JavaScript, Release, Scripts, Software Engineer, SQL, SQL Server, Testing","Telecommuting not available
Travel not required"
17519,"Contract Corp-To-Corp, Contract Independent, Contract W2, 1 year",351,open,"HTML/CSS & Javascript, AngularJS/AngularJS2. Boot Strap,Node.JS, React.JS, Backbone","Telecommuting not available
Travel not required"
17520,"Full Time, Mid-Career",351,Competitive,Computers General,"Telecommuting not available
Travel not required"
17521,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, 12+ months",351,open,"Objective-C,","Telecommuting not available
Travel not required"
17522,Contract W2,351,50-60/hour,"Cisco ICM, Aspect eWFM","Telecommuting not available
Travel not required"
17523,Full Time,351,Competitive,"Aerospace, Analysis, Avionics, Change Management, Configuration Management, Development, Exchange, Hardware, HTTP, Management, Validation","Telecommuting not available
Travel not required"
17524,Full Time,351,Competitive,"Analysis, Database, Encryption, HTTP, Networks, Research, Security","Telecommuting not available
Travel not required"
17525,Full Time,351,$95k to $120k,"Must have extensive knowledge of SQL relational database with Oracle knowledge a plus.Expertise in SQL queries, functions, stored procedures, database normalization, indexing and any experience in.Net","Telecommuting not available
Travel not required"
17526,Full Time,351,,"SQL, SSIS, Dual, SNP, MAPD, MMP, Medicare, Medicaid, Analysis, TRR, MTM, ETL, 834, CAHP, HRA","Telecommuting not available
Travel not required"
17527,"Full Time, Full Time",351,Unspecified,Full Time,"Telecommuting not available
Travel not required"
17528,C2H W2,351,,"""HTML"" AND (""C#"" OR ""C Sharp"") AND (""Windows Communication Framework"" OR ""WCF"") AND (""Rest"" OR ""Restful"") AND (""ASP.NET"" OR ""ASP .NET"" OR "".NET"" OR "".NET 3.5"" OR "".NET 4"") AND ""Object Oriented Principles""","Telecommuting not available
Travel not required"
17529,C2H W2,351,,Business Analyst (Peoplesoft),"Telecommuting not available
Travel not required"
17530,Full Time,351,FLEX,SME level Oracle Database Technical Architecture,"Telecommuting not available
Travel not required"
17531,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 6 Months",351,Negotiable,"EUC / Touch service support, ITIL","Telecommuting not available
Travel not required"
17532,"Full Time, Full Time",351,,"BIND, Consulting, Developer, Development, Genetics, HTML, HTTP, IBM, Java, Management, Mobile App Development, Project, Sales, Testing","Telecommuting not available
Travel not required"
17533,Full Time,351,Depends On Experience,Application Architect,"Telecommuting not available
Travel not required"
17534,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 2-3 mths",351,Depends On Experience,"SAP WMS,WM,MM,SD","Telecommuting not available
Travel not required"
17535,Full Time,351,$28.08 - $28.08 per hour,Network Analyst,"Telecommuting not available
Travel not required"
17536,"Full Time, Full Time",351,,"Agile, Analysis, Consulting, Developer, Development, HTTP, Inquire, Java, JavaScript, JSP, Management, Oracle, Project, Research, Scripts, Shell Scripts, SQL, TDD, Testing, Unix, XML","Telecommuting not available
Travel not required"
17537,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",351,$50.00-$60.00/hr,"Auditing, CPA, CIA, CRCM, Accounting, Compliance","Telecommuting not available
Travel not required"
17538,Full Time,351,market,"ASP.NET MVC and Web Forms, SQL Server, Visual Studio, TFS, C#, HTML, CSS, JavaScript","Telecommuting not available
Travel not required"
17539,"Full Time, permanent",351,Depends On Experience,"Sales, Pre-sales, Red Hat Enterprise Linux, Weblogic, Middleware, JBoss,","Telecommuting not available
Travel not required"
17540,Full Time,351,,,"Telecommuting not available
Travel not required"
17541,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time",351,Depends On Experience,Maximo,"Telecommuting not available
Travel not required"
17542,"Contract Independent, Contract W2, C2H Independent, C2H W2",351,,"Agile, Architecture, Biometrics, Consulting, HTTP, Informatica, Lifecycle, Management","Telecommuting not available
Travel not required"
17543,Full Time,351,$80000.00 - $100000.00 per annum,Solutions Architect,"Telecommuting not available
Travel not required"
17544,Full Time,351,Competitive,"Defense Systems, HTTP, Systems Administrator","Telecommuting not available
Travel not required"
17545,"Full Time, Full Time",351,,"Analysis, Developer, Development, DNA, Lifecycle, Management, Oracle, PeopleSoft, PMP, Project, Release, Scripts, SDLC, Testing","Telecommuting not available
Travel not required"
