job_listing_no,job_type,page,salary_info,technical_skills,travel_info
5601,"C2H Corp-To-Corp, C2H Independent, contract to hire",113,open,"Agile, Morae, e-Commerce, UX design, UX research, usertesting.com, HCI","Telecommuting not available
Travel not required"
5602,"Contract Independent, Contract W2, Long Term",113,Depends On Experience,"QVF (qualified Voter File), SQL Server, DBA, QVF- GUI, QXF-LITE, E-Wizard, ASP.NET, MVC5, C#, MS-SQL backend database, ETl, TFS,","Telecommuting not available
Travel not required"
5603,"Full Time, Contract Independent, Contract W2",113,100,AngularJS Json WebAPI ajax css html,"Telecommuting not available
Travel not required"
5604,"Contract Corp-To-Corp, Contract W2, 12 months",113,Depends On Experience,"Solution architect, Java, .net","Telecommuting not available
Travel not required"
5605,Full Time,113,,"Architecture, Broadband, Business Requirements, Cisco, Consulting, Development, Environmental, Ethernet, Excel, Genetic, LAN, Management, Networking, Networks, Outlook, PowerPoint, Project, Project Management, Sales, Sales Engineer, Security, SONET, Telecommunications, Video, VPN, WAN","Telecommuting not available
Travel not required"
5606,Full Time,113,Market,"SQL, T-SQL, PL/SQL, Data Modeling, C#, Agile","Telecommuting not available
Travel not required"
5607,Full Time,113,,"Broadband, Capacity Planning, Change Management, Consulting, Customer Service, Excel, Frame Relay, Genetic, ISDN, Management, MS Office, Networks, PowerPoint, Project, Project Management, Protocols, Router, Routers, Sales, Sales Engineer, Switches, Video, WAN","Telecommuting not available
Travel not required"
5608,Full Time,113,,Windows Systems Administrator,"Telecommuting not available
Travel not required"
5609,"Contract W2, 6 month contract",113,Depends On Experience,"broad technology delivery, including custom development","Telecommuting not available
Travel not required"
5610,C2H Corp-To-Corp,113,Depends On Experience,"Data Security, Governance, DevOps, AWS, Google, AWS, Azure","Telecommuting not available
Travel not required"
5611,Contract W2,113,Competitive,"Networking, Python Scripting, Perl Scripting, Firewalls, Security, Routers, Switches","Telecommuting not available
Travel not required"
5612,Full Time,113,,"Architecture, Broadband, Business Requirements, Cisco, Consulting, Development, Environmental, Ethernet, Excel, Genetic, HTTP, LAN, Management, Networking, Networks, Outlook, PowerPoint, Project, Project Management, Sales, Sales Engineer, Security, SONET, Telecommunications, Video, VPN, WAN","Telecommuting not available
Travel not required"
5613,"Contract Independent, Contract W2, C2H Independent, C2H W2",113,Based on Experience,"PROJECT MANAGER, PM, PROJECT MANAGEMENT, LEAN, DATA ANALYTICS, COST ANALYSIS, ROBOTICS, SIX-SIGMA, LEAN","Telecommuting not available
Travel not required"
5614,"Contract Independent, Contract W2, C2H W2, 1 year",113,70,"Scrum Master, Data Center, Project Management, Network Domain Expertise","Telecommuting not available
Travel not required"
5615,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H W2",113,$60/hr,"IBM InfoSphere, BDM (Business Data Model) ,IGC  Information Governance Catalog & Open IGC tool.","Telecommuting not available
Travel not required"
5616,Full Time,113,$100K - $125K,"Internal Audit, CCAR, CPA, CIA, Audit, SOX, Auditing , ITCG Controls,","Telecommuting not available
Travel not required"
5617,Full Time,113,,"Architecture, Broadband, Business Requirements, Cisco, Consulting, Development, Environmental, Ethernet, Excel, Genetic, LAN, Management, Networking, Networks, Outlook, PowerPoint, Project, Project Management, Sales, Sales Engineer, Security, SONET, Telecommunications, Video, VPN, WAN","Telecommuting not available
Travel not required"
5618,Full Time,113,Negotiable,IBM BPM,"Telecommuting not available
Travel not required"
5619,"Contract Corp-To-Corp, Contract Independent, Contract W2, 6+ months",113,neg,"mainframe, 1.13, 2.2","Telecommuting not available
Travel not required"
5620,Full Time,113,Competitive,"Analysis, Analyst, C#, Data Analysis, Database, Data Mining, Data Warehouse, HTTP, Java, Management, Metrics, MS Office, Programming, Re-engineering, SAP, SQL, Visual Basic","Telecommuting not available
Travel not required"
5621,Full Time,113,,"Analysis, Data Analysis, Database, Development, Excel, HTTP, Management, Microsoft Word, Modeling, PowerPoint, Project, Project Management, Research, Risk Management, SAS, SQL, Unix","Telecommuting not available
Travel not required"
5622,Full Time,113,,Network Engineer,"Telecommuting not available
Travel not required"
5623,Full Time,113,$175k plus bonus,"MSP experience,  Management, vmware","Telecommuting not available
Travel not required"
5624,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, Part Time, Full Time/contract",113,competitive,"AWS, Cloud, Cloud Foundry, Coaching, Continuous Integration, Deployment, Lean Requirements","Telecommuting not available
Travel not required"
5625,"Contract Corp-To-Corp, Contract Independent, Contract W2, 1 year",113,open,"firewalls, VPN, load balancers, switches, routers, IPAM, Wi-Fi, LAN, WAN, and LTE integration","Telecommuting not available
Travel not required"
5626,"Contract Independent, Contract W2",113,Based on Experience,"JAVA, J2EE, BIGDATA, BIG DATA, HADOOP, MAPR, STRUTS, SPRING, JAVASCRIPT, SQL, SYBASE, ORACLE, DB2, PYTHON, CREDIT RISK, MARKET RISK, BANKING COMPANIES, HEDGE FUND COMPANIES, INVESTMENT BANKING COMPANIES, FINANCIAL COMPANIES","Telecommuting not available
Travel not required"
5627,"Contract Corp-To-Corp, Contract Independent, Contract W2, 12+ Months",113,Depends On Experience,"IT Infrastructure (Servers, Databases, network, workstation technology, etc.), MS Excel (pivot tables, graphs, v-lookups, etc.)","Telecommuting not available
Travel not required"
5628,"Full Time, Full-time",113,,"ATL, BMC, CICS, Consulting, DB2, Development, IBM, ISPF, JES2, Library, Manager, MVS, RACF, Scheduling, TSO","Telecommuting not available
Travel not required"
