company,date,detailUrl,jobTitle,job_listing_no,location,page
Softworld Inc,2017-04-22,http://www.dice.com/job/result/softwinc/Softworld_2234-707?src=19,Sr. Data Analyst,2851,"Exeter, NH",58
Modis,2017-04-22,http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_55770997?src=19,Data Analyst! We Want You!,2852,"Chicago, IL",58
"First Tek, Inc.",2017-04-17,http://www.dice.com/job/result/10118015/Data_TX4463?src=19,"Data Engineer in Dallas, TX",2853,"Dallas, TX",58
"CTG, Inc.",2017-04-18,http://www.dice.com/job/result/10123487/962800?src=19,Data Analayst,2854,"Rochester, NY",58
FusionForte,2017-04-19,http://www.dice.com/job/result/10443786/DataArch?src=19,Data Architect,2855,"San Ramon, CA",58
Advantage,2017-04-22,http://www.dice.com/job/result/tacman/Advantage_2805-671?src=19,IT Data Analyst,2856,"Painted Post, NY",58
Volt,2017-04-22,http://www.dice.com/job/result/10105694/27870-2?src=19,Data Center Technician,2857,"Eagan, MN",58
CGI,2017-04-22,http://www.dice.com/job/result/cgiamsbot/J0217-1565?src=19,Lead DW Developer with Data Quality,2858,"Hartford, CT",58
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITAQG1608185?src=19,Data Modeller,2859,"Wilmington, DE",58
VHL Technologies,2017-04-21,http://www.dice.com/job/result/90982944/968209?src=19,Commercial Data Analyst (Pharmaceutical),2860,"Sunnyvale, CA",58
Smart Caliber Technology,2017-04-22,http://www.dice.com/job/result/10459902/BigdFullIL?src=19,Sr Big data Analytics candidate-- Full time,2861,"crystal Lake, IL",58
Horizon Blue Cross Blue Shield of New Jersey,2017-04-21,http://www.dice.com/job/result/10377082a/38142?src=19,Data Reporting Analyst-Digital Products,2862,"Newark, NJ",58
InnoMethods Corp,2017-04-21,http://www.dice.com/job/result/10340532/342305?src=19,Big Data Consultant with Vertica,2863,"Sunnyvale, CA",58
"Adi WorldLink, LLC",2017-04-18,http://www.dice.com/job/result/10118594/DataData?src=19,Sr Data Architect / Data Engineer,2864,"Bellevue, WA",58
TechMatrix,2017-04-21,http://www.dice.com/job/result/90838938a/968314?src=19,Opening for Data Architect/Data Modeler with business analysts,2865,"New York City, NY",58
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/04600-0009236523?src=19,Data Reporting Analyst,2866,"Beloit, WI",58
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/MS3-134268583?src=19,SQL Data Analyst,2867,"Effingham, IL",58
Redstream Technology,2017-04-22,http://www.dice.com/job/result/10228510/11563?src=19,Data Architect,2868,"New York, NY",58
Opal Force Inc,2017-04-20,http://www.dice.com/job/result/90958274/RR-BOW-DW?src=19,Data Warehouse  Specialist,2869,"San Ramon, CA",58
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1622018?src=19,Data Analyst,2870,"Irvine, CA",58
Cynet Systems,2017-04-21,http://www.dice.com/job/result/10516350/CA_CONV_0421?src=19,Data Conversion Specialist,2871,"Santa Clara, CA",58
The Judge Group,2017-04-22,http://www.dice.com/job/result/cxjudgpa/518269?src=19,Data Modeler,2872,"Columbus, OH",58
Harvey Nash USA,2017-04-22,http://www.dice.com/job/result/esi/42161-803?src=19,Python Data Engineer/Analyst,2873,"Chicago, IL",58
IDC Technologies,2017-04-07,http://www.dice.com/job/result/10114879/950449?src=19,Data Analyst,2874,"hillsboro, OR",58
ResolveTech Solutions Inc.,2017-04-03,http://www.dice.com/job/result/10368525/2987676?src=19,"SAP BOBJ, Data Services Consultant",2875,"Tampa, FL",58
INSYS Group,2017-04-13,http://www.dice.com/job/result/insysus/17-00077?src=19,Data Analyst - 00077,2876,"Minnetonka, MN",58
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/18909?src=19,Software and Data Analytical Engineer,2877,"Reston, VA",58
Brightech International LLC,2017-04-04,http://www.dice.com/job/result/90922707/696803?src=19,"Director, Clinical Data Management",2878,"Somerset, NJ",58
"iTech Solutions, Inc",2017-04-21,http://www.dice.com/job/result/10111560/17-00542?src=19,Data InSight Consultant Remote Work Option,2879,"Bloomfield, CT",58
