company,date,detailUrl,jobTitle,job_listing_no,location,page
Nextgen Technologies Inc.,2017-03-29,http://www.dice.com/job/result/10211487/936730?src=19,NLP Engineer - Natural Language Procesing,17301,"Mountain View, CA",347
Kaiser Permanente,2017-04-12,http://www.dice.com/job/result/kais/956490?src=19,Manager of VoIP Facilities Standards,17302,"Portland, OR",347
"DST Systems, Inc",2017-04-07,http://www.dice.com/job/result/RTX191607/R221565?src=19,Software QA Supervisor,17303,"Kansas City, MO",347
The Denzel Group,2017-04-13,http://www.dice.com/job/result/10207044/957708?src=19,BI Analyst,17304,"Wayne, PA",347
Aspect,2017-04-23,http://www.dice.com/job/result/RTL175090/8823?src=19,Technical Writer,17305,"Orlando, FL",347
Princeton Information Ltd,2017-04-23,http://www.dice.com/job/result/cxprince/17-04022?src=19,C++ Developer,17306,"Clearwater, FL",347
Princeton Information Ltd,2017-04-23,http://www.dice.com/job/result/cxprince/17-03678?src=19,AVP Smart Automation Centre,17307,"Tampa, FL",347
"Oportun, Inc",2017-04-23,http://www.dice.com/job/result/RTX17b806/4596?src=19,Sr. Java/J2EE Engineer - Finance Engine,17308,"Redwood City, CA",347
Ubique Systems,2017-04-20,http://www.dice.com/job/result/90970862/965534?src=19,Identity Insight SME,17309,"College Station, TX",347
"DST Systems, Inc",2017-04-07,"http://www.dice.com/job/result/RTX191607/Kansas City, Missouri?src=19",Senior Applications Analyst,17310,"Quincy, MA",347
"Netimpact Strategies, Inc",2017-04-11,http://www.dice.com/job/result/10414835/902878?src=19,Financial Senior Consultant,17311,"Falls Church, VA",347
Mitchell Martin,2017-04-23,http://www.dice.com/job/result/mitchmar1/MITCA000J977?src=19,Risk Project Manager,17312,"New York, NY",347
"Competent Systems, Inc",2017-04-05,http://www.dice.com/job/result/10171258/SBS02282017-1?src=19,VP Business Development,17313,"Alpharetta, GA",347
"New Age Software Services, Inc",2017-04-21,http://www.dice.com/job/result/newage/1928a?src=19,Business Intelligence Analyst,17314,"Marlborough, MA",347
Smart Staffing Services DBA Smart-Tek,2017-04-21,http://www.dice.com/job/result/10480693/969162?src=19,Database Engineer,17315,"Alpharetta, GA",347
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17005407?src=19,Modeling & Simulation / Mission Analysis - Virtual Simulation Developer 2,17316,"Melbourne, FL",347
Homesite Insurance,2017-04-23,http://www.dice.com/job/result/90784305/2262?src=19,Web Developer Lead,17317,"Boston, MA",347
Genesis10,2017-04-23,http://www.dice.com/job/result/gentx001/17-00957?src=19,QA Tester (Hadoop/Java),17318,"Plano, TX",347
Futuretech Staffing,2017-04-17,http://www.dice.com/job/result/futurets/771751?src=19,IT Support (Help Desk Admin),17319,"Marina del Rey, CA",347
Collabera,2017-04-21,http://www.dice.com/job/result/10208346R/3363_DD_MN?src=19,Database Developer,17320,"Eden Prairie, MN",347
Symbiotic Consulting Group,2017-04-20,http://www.dice.com/job/result/10507176/294953?src=19,SSIS SQL Developer,17321,"Fort Lauderdale, FL",347
Kelly Services,2017-04-23,http://www.dice.com/job/result/10216736/US589JRP_BH1289633?src=19,PHP Developer -Orlando FL,17322,"Orlando, FL",347
PT Systems,2017-04-20,http://www.dice.com/job/result/10267832/895576?src=19,Ops Center Specialist,17323,"San Francisco, CA",347
ConsultUSA,2017-04-20,http://www.dice.com/job/result/10119092/10385D?src=19,Java Developer,17324,"Orlando, FL",347
Mitchell Martin,2017-04-23,http://www.dice.com/job/result/mitchmar1/MITCA000J6745?src=19,Java Developer - Financial,17325,"Chicago, IL",347
CSRA,2017-04-23,http://www.dice.com/job/result/srabot/4013780?src=19,Senior Cyber Security Engineer,17326,"Arlington, VA",347
Principle Solutions Group,2017-04-17,http://www.dice.com/job/result/10124296/AC_ATL_ROR?src=19,Ruby on Rails Engineer,17327,"Atlanta, GA",347
"Logic Soft, Inc.",2017-04-21,http://www.dice.com/job/result/10121591/968343?src=19,Online MArketing Analytics,17328,"El Segundo, CA",347
Principle Solutions Group,2017-03-27,http://www.dice.com/job/result/10124296/DP_ENGIN?src=19,Software Engineer,17329,"Raleigh, NC",347
"Health Management Systems, Inc.",2017-04-18,http://www.dice.com/job/result/10100195/962318?src=19,Technical QA II,17330,"Las Vegas, NV",347
"Shimento, Inc.",2017-04-21,http://www.dice.com/job/result/10126196/17-00059?src=19,Risk Analyst,17331,"San Francisco, CA",347
Mitchell Martin,2017-04-23,http://www.dice.com/job/result/mitchmar1/MITCA000J6708?src=19,Software Developer,17332,"Grand Rapids, MI",347
Alliance IT,2017-04-11,http://www.dice.com/job/result/10494622/954536?src=19,QA Engineer,17333,"SAN RAMON, CA",347
Access Staffing,2017-04-21,http://www.dice.com/job/result/accperny/201601042018?src=19,Java Technical Lead,17334,"New York, NY",347
RWR Enterprises,2017-03-28,http://www.dice.com/job/result/10114319/935800?src=19,Information Security Strategy Analyst,17335,"Houston, TX",347
Arthur Lawrence,2017-04-21,http://www.dice.com/job/result/10207147/BHJOB5917_3661?src=19,Database Architect - Mongo DB,17336,"Cumberland, MD",347
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17009157?src=19,RF Test Engineer 2/3 - Second Shift,17337,"Baltimore, MD",347
Vertisystem Inc.,2017-04-05,http://www.dice.com/job/result/10203745D/WECJ00077?src=19,Software Engineer,17338,"Menlo Park, CA",347
CompuGain Corporation,2017-04-21,http://www.dice.com/job/result/RTL61687/17-00161?src=19,Software Security Engineer,17339,"Rockville, MD",347
ProSource IT,2017-04-21,http://www.dice.com/job/result/10382297/883349?src=19,IT Project Manager for Quality Program,17340,"Ft. Lauderdale, FL",347
First Republic Bank,2017-04-23,http://www.dice.com/job/result/90780659/4375?src=19,Contingent: Project Manager,17341,"San Francisco, CA",347
JDC Group,2017-04-22,http://www.dice.com/job/result/10125226/6097?src=19,Lead Business Analyst Mentor,17342,,347
"TEKsystems, Inc.",2017-04-23,http://www.dice.com/job/result/10105424/5977741-339?src=19,Telecommunications NOC Engineer level3,17343,"Oakland, NJ",347
Mitchell International,2017-04-22,http://www.dice.com/job/result/mitca001/97318424?src=19,Software QA Engineer 3-WCS,17344,"Irvine, CA",347
eXcell,2017-04-23,http://www.dice.com/job/result/excell/17-00777?src=19,"Jr. Database Admin - Help Desk - Servers, Unix - Contract Position",17345,"Louisville, KY",347
"ATR International, Inc.",2017-04-19,http://www.dice.com/job/result/10117022/AndrW_ATR132299?src=19,Application Support Analyst,17346,"Portland, OR",347
Servesys Corporation,2017-04-11,http://www.dice.com/job/result/10443784/953840?src=19,Dell EMC EHC Consultant_Direct,17347,"Pleasanton, CA",347
Marquee Staffing,2017-04-21,http://www.dice.com/job/result/10243784/BE01?src=19,Back End Developer (PHP / LAMP),17348,"Costa Mesa, CA",347
