company,date,detailUrl,jobTitle,job_listing_no,location,page
Mindtree Limited,2017-04-20,http://www.dice.com/job/result/10207105/JAVALEAD?src=19,TECHNICAL LEAD - JAVA,26101,"BETHESDA, MD",523
Continuant,2017-04-11,http://www.dice.com/job/result/10205237/625390?src=19,Systems Administrator,26102,"Tacoma, WA",523
Nordstrom,2017-04-23,http://www.dice.com/job/result/10211957a/284274?src=19,Sr. SW Development Engineer - (Java / AWS) - (Digital Content Mgmt. Team),26103,"Seattle, WA",523
Information Technology Engineering Corporation,2017-04-23,http://www.dice.com/job/result/10111360A/2610?src=19,Senior HBSS Engineer,26104,"Sterling, VA",523
Louisiana Economic Development,2017-04-18,http://www.dice.com/job/result/90833617/IBM976591?src=19,Entry Level Microsoft Technical Specialist,26105,"Baton Rouge, LA",523
EJR Search Partners,2017-04-21,http://www.dice.com/job/result/10465180/874960?src=19,Junior SQL Business Intelligence Developer,26106,"Greenwich, CT",523
Mosaic451,2017-04-11,http://www.dice.com/job/result/90894293/953825?src=19,Senior Security Analyst,26107,"Phoenix, AZ",523
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/RC4-136410612?src=19,"Software Engineer - C#, ASP.NET",26108,"Dallas, TX",523
INSASYS LLC,2017-04-21,http://www.dice.com/job/result/10514802/967675?src=19,Middleware Developer / SOA Developer,26109,"Miami, FL",523
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1603088?src=19,DevOps Engineer,26110,"Corvallis, OR",523
Golive Consulting Inc,2017-03-28,http://www.dice.com/job/result/RTX1bb5b2/934142?src=19,Java Engineer --Multiple Positions,26111,"Brea, CA",523
Verizon,2017-04-23,http://www.dice.com/job/result/10241294/452155-1A?src=19,Database Developer,26112,"Temple Terrace, FL",523
Mason Frank International,2017-04-23,http://www.dice.com/job/result/10371697M/36696-504?src=19,Salesforce Administrator,26113,"Scranton, PA",523
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/9217?src=19,"Engineer, Systems",26114,"Camp Hm Smith, HI",523
3i Infotech Inc.,2017-04-12,http://www.dice.com/job/result/10115057/85785?src=19,SAP CATS & Travel Expenses Mgmt.,26115,"Jersey City, NJ",523
"Request Technology, LLC",2017-04-20,http://www.dice.com/job/result/napil006/sanLuisSecurity?src=19,Senior Information Security Manager,26116,"San Luis Obispo, CA",523
Meadowbrook Insurance Group,2017-04-13,http://www.dice.com/job/result/RTX1bf951/957209?src=19,Information Security Leader,26117,"Southfield, MI",523
Vision Information Technologies,2017-04-23,http://www.dice.com/job/result/10120771/BBBH69159-995?src=19,Application Programmer/Analyst III,26118,"Kansas City, MO",523
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_190090BR?src=19,Network Engineer IV,26119,"Centennial, CO",523
Milvets Systems Technology,2017-04-03,http://www.dice.com/job/result/RTX1955b9/942562?src=19,Senior Technician,26120,"Pensacola, FL",523
World Bank,2017-04-18,http://www.dice.com/job/result/500308530/962080?src=19,IT Officer - Technical Lead,26121,"Washington, DC",523
Information Technology Engineering Corporation,2017-04-23,http://www.dice.com/job/result/10111360A/2678?src=19,Network Technician,26122,"Golden, CO",523
David Geffen School of Medicine at UCLA,2017-04-23,http://www.dice.com/job/result/10429251S/H89223?src=19,Programmer Analyst II,26123,"Los Angeles, CA",523
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITEQG1620738?src=19,Senior SQL Developer,26124,"Buffalo Grove, IL",523
WWT Advanced Solutions,2017-04-03,http://www.dice.com/job/result/10106058/502214?src=19,IT Telecom Project Manager,26125,"San Ramon, CA",523
SVB Financial,2017-04-17,http://www.dice.com/job/result/RTL102837/4236?src=19,Principal DevOps Engineer,26126,"San Francisco, CA",523
Beechwood Computing Ltd,2017-04-18,http://www.dice.com/job/result/beeca002/KEXBIDEVELOPER?src=19,Sr BI Developer;Local Irvine CA; $ 55/hr C2C; $ 50/hr W2,26127,"Irvine, CA",523
The ACI Group,2017-04-23,http://www.dice.com/job/result/aci/10337?src=19,Customer Experience CX Analyst,26128,"Baltimore, MD",523
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_185896BR?src=19,Network Engineer I,26129,"Centennial, CO",523
Infotek Consulting Services Inc.,2017-04-19,http://www.dice.com/job/result/10383403/965134?src=19,Marketing Coodinator / Project Administrator,26130,"Mount Laurel, NJ",523
Siaraa Technologies,2017-04-21,http://www.dice.com/job/result/90973462/11?src=19,Solution/Application Architect,26131,"Northampton, MA",523
"OSI Engineering, Inc.",2017-04-20,http://www.dice.com/job/result/10365912/pythonjsfull?src=19,"Seeking a Python, JavaScript Full Stack Engineer in Mountain View, CA",26132,"Mountain View, CA",523
GATE Staffing,2017-04-21,http://www.dice.com/job/result/10376101/925436?src=19,Technical Support/Application Support! (MUST be hands on with Java),26133,"New York, NY",523
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/21438?src=19,"Principal Systems Engineer (Cyber) - TS/SCI - Alexandria, VA",26134,"Alexandria, VA",523
Software Tech Enterprises,2017-04-10,http://www.dice.com/job/result/10462722/LDS2046?src=19,Sr. Hadoop Developer,26135,"Baltimore, MD",523
Technology Resource Management,2017-04-18,http://www.dice.com/job/result/techrm/835369?src=19,Sr. Systems Analyst/Product Manager,26136,"Clifton, NJ",523
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/TS2-126851142?src=19,Full-Stack Engineer - FinTech Leader - 150K++,26137,"Medford, MA",523
The Goshen Group,2017-04-14,http://www.dice.com/job/result/10492616/950007?src=19,.Net Programmer,26138,"Wilmington, DE",523
"Simply Bits, LLC",2017-04-05,http://www.dice.com/job/result/80119295/933985?src=19,Full Stack Developer (Microsoft .NET C#),26139,"Tucson, AZ",523
Softworld Inc,2017-04-23,http://www.dice.com/job/result/softwinc/Softworld_2233-98?src=19,Program Manager,26140,"Boston, MA",523
Hexacorp,2017-04-21,http://www.dice.com/job/result/10113143/948099?src=19,IT Solutions Sales Consultant,26141,"Atlanta, GA",523
Technical Resource Group,2017-04-18,http://www.dice.com/job/result/tecga001/923047?src=19,Oracle Financials Developer,26142,"Herndon, VA",523
Cisco Systems Inc.,2017-04-23,http://www.dice.com/job/result/ciscobot/1206082?src=19,Technical Account Manager at Cisco Umbrella,26143,"Rtp, NC",523
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/523346?src=19,Sr. QA Analyst (NO C2C),26144,"Lincolnshire, IL",523
Cynet Systems,2017-04-21,http://www.dice.com/job/result/10516350/IL_DBSCU_0421?src=19,Imperva Database Security Engineer,26145,"Chicago, IL",523
Buxton Consulting,2017-04-21,http://www.dice.com/job/result/buxton/Infra_SecAdmin?src=19,Infrastructure Security Administrator,26146,"Modesto, CA",523
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/01020-9500502721?src=19,Account Executive/B2B Sales,26147,"Miami, FL",523
"Flux Resources, LLC",2017-04-17,http://www.dice.com/job/result/RTX118e87/2441?src=19,SAP Solutions Analyst,26148,"Alexandria, VA",523
"IDR, Inc.",2017-04-12,http://www.dice.com/job/result/10333893/954812?src=19,SQL Developer,26149,"Nashville, TN",523
S-Square Technologies,2017-04-19,http://www.dice.com/job/result/90967287/958076?src=19,Sr. iOS Application Developer with java,26150,"Laurel, MD",523
