job_listing_no,job_type,page,salary_info,technical_skills,travel_info
17301,Contract W2,347,Depends On Experience,"NLP, text understanding, classification, pattern recognition, question answering, information retrieval, knowledge base or similar","Telecommuting not available
Travel not required"
17302,"Full Time, Perm",347,0000,"Cisco , VoIP , TDM , Telephony","Telecommuting not available
Travel not required"
17303,Full Time,347,,"Accounting, Agile, Database, Defect Management, Development, Genetic, Management, Programming, Project, QA, Quality Assurance, Quality Center, Scripts, Supervision, Supervisor, TDD, Testing","Telecommuting not available
Travel not required"
17304,Full Time,347,Negotiable,BI Analyst; Senior Analyst; Diver; Crystal reports; sql; report writing; Diver; Hospital; Admin,"Telecommuting not available
Travel not required"
17305,"Full Time, Full Time",347,,"Analysis, Development, HTTP, Management, Multimedia, Project, Quality Assurance, Research, Scheduling, Supervision, Technical Writer, Technical Writing, Testing, Writer","Telecommuting not available
Travel not required"
17306,"Contract Independent, Contract W2, 10+ mos",347,Based on Experience,"C, C++, LINUX, UNIX","Telecommuting not available
Travel not required"
17307,"Contract Independent, Contract W2, C2H Independent, C2H W2",347,Based on Experience,"ANALYSIS, PROCESS MAPPING, DOCUMENTATION, COORDINATION, LEAN, LEAN/SIX SIGMA, SIX SIGMA","Telecommuting not available
Travel not required"
17308,Full Time,347,Depends On Experience,"Agile, Automated, CASE, Database, Development, IDE, J2EE, Java, Laptop, Linux, MongoDB, MySQL, mysql, NoSQL, PostgreSQL, QA, Release, Scrum, SOAP, Solr","Telecommuting not available
Travel not required"
17309,"Contract W2, 3+ months",347,90-100,IBM Infosphere Identity Insight installation and configuration,"Telecommuting not available
Travel not required"
17310,Full Time,347,,"Ada, Agile, Analysis, Analyst, Development, Excel, Genetic, HTML, Management, Microsoft Word, Project, Research, SQL, XML","Telecommuting not available
Travel not required"
17311,Full Time,347,Negotiable,Finance,"Telecommuting not available
Travel not required"
17312,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Contract",347,,"Architecture, CDO, CSS, HTML, HTTP, Manager, Management, Metrics, Project, Project Manager, Quality Assurance, Research, Risk Management","Telecommuting not available
Travel not required"
17313,"Full Time, Full-Time",347,Depends On Experience,"US Staffing, IT Account Manager /Business Development Manager/ Client Sales Directors /Client Managers, sales and relationship development","Telecommuting not available
Travel not required"
17314,Full Time,347,Depends On Experience,"BI Analyst, SQL","Telecommuting not available
Travel not required"
17315,"Full Time, FTE",347,"90,000-100,000","SQL Server, SSIS, T-SQL","Telecommuting not available
Travel not required"
17316,Full Time,347,Competitive,"Aerospace, Algorithms, Analysis, Architecture, Developer, Development, HTTP, Mathematical, Mathematical Models, Modeling, Physics, RF, Simulation, System Architecture","Telecommuting not available
Travel not required"
17317,Full Time,347,,"Algorithms, Analysis, API, Browser, CSS, Developer, Development, Foundation, GIT, Java, JavaScript, NoSQL, SQL, TDD, Web Developer","Telecommuting not available
Travel not required"
17318,"Full Time, Proactive",347,,"Java, Linux, Middleware, QA, QA Tester, Scripts, Shell Scripts, Software, Test, Tester, Testing, Unix","Telecommuting not available
Travel not required"
17319,C2H W2,347,$20.00 per hour,"Help Desk, IT Support, Desktop, Hardware, Software, Network, Server, PC, Mac, Laptop, Mobile Devices, Active Directory, Office365, Outlook, Excel, Helpdesk, Tech, Windows","Telecommuting not available
Travel required to 10%."
17320,Contract W2,347,Depends On Experience,"One of our direct clients is looking for a Database Developer to work out of their Eden Prairie, MN location","Telecommuting not available
Travel not required"
