company,date,detailUrl,jobTitle,job_listing_no,location,page
"TEKsystems, Inc.",2017-04-22,http://www.dice.com/job/result/10105424/5960863-337?src=19,Data Analyst,1101,"Charlotte, NC",23
CSRA,2017-04-21,http://www.dice.com/job/result/srabot/3981032?src=19,Managed Data Center - Service Delivery Manager,1102,"Arlington, VA",23
NYU Langone Medical Center,2017-04-22,http://www.dice.com/job/result/10111241/25859?src=19,Lead Data Warehouse Developer/Modeler,1103,"Nyu Langone Health System, NY",23
BizTech Solutions Inc,2017-04-21,http://www.dice.com/job/result/10110076/967533?src=19,SAP Data Migration need for WA,1104,"Seattle, WA",23
RedRiver Systems L.L.C.,2017-04-22,http://www.dice.com/job/result/10122941/6961?src=19,Data Warehouse / Database Developer,1105,"Dallas, TX",23
"DST Systems, Inc",2017-04-07,http://www.dice.com/job/result/RTX191607/R224156?src=19,Data Capture Operator,1106,"Birmingham, AL",23
xScion Solutions,2017-04-21,http://www.dice.com/job/result/10124587/11486?src=19,Data Governance Architect,1107,"Washington, DC",23
TransUnion,2017-04-22,http://www.dice.com/job/result/10111030/89922?src=19,Senior Big Data Developer,1108,"Boca Raton, FL",23
Advanced Software Talent,2017-04-21,http://www.dice.com/job/result/atstaff/6910339?src=19,MODS Data Standards Business Analyst,1109,"South San Francisco, CA",23
"Computer Merchant, Ltd., The",2017-04-20,http://www.dice.com/job/result/cxtcml/17-00951?src=19,Senior Data Warehouse and BI Developer,1110,"Brentwood, TN",23
Strategic IT Staffing,2017-04-22,http://www.dice.com/job/result/10204742/JO170411258-282?src=19,Healthcare Data Analyst,1111,"Los Angeles, CA",23
Maxima Consulting Inc,2017-04-17,http://www.dice.com/job/result/10110894/453608?src=19,Business Analyst/ Data Analyst,1112,"Boston, MA",23
PMCS Services Inc,2017-04-17,http://www.dice.com/job/result/10372097/961462?src=19,Master Data Management (MDM) Liaison,1113,"Austin, TX",23
Ariel Partners,2017-04-18,http://www.dice.com/job/result/10212364/IR_JJS_FVA?src=19,JavaScript (Data Visualization) Developer,1114,"Fairfax, VA",23
Symbiosis Staffing Solutions,2017-04-20,http://www.dice.com/job/result/90979558/965549?src=19,Senior SAS Data Integration / Visual Analytics Developer,1115,"San Diego, CA",23
"Forsythe Technology, Inc.",2017-03-24,http://www.dice.com/job/result/10476578/504-180?src=19,Director - Data Center Solutions - Any US Location,1116,"Skokie, IL",23
Penn Medicine,2017-04-22,http://www.dice.com/job/result/10303860/57312?src=19,"Data Specialist, Strategic Decision Support",1117,"Philadelphia, PA",23
Arthur Lawrence,2017-04-21,http://www.dice.com/job/result/10207147/BHJOB5917_3542?src=19,Senior Data Architect,1118,"Philadelphia, PA",23
"Perint Sarimba, Inc.",2017-04-05,http://www.dice.com/job/result/10287685/747466?src=19,Data Conversion Specialist Lead Consultant,1119,"SANTA CLARA, CA",23
"8K Miles Software Services, Inc.",2017-04-21,http://www.dice.com/job/result/10118198C/909428?src=19,Big Data Architect,1120,"Denver, CO",23
Principle Solutions Group,2017-04-21,http://www.dice.com/job/result/10124296/SM_dbQAclt?src=19,QA Engineer (Big Data),1121,"Charlotte, NC",23
VanderHouwen,2017-04-22,http://www.dice.com/job/result/vhassoc/33561-1807-MH58?src=19,Data Governance and Quality Analyst,1122,"Hillsboro, OR",23
