company,date,detailUrl,jobTitle,job_listing_no,location,page
Infogroup Northwest,2017-04-23,http://www.dice.com/job/result/infogrup/17235?src=19,DevOps Engineer,29501,"Portland, OR",591
Universal Consulting Services,2017-04-14,http://www.dice.com/job/result/RTX16a5fb/652228?src=19,Quality Assurance Tester - Software QA,29502,"Vienna, VA",591
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/524846?src=19,Applications Developer,29503,"Wilmington, DE",591
Business Knowledge Services,2017-04-20,http://www.dice.com/job/result/10109150/958516?src=19,OATS Testing Analyst,29504,"Attleboro, MA",591
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/RK6-135639746?src=19,Full Stack Developer - Bioinformatics,29505,"New York, NY",591
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_188166BR-1?src=19,Sr App Developer-Xamarin,29506,"Denver, CO",591
Photon Infotech,2017-04-13,http://www.dice.com/job/result/10462843/953112?src=19,Java Developer,29507,"Seattle, WA",591
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/ES2-136280218?src=19,LAMP Stack Developer- Startup with Equity- Mountain Town!,29508,"Missoula, MT",591
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/17752?src=19,Sr Network Engineer,29509,"California, MD",591
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/523799?src=19,Java Developer,29510,"Eden Prairie, MN",591
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/03500-9500482971?src=19,Web Architect,29511,"Oklahoma City, OK",591
"TSR Consulting Services, Inc.",2017-04-10,http://www.dice.com/job/result/tsrny/17-01393?src=19,JIRA Administrator,29512,"New York, NY",591
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/00320-9500487426?src=19,Systems Administrator,29513,"Los Angeles, CA",591
Big Wednesday Digital,2017-04-23,http://www.dice.com/job/result/80128019/17TA14G008P02-775?src=19,Full Stack Software Engineer - DevOps focus - Bangkok,29514,Bangkok,591
Amerit Consulting,2017-04-23,http://www.dice.com/job/result/10119098/LT_BK_486?src=19,Java Developer,29515,"Austin, TX",591
Vanguard,2017-04-23,http://www.dice.com/job/result/appblok/1537_108119?src=19,TS02 - IT analyst - Systems & Event Management,29516,"Wayne, PA",591
"VED Software Services, Inc.",2017-04-21,http://www.dice.com/job/result/vedmi001/957201?src=19,Devops Engineer,29517,"durham, NC",591
Cigniti Technologies Inc,2017-04-19,http://www.dice.com/job/result/10121990/949288?src=19,JIRA Administrator,29518,"New York, NY",591
Booz Allen Hamilton,2017-04-23,http://www.dice.com/job/result/booz/J3G6956TG5C0Y16H30M?src=19,"Cybersecurity Specialist, Senior",29519,"Durham, NC",591
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/JM3-135546948?src=19,Controls Engineer for large scale national company,29520,"Perris, CA",591
"Softpath System, LLC.",2017-04-19,http://www.dice.com/job/result/softpath/924758?src=19,RF Engineer,29521,"Laurel, MD",591
Verizon,2017-04-23,http://www.dice.com/job/result/10241294/446082-1A?src=19,SOC Supervisor,29522,"Ashburn, VA",591
"Beacon Hill Staffing Group, LLC",2017-04-23,http://www.dice.com/job/result/10507816/NSMWNS-559?src=19,Middleware Engineer,29523,"Pasadena, CA",591
HCL America Inc.,2017-04-20,http://www.dice.com/job/result/hcl001APP/S_PMP_03032017?src=19,Salesforce Business Anlyst w/d Veeva Exp,29524,"SAN FRANCISCO, CA",591
Verizon,2017-04-23,http://www.dice.com/job/result/10241294/452506-1E?src=19,Forensics and Cyber Investigations Manager,29525,"Ashburn, VA",591
Securus Technologies,2017-04-23,http://www.dice.com/job/result/10121805/969278?src=19,Sr. Oracle Hadoop Administrator,29526,"Carrollton, TX",591
VincentBenjamin Inc.,2017-04-21,http://www.dice.com/job/result/10447500/84844?src=19,Java Devloper,29527,"Denver, CO",591
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/22743?src=19,Sr Help Desk Technician,29528,"Germantown, MD",591
Caylor Solutions,2017-04-14,http://www.dice.com/job/result/10240654/958636?src=19,Digital QA Analyst,29529,"Minneapolis, MN",591
"Artemis Consulting, Inc.",2017-03-28,http://www.dice.com/job/result/RTX16834f/pyth2015-1432?src=19,Python Developer,29530,"Washington, DC",591
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/CY1-1358420-ROS-March201738?src=19,"Senior Software Engineer - Robotics, Python, C/C++",29531,"Sunnyvale, CA",591
Infogroup Northwest,2017-04-23,http://www.dice.com/job/result/infogrup/17295?src=19,Technical Solution Specialist I,29532,"Bend, OR",591
Makro Technologies Inc,2017-04-18,http://www.dice.com/job/result/10109386A/44115?src=19,java developer,29533,"austin, TX",591
Takashi USA,2017-04-06,http://www.dice.com/job/result/90875958/948810?src=19,Java Architect,29534,"San Jose, CA",591
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_189468BR?src=19,Network Engineer IV,29535,"Centennial, CO",591
Chenega Decision Science (CDS),2017-04-23,http://www.dice.com/job/result/10125215/1700001242-574?src=19,Senior Software Engineer,29536,"Mount Vernon, VA",591
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_192768BR-1?src=19,Monitoring Tools Engineer,29537,"Denver, CO",591
Information Technology Engineering Corporation,2017-04-23,http://www.dice.com/job/result/10111360A/2667?src=19,RF Design Engineer (HPA),29538,"Clifton, NJ",591
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/SN1-136302417?src=19,Lead Supervisor,29539,"Bluffton, IN",591
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/IU1-135667245?src=19,"QA Engineer - JavaScript, PHP, MySQL",29540,"San Diego, CA",591
Futran Solutions,2017-04-15,http://www.dice.com/job/result/90943872/907797?src=19,Director of Marketing ( APP Launch),29541,"Edison, NJ",591
"T-Mobile USA, Inc",2017-04-23,http://www.dice.com/job/result/10115421a/84444BR?src=19,"Senior Director, Infrastructure Implementation",29542,"Bellevue, WA",591
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_187787BR?src=19,Business Analyst-Ops,29543,"Greenwood Village, CO",591
Klaviyo,2017-04-17,http://www.dice.com/job/result/90987205/882683?src=19,Software Engineer,29544,"Boston, MA",591
CGI,2017-04-23,http://www.dice.com/job/result/cgiamsbot/J0317-1130?src=19,Information System Help Desk Technician,29545,"Nellis Afb, NV",591
Softworld Inc,2017-04-23,http://www.dice.com/job/result/softwinc/Softworld_2233-170?src=19,CRM Front-End Business Analyst,29546,"Boston, MA",591
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/526275?src=19,Full Stack Ruby on Rails Developer,29547,"Mount Laurel, NJ",591
Starbucks Coffee Company,2017-04-23,http://www.dice.com/job/result/RTX13f031/170010208?src=19,"lead application developer digital platform and API, Starbucks Technology - Seattle, WA",29548,"Seattle, WA",591
Nigel Frank International,2017-04-23,http://www.dice.com/job/result/10371697/BBMSCRM4182017-429?src=19,"Dynamics CRM Developer - Carrollton, TX - $70-90/HR",29549,"Carrollton, TX",591
First American Financial,2017-04-23,http://www.dice.com/job/result/appblok/2280_1810629?src=19,Associate Database Developer,29550,"Santa Ana, CA",591
