company,date,detailUrl,jobTitle,job_listing_no,location,page
SPECTRAFORCE TECHNOLOGIES Inc.,2017-04-21,http://www.dice.com/job/result/10119021/5346?src=19,Performance Engineer,21951,"Irving, TX",440
"Paramount Software Solutions, Inc",2017-04-17,http://www.dice.com/job/result/10452799/56931?src=19,SCCM Admin,21952,"Harrisburg, PA",440
Cycle 3 IT Staffing,2017-04-20,http://www.dice.com/job/result/10329512/KSpsalm136?src=19,Technical Analyst SAP,21953,"Kansas City, KS",440
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/AB2-136002723?src=19,"Full Stack Developer - C#, PHP, Android SDK",21954,"Strongsville, OH",440
"TrafficCast International, Inc.",2017-03-31,http://www.dice.com/job/result/RTX1b6efa/927262?src=19,Senior Android Engineer,21955,"Newtown Square, PA",440
Cypress Group,2017-04-21,http://www.dice.com/job/result/10121728/723916?src=19,VC Backed FinTech Startup - SR. PYTHON,21956,"New York City, NY",440
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/23211?src=19,Enterprise Platform Principal Software Engineer -- TS/SCI Required,21957,"Washington, DC",440
Neuro Systems Inc.,2017-04-17,http://www.dice.com/job/result/10360631/656443?src=19,Core Java Developer with java 1.8,21958,"Sunnyvale, CA",440
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/AS3-SeniorConfiguration31?src=19,Configuration Management Engineer -CI/Virtualization/Scripting,21959,"San Diego, CA",440
"TSR Consulting Services, Inc.",2017-04-10,http://www.dice.com/job/result/tsrny/17-01153?src=19,Sr Developer (SALESFORCE),21960,"New York, NY",440
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/TZ1-136334016?src=19,Senior DevOps Engineer,21961,"Sandy City, UT",440
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/9169?src=19,"Engineer, Systems",21962,Afg-bagram,440
Unison Systems Inc.,2017-04-23,http://www.dice.com/job/result/unison/4350?src=19,Senior DBA,21963,"Englewood, CO",440
"Aptude, Inc.",2017-04-18,http://www.dice.com/job/result/10110305/960138?src=19,.Net Software Engineer,21964,"Chicago, IL",440
ICONMA,2017-04-19,http://www.dice.com/job/result/iconma/17-07122?src=19,Network Engineer,21965,"Centennial, CO",440
"ConsultNet, LLC",2017-04-23,http://www.dice.com/job/result/cxcnetut/17-00965?src=19,Recruiter,21966,"Huntsville, AL",440
Binate Tech Solutions,2017-04-12,http://www.dice.com/job/result/9087547/948118?src=19,SOC Operator,21967,"CENTENNIAL, CO",440
Cypress Group,2017-04-21,http://www.dice.com/job/result/10121728/EB-VPE17?src=19,Head Of Engineering,21968,"New York, NY",440
"TechAspect Solutions, Inc.",2017-04-03,http://www.dice.com/job/result/techasp/942848?src=19,Adobe Multi-Solution Architect,21969,"Fremont, CA",440
Blackstone Technology Group,2017-04-23,http://www.dice.com/job/result/bstone/BBBH8398-570?src=19,Gherkin Coach DR_1068,21970,"Cleveland, OH",440
GCb Services LLC,2017-04-09,http://www.dice.com/job/result/10360325/885977?src=19,Java/Node.JS Developer,21971,"Philadelphia, PA",440
Dynamic Catholic Institute,2017-04-18,http://www.dice.com/job/result/80142212/955250?src=19,Salesforce Administrator,21972,"Cincinnati, OH",440
BrainTree Consulting Inc,2017-04-14,http://www.dice.com/job/result/10424547/950332?src=19,Bigdata Developer/Hadoop Developer,21973,"Dallas, TX",440
"3i People, Inc.",2017-04-12,http://www.dice.com/job/result/10114091/BUV-1?src=19,Technical Recruiter - local candidates only,21974,"Alpharetta, GA",440
Ventures Unlimited,2017-04-21,http://www.dice.com/job/result/10338945/RK_TCSA?src=19,Apriso Flexnet Consultant,21975,"Wichita, KS",440
NTT Security,2017-04-05,http://www.dice.com/job/result/10142732/945695?src=19,Senior Incident Response Analyst,21976,"Omaha, NE",440
Resourcesys,2017-04-21,http://www.dice.com/job/result/10170376/ANARHT_45?src=19,Full Stack Developer with WAMP,21977,"New York, NY",440
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/525651?src=19,Process Engineer Sr Advisor,21978,"Atlanta, GA",440
Ingersoll Rand,2017-04-16,http://www.dice.com/job/result/10398049/801571?src=19,Sr. Software Engineer (javascript),21979,"Broomfield, CO",440
American Credit Acceptance,2017-04-23,http://www.dice.com/job/result/10409926/1844?src=19,Lead Enterprise Architect,21980,"Spartanburg, SC",440
