company,date,detailUrl,jobTitle,job_listing_no,location,page
ConsultantFriends.com,2017-04-17,http://www.dice.com/job/result/90858940/864265?src=19,Software Engineer Manager,19501,"Richmond, VA",391
nfolks,2017-04-21,http://www.dice.com/job/result/90833520/Arn_511?src=19,Need Expert-Information Analyzer,19502,"Malvern, PA",391
Volt,2017-04-23,http://www.dice.com/job/result/10105694/28539-390?src=19,SDET analyst lead,19503,"Seattle, WA",391
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/520279?src=19,"Security Engineer, Sr.",19504,"San Francisco, CA",391
HCL America Inc.,2017-04-20,http://www.dice.com/job/result/hcl001APP/S_18-01-2017?src=19,Sr. ODI  Developer,19505,"Bothell, WA",391
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/00500-0009190768?src=19,Software Engineer,19506,"Ontario, CA",391
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/MY1-134744871?src=19,Information Security Compliance Manager,19507,"Cambridge, MA",391
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/9577?src=19,Cable/Infrastructure Engineer,19508,"Ft Carson, CO",391
Winning Edge Solutions,2017-04-20,http://www.dice.com/job/result/RTX1aa3c6/WES58-169?src=19,TIBCO Foresight Consultants,19509,"Baltimore, MD",391
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/RY1-134376089?src=19,.Net Software Engineer - Strong JavaScript,19510,"Merrimack, NH",391
FuseGlobal Partners,2017-04-20,http://www.dice.com/job/result/fglobal/pmA3?src=19,Process Management Specialist (Audit),19511,"Sunset Hills, MO",391
Bowhead/ UICGS,2017-04-23,http://www.dice.com/job/result/10122062/17-0674?src=19,Systems Administrator - Junior,19512,Dahlgren,391
Professional Vision Technologies,2017-04-17,http://www.dice.com/job/result/90887725/872236?src=19,Dot Net - Angular JS Developer,19513,"Chicago, IL",391
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/13466?src=19,Network Manager III,19514,Kuwait,391
DBA Web Technologies,2017-04-22,http://www.dice.com/job/result/10216777/B_JavaCplus_WA?src=19,"Multiple Software Engineers (Java,  C++, JavaScript, Ajax, CSS, HTML)",19515,"Seattle, WA",391
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/22899?src=19,Sr. Systems Administrator,19516,"Towson, MD",391
Net2Source Inc.,2017-04-21,http://www.dice.com/job/result/10271304/874429?src=19,AWS  redshift Lead/Architect/ Principal Architect,19517,"houston, TX",391
Verizon,2017-04-23,http://www.dice.com/job/result/10241294/449993-1C?src=19,Cloud Security Developer,19518,"Basking Ridge, NJ",391
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/03220-9500356264?src=19,System Administrator,19519,"Raleigh, NC",391
Epsilon,2017-04-23,http://www.dice.com/job/result/appblok/3111_0083807?src=19,Information Security Engineer,19520,"Irving, TX",391
"Request Technology, LLC",2017-04-20,http://www.dice.com/job/result/napil006/java27244?src=19,Senior Java Agile Software Engineer,19521,"Chicago, IL",391
Technology Resource Group,2017-04-07,http://www.dice.com/job/result/90734436a/945736?src=19,"Urgent Hiring - Junior Developer (1-4 years) - Tampa, FL - Full Time - In-person",19522,"Tampa, FL",391
"Questa Technology, Inc.",2017-04-20,http://www.dice.com/job/result/10447613/QBH551?src=19,Materials Engineer,19523,"Golden, CO",391
Vision 3000 IT Business Solutions,2017-03-25,http://www.dice.com/job/result/visionca/VK3PM353?src=19,Project Manager - Supply Chain - DIRECT CLIENT,19524,"Bridgewater, NJ",391
"Atrilogy Solutions Group, Inc.",2017-04-22,http://www.dice.com/job/result/atrilogy/9157553?src=19,Lawson Developer- Extract Specialist,19525,"Allentown, PA",391
Mitaja Corp,2017-04-19,http://www.dice.com/job/result/90906787/945765?src=19,Intrusion Support Specialist (Network Security),19526,"Baltimore, MD",391
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_181632BR?src=19,Program Manager,19527,"Maryland Heights, MO",391
Level 3 Communications,2017-04-23,http://www.dice.com/job/result/appblok/1457_38166?src=19,Technician II - IP,19528,"Tulsa, OK",391
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/JK5-136236419?src=19,System Engineer,19529,"Denver, CO",391
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/AJ3-13669432?src=19,Front End Developer,19530,"New York, NY",391
Ascensus,2017-04-22,http://www.dice.com/job/result/10354743/R0001640?src=19,UAT Analyst - II,19531,"Newton, MA",391
