job_listing_no,job_type,page,salary_info,technical_skills,travel_info
7101,Full Time,143,Negotiable,"data warehouse, BI reports, etl, ssis/sql, ssr, ssas","Telecommuting not available
Travel not required"
7102,Full Time,143,$110000 - $150000 per annum,MS Azure,"Telecommuting not available
Travel not required"
7103,"Contract Corp-To-Corp, Contract Independent, Contract W2",143,Depends On Experience,"Basic understanding of Active Directory (AD), especially AD groups.","Telecommuting not available
Travel not required"
7104,"Full Time, Full-time, Employee",143,Unspecified,"MySQL Database Administration, AWS, ETL, AWS Services - MySQL Database Administration, AWS, ETL, AWS Services","Telecommuting not available
Travel not required"
7105,"Full Time, Permanent",143,to 180 OTE,"5+ Yrs Industry Exp, PYTHON/VMware, Virtualization/Cloud, Presentation Skills, hit ground running!, Win/Linux, OpenStack Amazon EC2, Azure, etc.","Telecommuting not available
Travel required to 25%."
7106,Contract W2,143,W2,"Application Architect, Architectural Analysis, Project Management, Blue Print, Technical Architecture, Network Management, Application Development, Middleware, Database Management, SOA Architecture","Telecommuting not available
Travel not required"
7107,"Full Time, Long Term",143,N.A,Technical Specialist,"Telecommuting not available
Travel not required"
7108,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",143,Negotiable,"Accounting, Analysis, Data Warehouse, Development, Manager, Management, Project, Project Management, Project Manager, Risk Management","Telecommuting not available
Travel not required"
7109,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 6+ Months",143,Depends On Experience,"As a ETL QA Healthcare Domain. Knowledge on Facets database and data element SQL writing skills in Netezza/Oracle Database, writing complex SQL queries, extract transformation load to data warehouses,","Telecommuting not available
Travel not required"
7110,Full Time,143,$17.90-$22.85/hr DOE,"Desktop Support, Help Desk, IT, Information Technology, Hardware, Software, Network Support, Troubleshooting, Telecommunications Equipment, Support Tickets","Telecommuting not available
Travel not required"
7111,Full Time,143,,"Analysis, Cisco, Development, Diagnostic, Encryption, Excel, Exchange, Hardware, LAN, Manager, Management, MS Office, Networking, Network Administrator, Networks, PowerPoint, PowerShell, Protocol, Security, Simulation, Testing, Video, VMware, vSphere, WAN, Windows","Telecommuting not available
Travel not required"
7112,Full Time,143,Depends On Experience,"AWS, Architect, DevOps, Big Data, Cloud, Engineer","Telecommuting not available
Travel not required"
7113,Full Time,143,"100,000","""AS400"" AND ""VENDOR GMI APPLICATION"" AND ""RPG"" AND CL AND ""TEST PLANNING""","Telecommuting not available
Travel not required"
7114,Full Time,143,,"Analyst, Hardware, Help Desk, Linux, Management, Networking, Protocols, Research, Security, Simulation, TCP/IP, Windows","Telecommuting not available
Travel not required"
7115,"Full Time, Contract W2, C2H Independent, C2H W2, 6 months C2H",143,Negotiable,"SoapUI, Web Services testing,Java, TestNG, Rest API, Automation Framework","Telecommuting not available
Travel not required"
7116,"Full Time, Full-time, Employee",143,"$70,000 - $110,000","SQL Server, Large Stored Procedures, Oracle, Data Transfer, XML, XML Schemas, LAMP, IIS - SQL Server, Large Stored Procedures, Oracle, Data Transfer, XML, XML Schemas, LAMP, IIS","Telecommuting not available
Travel not required"
7117,"Contract W2, Full time",143,45.00,IS Facilities Engineer Service Delivery,"Telecommuting not available
Travel not required"
7118,"Contract W2, One Year",143,$85/Hr,"Sr. Database Architect SQL Server Integration, ETL, TFS or Similar, ASP.NET, MVC 5, C#","Telecommuting not available
Travel not required"
7119,"Full Time, Full-time, Employee",143,"$80,000 - $140,000","Linux Servers, MySQl/MongoDB, PHP/Python/Node.js, Big Data, REST/OAuth/JSONP - Linux Servers, MySQl/MongoDB, PHP/Python/Node.js, Big Data, REST/OAuth/JSONP","Telecommuting not available
Travel not required"
7120,"Contract Independent, Contract W2, long term",143,Depends On Experience,"Sr ETL Tester, SQL , QA Testing","Telecommuting not available
Travel not required"
7121,"Full Time, Longterm",143,Negotiable,Oracle Apps Technical role with OAF Strong,"Telecommuting not available
Travel not required"
7122,"Contract Corp-To-Corp, Contract Independent, Contract W2, Temp",143,Competitive,"Analysis, Analyst, Data Warehouse, Management, Project, SQL, Systems","Telecommuting not available
Travel not required"
7123,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Long Term",143,Depends On Experience,"Lead Java Full Stack Developer,Big Data and Cloud","Telecommuting not available
Travel not required"
7124,Full Time,143,Negotiable,"Accounting, Analyst, Data Modeling, Development, Excel, Modeling, Programming, SQL, SQL Server, Testing, Validation, VBA","Telecommuting not available
Travel not required"
7125,"Contract Independent, Contract W2, 6+ Months",143,Depends On Experience,"Asset and Configuration Auditor, Service Asset, Configuration Management/SACM, Data Certification, Audit process, ITILv3, Service Management","Telecommuting not available
Travel not required"
7126,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, 12+",143,00,business analyst,"Telecommuting not available
Travel not required"
7127,"Full Time, Full-time, Employee",143,"$100,000 - $140,000","AWS - EC2 - S3 - VPC, VMWare, Linux (Redhat - Suze - CentOS - Ubuntu), Continuous Integration (Jenkins - Salt - Chef ), Oracle, Apache / TomCat, Nagios - Bitbucket - Jira - OSSEC - ETC..., Big Data Tools ( Spark - Hadoop - Hive - Nginix) - AWS - EC2 - S3 - VPC, VMWare, Linux (Redhat - Suze - CentOS - Ubuntu), Continuous Integration (Jenkins - Salt - Chef ), Oracle, Apache / TomCat, Nagios - Bitbucket - Jira - OSSEC - ETC..., Big Data Tools ( Spark - Hadoop - Hive - Nginix)","Telecommuting not available
Travel required to 25%."
7128,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",143,Negotiable,"Cloud, AWS","Telecommuting not available
Travel not required"
7129,"Contract W2, C2H W2",143,Negotiable,"Agile, API, Architecture, Business Requirements, Data Modeling, Development, Java, Lifecycle, Lifecycle Development, Modeling, Scrum, Security, Testing, Web Design","Telecommuting not available
Travel not required"
7130,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, 12+ months",143,Depends On Experience,"Financial Business Analyst, Business Analysis, agile, scrum, MS Project, MS Visio, Financial companies,","Telecommuting not available
Travel not required"
7131,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time",143,Depends On Experience,"Tableau, BI, Data Warehouse, Business Intelligence","Telecommuting not available
Travel not required"
7132,"Full Time, Full Time",143,Negotiable,"Configuration Management, Java, Linux, Management, Metrics, PowerShell, Programming, Python, Software Engineer, Windows","Telecommuting not available
Travel not required"
7133,"Full Time, Contract W2, C2H W2, 2 months",143,Competitive,"access, sql, sql server, database developer, database, developer","Telecommuting not available
Travel not required"
7134,Full Time,143,Negotiable,"OSPF, EIGRP ,BGP,Network Infrastructure Administration,network security","Telecommuting not available
Travel not required"
7135,"Full Time, FullTime",143,market,Web Developer,"Telecommuting not available
Travel not required"
7136,"Contract Corp-To-Corp, Contract Independent, Contract W2",143,55,"Java with Spring MVC, REST, JPA, JSP , OO analysis","Telecommuting not available
Travel not required"
7137,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",143,Depends On Experience,"C#, VB.NET, Visual Studio, Angular JS, Teradata , SAS, JQuery, Linux, Oracle, Python, Shell, Perl, Data acquisition, data ETL, Sharepoint, data cleansing, Architect","Telecommuting not available
Travel not required"
7138,Full Time,143,Market,"Teradata, OLAP, Performance tuning","Telecommuting not available
Travel not required"
7139,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, open",143,open,"Strong DataStage ETL experience, very strong SQL experience.  WTX a big plus, as well as DB2 datawarehouse and AIX","Telecommuting not available
Travel not required"
7140,Full Time,143,NA,"Linux administration, SIP or AWS exp","Telecommuting not available
Travel not required"
7141,"Contract Corp-To-Corp, Contract Independent, Contract W2",143,70,"MS-SQL DBA experience, SQL Server Management Studio, SQL Server Integration Svcs. for ETL, SQL knowledge, Using a Source Control Systems (TFS or similar)","Telecommuting not available
Travel required to 100%."
7142,"Contract W2, C2H W2",143,Negotiable,"Analysis, Business Intelligence, Business Requirements, Data Analysis, Data Warehouse, Developer, Development, Oracle, SAS, Specification, SQL, Teradata, Testing","Telecommuting not available
Travel not required"
7143,Full Time,143,$23.75 to $27.50 per hour,"Analysis, Citrix, Data Analysis, Excel, Lifecycle, Management, Metrics, Microsoft Excel, Microsoft Project, Project","Telecommuting not available
Travel not required"
7144,Full Time,143,,"Business Intelligence, Business Objects, Cognos, Database, Data Warehouse, Developer, Development, Exchange, Hardware, Informatica, Linux, Management, Programming, Project, Project Management, Scripts, Security, Shell Scripting, SQL, Supervision, Teradata, Unix","Telecommuting not available
Travel not required"
7145,Full Time,143,,"Analysis, Architecture, Cisco, Citrix, Database, Database Administration, Development, Firmware, Hardware, Management, Modeling, Networks, PMP, Security, Simulation, System Architecture, Testing, VMware, vSphere","Telecommuting not available
Travel not required"
7146,"Full Time, Contract W2, long term",143,Negotiable,Hadoop Architecture,"Telecommuting not available
Travel not required"
7147,"Contract Corp-To-Corp, Full-time, Employee",143,Unspecified,".NET, C#, ASP.NET, ASP.NET MVC, JavaScript, JQuery, SQL, RESTful APIs - .NET, C#, ASP.NET, ASP.NET MVC, JavaScript, JQuery, SQL, RESTful APIs","Telecommuting not available
Travel not required"
