company,date,detailUrl,jobTitle,job_listing_no,location,page
"Broadridge Financial Solutions, Inc",2017-04-23,http://www.dice.com/job/result/10238880/5000182055606?src=19,Sr DevOps Engineer - EDG,29901,"Edgewood, NY",599
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/KF2-13653589?src=19,Sr. Systems Engineer- **Top SAAS company/ Excellent Benefits!!**,29902,"San Jose, CA",599
Modis,2017-04-23,http://www.dice.com/job/result/10103170/US_EN_6_21701_56635294?src=19,Mortgage Associate JOB in Minneapolis,29903,"Minneapolis, MN",599
Novateur Technologies Inc.,2017-04-21,http://www.dice.com/job/result/90938793/960980?src=19,"OIM (Oracle Identity Management  Architecture,  Milpitas, CA",29904,"Milpitas, CA",599
Lenmar Consulting,2017-04-23,http://www.dice.com/job/result/10116775/938448?src=19,Trading C++/Low latency systems,29905,"jersey city, NJ",599
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/19815?src=19,Senior Information Security Specialist,29906,"Ft Bragg, NC",599
INSYS Group,2017-04-13,http://www.dice.com/job/result/insysus/17-0000?src=19,Technical Recruiter,29907,"rochelle park, NJ",599
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/CW2-134513685?src=19,Software Engineering Manager - Java,29908,"Edison, NJ",599
Modis,2017-04-23,http://www.dice.com/job/result/CXMODSFA2/US_EN_6_17195_56309351?src=19,Actuarial Analyst,29909,"San Francisco, CA",599
"Marlabs, Inc",2017-04-18,http://www.dice.com/job/result/marlabnj/939162?src=19,PM (Banking),29910,"San Francisco, CA",599
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/03710-0009235958?src=19,Web Developer,29911,"Wayne, PA",599
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/14945?src=19,TOP SECRET Cleared VTC Administrator,29912,"Clarksburg, WV",599
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/04860-9500496638?src=19,Desktop Support,29913,"North Little Rock, AR",599
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/ML2-136325516?src=19,"Full Stack Developer - Javascript, Node, NoSQL",29914,"Newark, NJ",599
InfoPeople Corp,2017-04-07,http://www.dice.com/job/result/10186340/685828?src=19,PeopleSoft FSCM Need locals in person interview,29915,"New York, NY",599
Georgia-Pacific,2017-04-23,http://www.dice.com/job/result/RTL514929/047277?src=19,Senior Business Intelligence Developer,29916,"Atlanta, GA",599
"Nutech Systems, Inc.",2017-04-13,http://www.dice.com/job/result/10106939/956748?src=19,Mantas Developer,29917,"Tampa, FL",599
"Ardent Technologies, Inc.",2017-04-18,http://www.dice.com/job/result/10118059/961739?src=19,Software Architect(ASP .Net),29918,"Boise, ID",599
TekShapers,2017-04-20,http://www.dice.com/job/result/10335759/0007?src=19,SAP BW Developer,29919,"DEERFIELD, IL",599
Minnesota IT Services,2017-04-04,http://www.dice.com/job/result/10358391/97414027?src=19,Lead Java Developer - ITS5,29920,"St. Paul, MN",599
"Systems America, Inc",2017-04-21,http://www.dice.com/job/result/10107000/N_Micros?src=19,"Java Cloud Architect at Columbus, OH",29921,"Columbus, OH",599
Datacolor,2017-04-18,http://www.dice.com/job/result/90970828/949524?src=19,Product Manager,29922,"Lawrenceville, NJ",599
The Getty,2017-04-22,http://www.dice.com/job/result/10301635/97433833?src=19,ERP Software Engineer,29923,"Los Angeles, CA",599
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/TL3-135995931?src=19,HelpDesk Manager,29924,"Silver Spring, MD",599
Experis,2017-04-23,http://www.dice.com/job/result/COMSYSD/FOX_11225240-163?src=19,Systems Engineer,29925,"Hayward, CA",599
"Paramount Software Solutions, Inc",2017-04-17,http://www.dice.com/job/result/10452799/QA-ETL-DC?src=19,ETL QA Tester  with ALM,29926,"Washington, DC",599
Xcess Corp,2017-03-27,http://www.dice.com/job/result/90860079/932916?src=19,MS Full Stack Developer,29927,"Redmond, WA",599
