job_listing_no,job_type,page,salary_info,technical_skills,travel_info
4951,Full Time,100,Depends On Experience,"SQL, MS Access","Telecommuting not available
Travel not required"
4952,Contract W2,100,Market DOE,Python and Django a must,"Telecommuting not available
Travel not required"
4953,Full Time,100,Depends On Experience,"sql dba, database admin, ms SQL, MCDBA, replication, performance tuning, t-sql, stored procedures, triggers, ssis, ssrs, ssas, SQL development, olap, etl, HA, always on, DR, mcts, mcitp, mcse, etc.","Telecommuting not available
Travel not required"
4954,Full Time,100,Depends On Experience,"Demonstrable graphic design skills with a strong portfolio, Solid experience in creating wireframes, storyboards, user flows, process flows and site maps, Proficiency in Photoshop","Telecommuting not available
Travel not required"
4955,"Contract W2, 1.5 years",100,-,"Core Java ,  spring, mvc, concurrency , data structures","Telecommuting not available
Travel not required"
4956,"Contract Independent, Contract W2, C2H Independent, C2H W2",100,Negotiable,"Control- M, Autosys, Oracle, App Support","Telecommuting not available
Travel not required"
4957,"Contract Corp-To-Corp, Contract Independent, Contract W2",100,$60 - $65,"Teradata, ETL, Datastage, Microstrategy","Telecommuting not available
Travel not required"
4958,"C2H Corp-To-Corp, C2H Independent, C2H W2, Permanent",100,US155000 - US165000 per annum,"-10+ years of hands-on application development experience. -3+ years of experience in a technical Lead/Architect role. -5+ years of strong database architecture and programming experience on MS SQL Server platform. -Expert knowledge of .NET framework 4.5 and C# language features -Deep understanding of SOA with SOAP and REST based solutions. -Strong experience with WPF, WCF, ASP.NET MVC and Web API. -Significant exposure to Microsoft developer tools within MS Visual Studio ecosystem. -Experience with source control platforms like TFS, Subversion and Git. -HTML, JavaScript and JS based libraries -HTTP, HTTPS, and FTP protocols -Adobe Acrobat DESIRED skills: technical -Experience with at least one of the latest UI development frameworks like AngularJS or ReactJS. -Experience with Native or Hybrid mobile development. -Experience with tuning and optimization of large databases. -Familiarity with encryption and OWASP best practices for security.","Telecommuting not available
Travel not required"
4959,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, Part Time, 6 months+",100,Depends On Experienc,"Powerbuilder, Visual Studio, .net","Telecommuting not available
Travel not required"
4960,"Contract Corp-To-Corp, Contract Independent, Contract W2, 1 year",100,open,"firewalls, VPN, load balancers, switches, routers, IPAM, Wi-Fi, LAN, WAN, and LTE integration","Telecommuting not available
Travel not required"
4961,Full Time,100,Competitive,"Audio Visual, Database, Excel, HTTP, Manager, Management, Outlook, PowerPoint, Project, Project Management, Scheduling, Security","Telecommuting not available
Travel not required"
4962,"Full Time, Full-time",100,,"Agile, Architecture, Automated, CIO, Consulting, CTO, Development, Java, Management, PL1, Programming, Sales, Scrum, Security, VPN","Telecommuting not available
Travel not required"
4963,Full Time,100,,"Analysis, Analyst, Business Requirements, Consulting, Customer Service, Data Analysis, Development, Excel, Management, Outlook, Recruiter, Supervision, Testing","Telecommuting not available
Travel not required"
4964,"Full Time, Permanent",100,$100-115k,"Java, Java 8, Spring, Spring Boot, Microservices, React.js, AngularJS, Full Stack, Java Developer, JEE, Retail","Telecommuting not available
Travel not required"
4965,"Contract Independent, Contract W2, C2H Independent, C2H W2, 7+ mos",100,Based on Experience,"MICROSTRATEGY, MICRO STRATEGY, DASHBOARDS, SQL, DASH BOARDS, DASHBOARD, DATA WAREHOUSING, SCHEMA, QLIKVIEW, BUSINESS OBJECTS, QLIK VIEW, SDK","Telecommuting not available
Travel not required"
4966,Contract W2,100,-----,"Linux, Big Data, Hadoop, Administrator, Hive, Pig, Oozie","Telecommuting not available
Travel not required"
4967,Contract W2,100,50,Business Analysis,"Telecommuting not available
Travel not required"
4968,"Full Time, Full-time",100,,"Architecture, Business Requirements, Cisco, Development, Disaster Recovery, Hardware, IBM, Management, Networking, Sales, Security, Testing, VMware","Telecommuting not available
Travel not required"
4969,Full Time,100,Depends On Experience,System Engineer,"Telecommuting not available
Travel not required"
4970,"Contract Corp-To-Corp, Contract W2",100,Depends On Experience,"SSRS, report development, SSRS 2008 R2, Business Analysis, Sharepoint, SSIS and SSAS 2008 R2, Alteryx","Telecommuting not available
Travel not required"
4971,Full Time,100,,"Analysis, Analyst, Data Analysis, Development, Hadoop, Lifecycle, Management, Networks, Python, Research, Scientific, SQL, Testing, Video","Telecommuting not available
Travel not required"
4972,Full Time,100,Competitive,"Analysis, Architecture, Bridges, Capacity Planning, Database, Hardware, HTTP, LAN, Middleware, Multiplexers, Network Engineer, Programming, Routers, Security, Telecommunications, Testing, WAN","Telecommuting not available
Travel not required"
4973,Full Time,100,0.00,Sr. Business Analyst,"Telecommuting not available
Travel not required"
4974,"Contract W2, C2H W2",100,$0.00 - $60.00 per hour,Systems Analyst - Healthcare Operations,"Telecommuting not available
Travel not required"
4975,"Contract W2, 12-18 months",100,$70/hr,"Solutions Architecture, ETL, Data, Java, .NET, MVC","Telecommuting not available
Travel not required"
4976,Contract W2,100,market,Java Healthcare,"Telecommuting not available
Travel not required"
4977,"Contract W2, 9-12mths+",100,60-80/hr,Cyber Security,"Telecommuting not available
Travel not required"
4978,"Full Time, Full-time",100,,"Agile, Architecture, Automated, CIO, Consulting, CTO, Development, Java, Management, PL1, Programming, Sales, VPN","Telecommuting not available
Travel not required"
4979,Full Time,100,Depends On Experience,PostgreSQL,"Telecommuting not available
Travel not required"
4980,"Contract W2, 12 Months",100,Negotiable,"ITSM, ServiceNow, Service Now, ITIL, Support, Service Management, CMDB, Configuration, Orchestration, Service Catalog , Request Management, Agile, Scrum, Catalog,","Telecommuting not available
Travel not required"
4981,Full Time,100,"$135,000 plus bonus",Java javascript,"Telecommuting not available
Travel not required"
4982,"Contract Corp-To-Corp, Contract Independent, Contract W2, long term",100,Depends On Experience,"Qlik Sense, Administration, Business Objects Administration,SQL","Telecommuting not available
Travel not required"
4983,Full Time,100,,".Net, Analysis, Architecture, Business Objects, Business Requirements, CRM, Data Analysis, Data Architecture, Database, DB2, Developer, Development, Hadoop, JSP, Lifecycle, Management, Metrics, Oracle, Programming, Project, SAP, SDLC, Security, SOX, SQL, SQL Server, Supervision","Telecommuting not available
Travel not required"
4984,"Full Time, Full-time",100,,"ABAP, Consulting, Data Modeling, Development, ERP, HTTP, Lifecycle, Modeling, PL1, SAP, SAP MM, Supervision","Telecommuting not available
Travel not required"
4985,"Full Time, Direct hire",100,"100,000-120,000","Manager, CRM/Loyalty","Telecommuting not available
Travel required to 10%."
4986,Full Time,100,,"Broadband, Capacity Planning, Change Management, Consulting, Customer Service, Excel, Frame Relay, Genetic, ISDN, Management, MS Office, Networks, PowerPoint, Project, Project Management, Protocols, Router, Routers, Sales, Sales Engineer, Switches, Video, WAN","Telecommuting not available
Travel not required"
4987,"Full Time, Permanent",100,80-100K/year,"XML/XSL/XSLT/XSD, SOAP, WSDL, HTTP, and REST","Telecommuting not available
Travel not required"
4988,"C2H Corp-To-Corp, C2H Independent",100,"160,000","automation, Chef, Puppet, Ansible, Salt, Windows, Linux, AWS","Telecommuting not available
Travel not required"
4989,"Contract Corp-To-Corp, Contract Independent, Contract W2, 1 year",100,,"Tableau,xcelsius,Business Objects universe design,report development,SAP Dashboards 4.x,WebI Business Objects tool","Telecommuting not available
Travel not required"
