company,date,detailUrl,jobTitle,job_listing_no,location,page
Genesis10,2017-04-22,http://www.dice.com/job/result/gentx001/17-02715?src=19,Windows Systems Engineer,6051,"Overland Park, KS",122
Eveear Tech,2017-04-14,http://www.dice.com/job/result/90899410/959475?src=19,Manhattan WMS/WMOS Consultant,6052,"Dallas, TX",122
CenturyLink,2017-04-22,http://www.dice.com/job/result/10226217/125826-en_US?src=19,Lead Sales Engineer,6053,"Minneapolis, MN",122
Vaco - Richmond,2017-04-23,http://www.dice.com/job/result/10115369/820999-133?src=19,Business Systems Analyst,6054,"Glen Allen, VA",122
"Mitchell Martin, Inc.",2017-04-18,http://www.dice.com/job/result/mitchmar/NYC-SRNE18?src=19,Senior Network Engineer (hedge fund),6055,"New York, NY",122
Rivi Consulting Group,2017-04-13,http://www.dice.com/job/result/10216416/MDMAtl?src=19,MDM and metadata designer,6056,"Atlanta, GA",122
The Denzel Group,2017-04-18,http://www.dice.com/job/result/10207044/962610?src=19,Systems Analyst-W2 Contract,6057,"Lancaster, PA",122
Princeton Information Ltd,2017-04-22,http://www.dice.com/job/result/cxprince/17-04052?src=19,Lead Designer Office of the Chief of Staff to Client Global Cards and Consumer Services CEO,6058,"Long Island City, NY",122
Fidelis Care New York,2017-04-22,http://www.dice.com/job/result/10441189/28030?src=19,Quality Assurance Analyst II - BI/ETL,6059,"Albany, NY",122
Momento USA LLC,2017-04-18,http://www.dice.com/job/result/10454196/456123?src=19,Illustrator Designer,6060,"Washington, DC",122
Horizon Consulting Inc,2017-04-13,http://www.dice.com/job/result/90552376/956265?src=19,Force.com Advanced Developera,6061,"BOTHELL, WA",122
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17009613?src=19,Senior Cloud Systems Design Engineer-18432,6062,"Redstone Arsenal, AL",122
MUFG,2017-04-22,http://www.dice.com/job/result/uboc/10013222-WD?src=19,"Head of Metadata Services, Director",6063,"San Diego, CA",122
Progressive IT,2017-04-23,http://www.dice.com/job/result/PROTX/sretldevros17-340?src=19,SR ETL Developer - Direct Hire,6064,"Roswell, GA",122
Principle Solutions Group,2017-04-13,http://www.dice.com/job/result/10124296/SrWindows_KB?src=19,Senior Windows Engineer,6065,"Mason, OH",122
Decision Minds,2017-04-21,http://www.dice.com/job/result/90967432/942242?src=19,Business Analyst (BA) revenue reporting,6066,"Sunnyvale, CA",122
Confidential Company,2017-04-20,http://www.dice.com/job/result/90887686/919973?src=19,Principal Software Engineer - Python,6067,"burbank, CA",122
Genesis10,2017-04-22,http://www.dice.com/job/result/gentx001/16-08134?src=19,IT Project Manager,6068,"Dallas, TX",122
RedRiver Systems L.L.C.,2017-04-22,http://www.dice.com/job/result/10122941/6981?src=19,NOC Analyst,6069,"Addison, TX",122
"Technical Connections, Inc.",2017-04-20,http://www.dice.com/job/result/tcila/AR16840?src=19,Senior Programmer Analyst,6070,"Long Beach, CA",122
Healthcare IT Leaders,2017-04-22,http://www.dice.com/job/result/10358453/9108?src=19,Cerner Ambulatory Solution Consultant (NE US),6071,"New York, NY",122
InfoTech Spectrum Inc,2017-04-21,http://www.dice.com/job/result/10120349/965848?src=19,PowerBuilder Developer,6072,"Providence, RI",122
Fidelis Care New York,2017-04-22,http://www.dice.com/job/result/10441189/27592?src=19,Business Systems Analyst III - Medicare,6073,"Buffalo, NY",122
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17008428?src=19,Mission Assurance Manager 2,6074,"San Diego, CA",122
Prestige Staffing,2017-04-11,http://www.dice.com/job/result/10123949/139411?src=19,Senior .NET Architect,6075,"Smyrna, GA",122
"Computer Merchant, Ltd., The",2017-04-21,http://www.dice.com/job/result/cxtcml/17-00963?src=19,Hardware Engineer,6076,"Colorado Springs, CO",122
Marathon TS Inc,2017-04-13,http://www.dice.com/job/result/10362312/957909?src=19,Unix Administator,6077,"Washington, DC",122
Aetna,2017-04-20,http://www.dice.com/job/result/CVTY/27745004101501946?src=19,SR. QA Test Design Engineer,6078,"Chicago, IL",122
Prosum,2017-04-20,http://www.dice.com/job/result/prosum/SO16490?src=19,"Network Engineer, Sr. |",6079,"Long beach, CA",122
Visionaire Partners,2017-04-20,http://www.dice.com/job/result/10294321/BHJOB2052_12161?src=19,Mid-Level Backend C# Developer - BHJOB2052_12161,6080,"Atlanta, GA",122
Lighthouse Technology Services,2017-04-21,http://www.dice.com/job/result/10114206/751-G11-H?src=19,Senior Software Engineer  751-G11-H,6081,"Buffalo, NY",122
"Pyramid Consulting, Inc.",2017-04-21,http://www.dice.com/job/result/pyrmid/16-30219?src=19,Network Security Analyst,6082,"Westlake, TX",122
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17006144?src=19,"Engineer Field 4 (Luke AFB, AZ)",6083,"Luke Afb, AZ",122
"T. Rowe Price Associates, Inc",2017-04-23,http://www.dice.com/job/result/RTL318549/28019?src=19,MicroStrategy/BI Reporting Architect,6084,"Owings Mills, MD",122
"TEKsystems, Inc.",2017-04-23,http://www.dice.com/job/result/10105424/5960423-683?src=19,Network Engineer,6085,"Cheverly, MD",122
"MMC Group, L.P",2017-04-11,http://www.dice.com/job/result/mirmitch/944854?src=19,Java Software Engineer,6086,"Reston, VA",122
Amazech Solutions,2017-04-05,http://www.dice.com/job/result/10338104/946423?src=19,Project Manager 2,6087,"Austin, TX",122
"Mitchell Martin, Inc.",2017-04-22,http://www.dice.com/job/result/mitchmar/17-041917mc?src=19,Trade Surveillance - Actimize Business Analyst,6088,"New York, NY",122
Simply People,2017-04-17,http://www.dice.com/job/result/RTX1a93f6/960346?src=19,Business Analyst,6089,"Hendersonville, TN",122
"Apex Systems, Inc",2017-04-06,http://www.dice.com/job/result/apexsan/943869?src=19,Senior Network Engineer/Architect,6090,"Austin, TX",122
Bayinfotech,2017-04-21,http://www.dice.com/job/result/RTX18a2a4/955527?src=19,Sr Analyst of Business Analytics,6091,"Jacksonville, FL",122
Wipro Ltd.,2017-04-20,http://www.dice.com/job/result/10110759/815469?src=19,Actimize Business Analyst,6092,"Weehawken, NJ",122
The Carrera Agency,2017-04-22,http://www.dice.com/job/result/theca006/Job-10375?src=19,Infrastructure Project Manager,6093,"San Diego, CA",122
CGS,2017-04-12,http://www.dice.com/job/result/10477632/BHJOB31_352?src=19,DevOps: System Configuration & Cloud Engineer,6094,"Rochester, NY",122
Loginsoft Consulting LLC,2017-04-20,http://www.dice.com/job/result/10118406/LSCSCI004?src=19,Oracle DBA,6095,"Bethesda, MD",122
Ageatia Tech Consultancy Services Inc,2017-04-21,http://www.dice.com/job/result/10201174/752938?src=19,Infrastructure/Systems Administrator,6096,"Bloomington, IL",122
Genesis10,2017-04-22,http://www.dice.com/job/result/gentx001/17-02832?src=19,Senior Solution Architect,6097,"Eagan, MN",122
Mitchell Martin,2017-04-22,http://www.dice.com/job/result/mitchmar1/MITCA000J6792?src=19,Lead Programmer Analyst (Java),6098,"Cherry Hill, NJ",122
Princeton Information Ltd,2017-04-22,http://www.dice.com/job/result/cxprince/17-03330?src=19,Salesforce Lead,6099,"Long Island City, NY",122
Cognizant Technology Solutions,2017-03-28,http://www.dice.com/job/result/aces/00021878041?src=19,Vertica Developer,6100,"Sunnyvale, CA",122
