company,date,detailUrl,jobTitle,job_listing_no,location,page
Blue Canopy Group LLC,2017-03-27,http://www.dice.com/job/result/10113265/2133?src=19,Assistant Program Manager,17501,"Arlington, VA",351
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17009731?src=19,Cyber SW Engineer 4 - Mobile Platform,17502,"Chantilly, VA",351
Veredus,2017-04-23,http://www.dice.com/job/result/veredus/1070029-648?src=19,Navision Consultant,17503,"Tampa, FL",351
Collabera,2017-04-11,http://www.dice.com/job/result/10208346/2356_FED_CA?src=19,Sr. Front End Developer,17504,"Sunnyvale, CA",351
Blue Canopy Group LLC,2017-04-03,http://www.dice.com/job/result/10113265/2063?src=19,Agile General Analyst (Mid),17505,"Arlington, VA",351
CompuGain Corporation,2017-04-21,http://www.dice.com/job/result/RTL61687/874329?src=19,Database Administrator,17506,"McLean, VA",351
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17009586?src=19,GSSC Sr. Software Engineer 4,17507,"Ogden, UT",351
Column Engineering,2017-04-21,http://www.dice.com/job/result/RTL191723/LGP-2886?src=19,Sr. Firmware Engineer,17508,"Madison, WI",351
Veredus,2017-04-23,http://www.dice.com/job/result/veredus/1070283-726?src=19,Java / InfoReach Developer,17509,"New York, NY",351
VanderHouwen,2017-04-23,http://www.dice.com/job/result/vhassoc/34599-1807-MH58?src=19,Industrial Designer Automotive,17510,"Portland, OR",351
CenturyLink,2017-04-23,http://www.dice.com/job/result/10226217/130313-en_US?src=19,Manager of Construction Engineering,17511,"Portland, OR",351
Tableau Software,2017-04-23,http://www.dice.com/job/result/RTX13987A/19533?src=19,"Senior Software Engineer, Product Analytics",17512,"Seattle, WA",351
Servesys Corporation,2017-03-30,http://www.dice.com/job/result/10443784/836127?src=19,Sr. IT Business Analyst-- Cyber security_Direct,17513,"San Francisco, CA",351
Prosum,2017-04-20,http://www.dice.com/job/result/prosum/SO16493?src=19,Salesforce Architect (Sr. Developer) |,17514,"Costa Mesa, CA",351
Business Information Services,2017-04-21,http://www.dice.com/job/result/business/MB1006107S?src=19,IT General Control Manager (ITGC) / Auditor Consultant - Syracuse,17515,"Syracuse, NY",351
Eliassen Group,2017-04-22,http://www.dice.com/job/result/cxelisen/261957?src=19,Scrum Master,17516,"Cincinnati, OH",351
