job_listing_no,job_type,page,salary_info,technical_skills,travel_info
28151,Full Time,564,,"C#, Consulting, Developer, Development, Hadoop, Java, Management, NoSQL, Security, Solr","Telecommuting not available
Travel not required"
28152,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, Part Time, 12+ months",564,open,"Equipment Engineer, 4g, LTE, ALU, eNB, Node, Nokia, Alcatel, RAN","Telecommuting not available
Travel not required"
28153,"Contract Corp-To-Corp, Contract Independent, Contract W2",564,market,QA Analyst  Manual (Fluent in German),"Telecommuting not available
Travel not required"
28154,"Full Time, Full Time",564,Depends On Experience,"Automation, Selenium,QTP,AWS,API testing,QA,Performance testing,AWS, SQL,RDBMs,.Net,Agile","Telecommuting not available
Travel not required"
28155,Full Time,564,Negotiable,"BIA, Webfocus, BI, business intelligence","Telecommuting not available
Travel not required"
28156,"Full Time, Full Time",564,"$65,000.00 to $85,000.00 per year",".Net, ASP, ASP.NET, C#, Developer, Development, Director, Inquire, JavaScript, Management, Micro, Programmer, Programming, SDLC, SQL, SQL Server, VB, Visual Basic, Web Developer","Telecommuting not available
Travel not required"
28157,"Full Time, Full Time",564,,"CCNA, CCNP, Consulting, Ethernet, Excel, LAN, Multimedia, Networking, PBX, PowerPoint, Protocols, Routers, Sales, Sales Engineer, SONET, Switches, TCP/IP, Telecom, Video, VPN, WAN","Telecommuting not available
Travel not required"
28158,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, Long Term",564,,"Agile,Scrum Master,CA Agile,PPM Optics,OSAM","Telecommuting not available
Travel not required"
28159,Full Time,564,Negotiable,"Android, API, Architecture, Database, Hadoop, HTML, iOS, Java, JavaScript, jQuery, Linux, NoSQL, Perl, Programming, Python, Release, Scrum, Security, Software Engineer, SQL, System Architecture, Testing, Unix","Telecommuting not available
Travel not required"
28160,"Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",564,Depends On Experience,"devops, deployment,","Telecommuting not available
Travel not required"
28161,Full Time,564,100000-150000,"Quantitative Software Engineer, C++, Java, Perl, Python, UNIX Shell, Software Developer, Architect, Programmer/Analyst","Telecommuting not available
Travel not required"
28162,Full Time,564,,"Analysis, Architecture, Business Requirements, CISSP, Development, ISO, Manager, Management, PMP, Risk Management, Security","Telecommuting not available
Travel not required"
28163,"Contract W2, Temp",564,Competitive,"Analysis, Applications, Automated, BASIC, E-commerce, Excel, HTML, IT, Manager, Management, SalesForce, Scheduling, Software","Telecommuting not available
Travel not required"
28164,Full Time,564,Depends On Experience,"SAP pre sales , ECC, S/4 HANA,","Telecommuting not available
Travel not required"
28165,Full Time,564,,"Analysis, Analyst, Database, Development, Excel, Lifecycle, Manager, Management, Microsoft Project, PMP, Project, Project Management, Project Manager, Risk Management, Security, SQL, XML","Telecommuting not available
Travel not required"
28166,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time",564,open,"IBM Streams, Infostreams, SPL, IBM Infosphere Streams","Telecommuting available
Travel not required"
28167,,564,,,
28168,"Full Time, Perm",564,Competitive,"Analytical, Application, Architect, Architecture, Development, Engineering, ERP, IT, Metrics, Modeling, Oracle, Project, Re-engineering, Software, Specification, System, Systems","Telecommuting not available
Travel not required"
28169,"Full Time, Permanent",564,Based on Experience,java j2ee sql mvc,"Telecommuting not available
Travel required to 10%."
28170,Full Time,564,Depends On Experience,"Database, Developer, Excel, Project, SQL","Telecommuting not available
Travel not required"
28171,Contract W2,564,32.00,FTP; SFTP; Perl; PGP,"Telecommuting not available
Travel not required"
28172,Full Time,564,,,"Telecommuting not available
Travel not required"
28173,"Full Time, Full-time, Employee",564,"$75,000 - $120,000","JavaScript, PHP, MySQL, Python, C/C++ - JavaScript, PHP, MySQL, Python, C/C++","Telecommuting not available
Travel not required"
28174,"Contract Corp-To-Corp, Contract Independent, Contract W2",564,Depends On Experience,UCD,"Telecommuting not available
Travel not required"
28175,Full Time,564,,"Cabling, CASE, Circuits, Hardware, Labeling, Materials, Networks, Security, Simulation, Technician, Testing, Video","Telecommuting not available
Travel not required"
28176,Full Time,564,Negotiable,"Java, .Net, HTML5, CSS, JavaScript, REST, SOAP, Angular, Backbone, React, C#, OAuth, SAML","Telecommuting not available
Travel not required"
28177,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",564,Depends On Experience,Subject matter expert in EMC D2 product. Good if he has some experience working for Life science industry.,"Telecommuting not available
Travel not required"
28178,"Contract Corp-To-Corp, Contract Independent, Contract W2, 12 Months",564,Depends On Experience,"Tech Lead, mobile, analytics, web development, content & information services, self-service support tools, commercial off the shelf products, and cloud-based managed services","Telecommuting not available
Travel not required"
28179,Contract W2,564,75.00,Treasury,"Telecommuting not available
Travel not required"
28180,Full Time,564,$57.00 to $66.00 per hour,".Net, Agile, Analysis, Analytical Skills, ASP, ASP.NET, CSS, Development, Hardware, HTML, JavaScript, Lifecycle, Management, MongoDB, Programming, Project, Project Management, Scrum, SDLC, Software Engineer, SQL, SQL Server, Testing, UX, Win32, Windows, XML","Telecommuting not available
Travel not required"
28181,"Contract Corp-To-Corp, Contract Independent, Contract W2",564,Negotiable,"Junos OS, Cisco CatOS, EIGRP, OSPF and BGP Routing protocols","Telecommuting not available
Travel not required"
28182,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H W2",564,Negotiable,javascript node js,"Telecommuting not available
Travel not required"
28183,"Full Time, Full-time, Employee",564,Unspecified,"C#, ASP.NET, .NET, SQL Server, Visual Studio, Git, Web UI, JavaScript, HTML, MVC - C#, ASP.NET, .NET, SQL Server, Visual Studio, Git, Web UI, JavaScript, HTML, MVC","Telecommuting not available
Travel not required"
28184,Full Time,564,Market,"Mobile App, RESTful and SOAP UI based API testing, Selenium, Appium, and Perfecto Mobile, JIRA Help Desk, Service Now, and Salesforce etc.","Telecommuting not available
Travel not required"
28185,"Contract W2, C2H Corp-To-Corp, C2H Independent",564,Market,"Test Driven Development (TDD), Behavior Driven Development (BDD), Continuous Integration (CI), Continuous Deployment (CD), JIRA, Confluence, HipChat, Jenkins, and XL Release.","Telecommuting not available
Travel not required"
28186,"Contract Corp-To-Corp, Contract Independent, Contract W2",564,Market,"MS Exchange, Office 365, Migration etc...","Telecommuting not available
Travel not required"
28187,"Full Time, Full Time",564,,"Analyst, Business Requirements, CICS, COBOL, DB2, Development, JCL, Programmer, Programming, Testing, VSAM","Telecommuting not available
Travel not required"
28188,"Contract Corp-To-Corp, Contract Independent, Contract W2, 12 months",564,Depends On Experience,"Java, J2EE, digital, product, API, SaaS, IaaS, mobile, adaptive design, bigdata, AGILE, SOA, OSGI, Spring MVC, REST, XML, XSD, Telecom, digital technologies, application design, architecture","Telecommuting not available
Travel not required"
28189,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",564,Depends On Experience,"Java, Hadoop/Cassandra Architect","Telecommuting not available
Travel not required"
28190,"Contract W2, Temp",564,Competitive,"Applications, Developer, Development, Hardware, IDE, Java, JavaScript, Linux, NeXt, Software, SQL, Video, Web, XML","Telecommuting not available
Travel not required"
28191,Full Time,564,Depends On Experience,"Ruby, Python, Javascript, SQL, HTML","Telecommuting not available
Travel not required"
28192,Full Time,564,$85K,Compensation Analyst and CCP,"Telecommuting not available
Travel not required"
28193,Full Time,564,120000-140000,"HRIS, Peoplesoft, HR Systems Implementations","Telecommuting not available
Travel not required"
28194,Full Time,564,,"Agile, Analysis, Apache, Architecture, Developer, Development, Firmware, Hardware, Java, JavaScript, Jenkins, Lifecycle, Linux, Middleware, Modeling, Scripts, Security, Simulation, Solr, SQL, XML, XSLT","Telecommuting not available
Travel not required"
28195,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",564,,"Agile, Analysis, Analytical Skills, Consulting, Development, Manager, Management, MS Office, Networking, PMP, Project, Project Management, Project Manager, Re-engineering, Scheduling, SDLC, Telecommunications","Telecommuting not available
Travel not required"
28196,"Full Time, Perm",564,Market,Senior Digital Marketing Analytics Modeler (F/T in the LOOP!),"Telecommuting not available
Travel not required"
28197,Full Time,564,,"Analysis, Analyst, Development, Hardware, Linux, Networks, Peripheral, Security, Simulation, Testing, Video","Telecommuting not available
Travel not required"
28198,"Contract Corp-To-Corp, Contract Independent, Contract W2",564,,"SalesForce, SFDC, Business Analysis, Client Facing, Business Requirements, CRM","Telecommuting not available
Travel not required"
28199,"Contract Independent, Contract W2, C2H Independent, C2H W2",564,,".Net, Analyst, Business Analyst, Development, Hardware, Manager, Management, Metrics, Project, Project Management, Quality Assurance, Scheduling, SDLC, Supply Chain, Tester, Testing, Validation","Telecommuting not available
Travel not required"
28200,"Contract W2, 18 Months",564,25.00,technical writing skills,"Telecommuting not available
Travel not required"
