job_listing_no,job_type,page,salary_info,technical_skills,travel_info
18651,"Contract W2, 6+ months",374,$65-75/hr,powerbuilder c++,"Telecommuting not available
Travel not required"
18652,"Contract W2, Full Time",374,Depends On Experience,"AJAX, jQuery, AngularJS, NodeJS / Ember / Backbone.js / and Underscore","Telecommuting not available
Travel not required"
18653,"Full Time, Full-time, Employee",374,"$100,000 - $120,000","Civil Marine Industry, ERP Implementation, WIP, GAAP, CFMA, CPA - Civil Marine Industry, ERP Implementation, WIP, GAAP, CFMA, CPA","Telecommuting not available
Travel not required"
18654,C2H W2,374,40/hr-45/hr,"cisco routers, firewall, VPN, IDS/IPS, McAfee ePO","Telecommuting not available
Travel not required"
18655,Full Time,374,Depends On Experience,C++ latency finance,"Telecommuting not available
Travel not required"
18656,"Contract Corp-To-Corp, Contract Independent, Contract W2",374,market,"Oracle DBA, SQL DBA, Solaris, Linux, NetApp","Telecommuting not available
Travel not required"
18657,"Contract Corp-To-Corp, Contract Independent, Contract W2",374,Market,"Enovia, PLM, Implementation, V6, Upgrading","Telecommuting not available
Travel not required"
18658,"Contract Corp-To-Corp, Full-time, Employee",374,Unspecified,"JDA, MMS, Warehouse Management Systems (WMS), Implementation, RPG - JDA, MMS, Warehouse Management Systems (WMS), Implementation, RPG","Telecommuting not available
Travel not required"
18659,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2",374,00,"SharePoint Admin, Migration, Upgrade, SharePoint Sites, SharePoint Security, SDLC, Change Management, SQL, SSAS, SSRS.","Telecommuting not available
Travel not required"
18660,Full Time,374,Negotiable,"Adobe, Agile, Animation, Director, Materials, Outlook, PC, PowerPoint, Video, Windows","Telecommuting not available
Travel not required"
18661,"Full Time, Full Time",374,,"Architecture, Development, DNS, HTML, Java, Linux, Oracle, Perl, Programming, Python, Research, Security, Shell Scripting, SMTP, SQL, TCP/IP, Unix","Telecommuting not available
Travel not required"
18662,Full Time,374,"100,000.00","configuring, deploying, administering SAN storage solutions, network switches, vLANS","Telecommuting not available
Travel not required"
18663,"Contract Corp-To-Corp, Contract Independent, Contract W2, 6 months",374,open,"SQL , TSQL,","Telecommuting not available
Travel not required"
18664,Full Time,374,,"Analysis, Biology, Chemical Engineering, Manager, Management, Mechanical, Modeling, Sales, Sales Engineer","Telecommuting not available
Travel required to 25%."
18665,"Contract Corp-To-Corp, Contract Independent, Contract W2, 6 months",374,open,SAP WM MM,"Telecommuting not available
Travel not required"
18666,"Contract W2, 12 months",374,MR,System Engineer- Office365 Admin,"Telecommuting not available
Travel not required"
18667,"Full Time, Permanent Full Time",374,,"CGI, CISSP, Development, Knowledge Management, Management, Materials, Metrics, Project, Risk Management, Security","Telecommuting not available
Travel not required"
18668,Full Time,374,"$100,000 - $150,000","C++, Object Oriented Design, Agile development, LINUX, Model Driven Development, Unified Modeling Language, Rational Rhapsody, JAVA","Telecommuting not available
Travel not required"
18669,Full Time,374,"$45,000.00 to $55,000.00 per year","Adobe, CMS, Content Management, CSS, Development, E-commerce, HTML, Management, Multimedia, UX","Telecommuting not available
Travel not required"
18670,"Contract W2, 1+ year",374,Negotiable,"UX Design, User experience, UI, agile,","Telecommuting not available
Travel not required"
18671,"Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent",374,Depends On Experience,SAP IS-Retail.,"Telecommuting not available
Travel not required"
18672,"Full Time, fulltime",374,Depends On Experience,"Hyperion, HFM, DRM, FDMEE","Telecommuting not available
Travel not required"
18673,"Contract Corp-To-Corp, Contract W2",374,Depends On Experience,"QA, Quality Assurance","Telecommuting not available
Travel not required"
18674,Full Time,374,Negotiable,".Net Developer, SQL, Vb.net, C#, IIS/SQL Server","Telecommuting not available
Travel not required"
