company,date,detailUrl,jobTitle,job_listing_no,location,page
Resource Informatics Group Inc,2017-04-22,http://www.dice.com/job/result/10493233/58f8f6e1dced640884253e9d?src=19,Datastage Developer,7951,"Dallas, TX",160
Meta Dimensions,2017-04-18,http://www.dice.com/job/result/10453050/961792?src=19,SQL Database Developer,7952,"Troy, MI",160
ASCII Group LLC,2017-04-21,http://www.dice.com/job/result/10117479/965556?src=19,"Product MDM Developer / Architect | NYC, NY | 9 Months - K",7953,"NEW YORK CITY, NY",160
ettain group,2017-04-23,http://www.dice.com/job/result/10230010/255677?src=19,Business Analyst,7954,"Saint Louis, MO",160
"ConsultNet, LLC",2017-04-23,http://www.dice.com/job/result/cxcnetut/17-01099?src=19,Ore Sample Prep Technician,7955,"Salt Lake City, UT",160
Sapvix,2017-04-20,http://www.dice.com/job/result/10350483/702659?src=19,Web Developer(Java),7956,"Phoenix, AZ",160
"OSI Engineering, Inc.",2017-04-20,http://www.dice.com/job/result/10365912/PHPJS?src=19,PHP / JavaScript Angular Full-Stack Developer - Local Bay Area Only,7957,"Cupertino, CA",160
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/DA3-13657625?src=19,Controller,7958,"Houston, TX",160
AptoNet Inc,2017-04-18,http://www.dice.com/job/result/10286450/961927?src=19,Operations Research Analyst,7959,"Atlanta, GA",160
"JCG-DBA BI Group, Inc.",2017-04-07,http://www.dice.com/job/result/10122016/932747?src=19,Senior Informatica Consultant,7960,"Vienna, VA",160
Mindteck,2017-04-20,http://www.dice.com/job/result/10102371/16-00306?src=19,Network Architect,7961,"Mississauga, ON",160
Sharp Decisions,2017-04-20,http://www.dice.com/job/result/sharpdec/34233?src=19,Jr. Security Analyst,7962,"San Antonio, TX",160
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/RE1-136237318?src=19,Business Development Manager,7963,"Fremont, CA",160
Washington Frank,2017-04-23,http://www.dice.com/job/result/10371697/WorkdayHRISCle-813?src=19,"Workday HRIS Analyst, $80k, Cleveland, End User!",7964,"Cleveland, Ohio, OH",160
Kellton Tech,2017-04-21,http://www.dice.com/job/result/cyberwsi/R-9899-FL?src=19,Java Developer,7965,"Orlando, FL",160
Ascent,2017-04-22,http://www.dice.com/job/result/itca001/17-03681?src=19,Content Strategist,7966,"Miami, FL",160
Next Step Systems,2017-04-22,http://www.dice.com/job/result/NEXIL001/823320?src=19,QMS Specialist - R,7967,"Torrance, CA",160
"Sunrise Systems, Inc.",2017-04-10,http://www.dice.com/job/result/sunrise/914460?src=19,Oracle HCM tester,7968,"Pleasanton, CA",160
Elegant Enterprise Wide Solutions,2017-04-06,http://www.dice.com/job/result/10530468/937254?src=19,Project Manager,7969,"Austin, TX",160
Best High Technologies,2017-04-22,http://www.dice.com/job/result/90979221/201702STAT?src=19,Statistician/SAS Programmer,7970,"Newark, DE",160
Network Objects Inc.,2017-04-21,http://www.dice.com/job/result/10286417/968177?src=19,OFSAA DBA,7971,"San Francisco, CA",160
PDDN Inc,2017-04-20,http://www.dice.com/job/result/10202969/932008?src=19,Full Stack Engineer,7972,"Sunnyvale, CA",160
Systems Technology Group Inc. (STG),2017-04-05,http://www.dice.com/job/result/10124418/882209?src=19,Software Engineers,7973,"Dearborn, MI",160
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/21353?src=19,Information Security Analyst,7974,"Germantown, MD",160
CNet-Global,2017-04-19,http://www.dice.com/job/result/10120924/JPC4-66?src=19,Devops engineer,7975,"Minnetonka, MN",160
ICONMA,2017-04-17,http://www.dice.com/job/result/iconma/SR_DB2DBA?src=19,DB2 Support Analyst,7976,"O Fallon, MO",160
