job_listing_no,job_type,page,salary_info,technical_skills,travel_info
26951,Full Time,540,,".Net, Architecture, Development, Hadoop, Java, NoSQL, Programming, Security, Solr","Telecommuting not available
Travel not required"
26952,Full Time,540,,"Ajax, Bash, CSS, Development, DNS, Emacs, Hadoop, HTML, HTTP, JavaScript, Linux, PHP, Programming, Protocols, Python, Solr, Version Control","Telecommuting not available
Travel not required"
26953,Full Time,540,Competitive,Windows Administrator,"Telecommuting not available
Travel not required"
26954,"Contract Independent, Contract W2, 6 + months",540,Negotiable,Cisco Phone Support,"Telecommuting not available
Travel not required"
26955,"Full Time, 12 Months",540,Negotiable,"business experience in contract management, pricing, trade programs (channel tracking, MDF, sales rebates) endor programs (e.g. chargeback or sales rebates), performance based incentives/revenue manag","Telecommuting not available
Travel not required"
26956,"Full Time, 6 to 12 months",540,Negotiable,"HP Quality center, quality analyst","Telecommuting not available
Travel not required"
26957,"Contract Corp-To-Corp, 12+ months",540,$45-50,"QA, Load/Performance Testing, HP Quality Center, HP Performance Center, Automated Test Tools-( Loadrunner, QTP), SQL","Telecommuting not available
Travel not required"
26958,"Contract Corp-To-Corp, Contract Independent, Contract W2, 12+ Months",540,Open (all inclusive),SAP BPC Consultant,"Telecommuting not available
Travel not required"
26959,Full Time,540,,"Hardware, Laptop, Networking, PC, Peripheral, Peripheral Hardware, Peripherals, Security, Simulation, Technician, Testing, Video, Windows, Windows 7","Telecommuting not available
Travel not required"
26960,"Full Time, Full-time, Employee",540,Unspecified,"Devops, Agile, Full Stack Development, NodeJS, AWS, Scala, SalesForce, JavaScript - Devops, Agile, Full Stack Development, NodeJS, AWS, Scala, SalesForce, JavaScript","Telecommuting not available
Travel not required"
26961,"Full Time, Contract Independent, Contract W2, C2H Independent, Full  Time",540,Market,"B2B Integration, webMethod Administration and development","Telecommuting not available
Travel not required"
26962,"Full Time, Full Time",540,,"ERP, Manager, Management, Metrics, Microsoft Project, PC, PMP, Project, Project Management, Project Manager, Supply Chain","Telecommuting not available
Travel not required"
