company,date,detailUrl,jobTitle,job_listing_no,location,page
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/CS10-13659324?src=19,"CTO - Machine Learning, Data Science, Python",2501,"San Francisco, CA",51
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/SE3-135095462?src=19,"Data Engineering Manager - Fun Company in New York, NY",2502,"New York, NY",51
"Amiti Consulting, Inc",2017-04-21,http://www.dice.com/job/result/10349029/967908?src=19,Data warehouse/DW Tester,2503,"Saint Louis, MO",51
"API Systems, Inc",2017-04-13,http://www.dice.com/job/result/10214630/956637?src=19,Data Analytics Analyst,2504,"Irving, TX",51
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/NNG-134944068?src=19,Data Engineer,2505,"Santa Monica, CA",51
ChenMed,2017-03-29,http://www.dice.com/job/result/RTX199898/893877?src=19,Chief Data Architect,2506,"Miami Gardens, FL",51
Catch Intelligence,2017-04-19,http://www.dice.com/job/result/10107082/964838?src=19,Data Modeler,2507,"Topeka, KS",51
"Request Technology, LLC",2017-04-17,http://www.dice.com/job/result/napil006/JWIsolutionarch?src=19,"Infrastructure Solution Architect (Must Haves: Big Data, Data Center, Pre-Sales & Post-Sales)",2508,"Chicago, IL",51
"InScope International, Inc.",2017-04-19,http://www.dice.com/job/result/isavvix/873064?src=19,Salesforce Data Architect,2509,"New York, NY",51
"MAXIMUS, Inc.",2017-04-18,http://www.dice.com/job/result/RTL50274/2017-20872?src=19,Sr. Data Architect,2510,"Falls Church, VA",51
U.S. Tech Solutions Inc.,2017-04-18,http://www.dice.com/job/result/usts/954134?src=19,Data Warehouse ETL Specialist (Rhapsody Certified),2511,"Boise, ID",51
"Charter Global, Inc.",2017-04-13,http://www.dice.com/job/result/chartpro/SE314_DAGA?src=19,Data Architect / ETL Architect / Teradata Architect - GA/TX,2512,"Atlanta, GA",51
Technosmarts Inc,2017-04-22,http://www.dice.com/job/result/10109872/PW-2021-MY?src=19,Data Analyst - Clarity Reporting,2513,"Sunset Hills, MO",51
"Marlabs, Inc",2017-04-20,http://www.dice.com/job/result/marlabnj/SMNY1098?src=19,Data Architect/Data Modeler: INPERSON INTERVIEW A MUST,2514,"NYC, NY",51
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/18926?src=19,Cyber Data Process Engineer - TS/SCI with Polygraph required,2515,"McLean, VA",51
TeamSoft,2017-04-20,http://www.dice.com/job/result/10110872/PM_8697_MSN?src=19,Project Manager - Agile/Scrum - Data Projects,2516,"Madison, WI",51
"Orizon, Inc.",2017-03-27,http://www.dice.com/job/result/10115251/566816?src=19,Data Management Analyst,2517,"Washington, DC",51
Excellerent Technology Solutions,2017-04-11,http://www.dice.com/job/result/10499511/953862?src=19,Big Data Architect,2518,"Pittsburgh, PA",51
LKO Technologies Inc.,2017-04-06,http://www.dice.com/job/result/90883631/946764?src=19,SQL Data Analyst,2519,"Seattle, WA",51
"Pantar Solutions, Inc.",2017-04-20,http://www.dice.com/job/result/10120236/966184?src=19,"Need Big data Devops Engineer at Burbank, CA",2520,"Burbank, CA",51
i360technologies,2017-04-20,http://www.dice.com/job/result/10113366/1249?src=19,OBIEE/OBIA Data Analyst (EDWBI),2521,"Oklahoma City, OK",51
Net2Source Inc.,2017-04-13,http://www.dice.com/job/result/10271304/Bigdata_MN?src=19,Big Data Solution Architect,2522,"Minneapolis, MN",51
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/RN1-136297117?src=19,Healthcare Data Analyst,2523,"Palm Springs, CA",51
