job_listing_no,job_type,page,salary_info,technical_skills,travel_info
25551,"Full Time, Full-time, Employee",512,"Unspecified - $65,000","C#, ASP.NET, JavaScript - C#, ASP.NET, JavaScript","Telecommuting not available
Travel not required"
25552,Full Time,512,Depends On Experience,"Cisco, Palo Alto, ASA, IDS, DNS, Security, CyberArk, VPN, RSA, SSO, firewalls, implementation","Telecommuting not available
Travel not required"
25553,Full Time,512,,"Analysis, Hardware, Networks, Peripheral, Security, Simulation, Video","Telecommuting not available
Travel not required"
25554,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Long Term",512,Negotiable,"Azure, Powershell DSC, Docker, TFS","Telecommuting not available
Travel not required"
25555,"C2H W2, C2Hire FTE",512,20-25/hr,"Windows, desktop, Active directory","Telecommuting not available
Travel not required"
25556,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, Part Time, 6 months",512,market,Experience working with MicroStrategy.,"Telecommuting not available
Travel not required"
25557,"Contract Corp-To-Corp, Contract Independent, Contract W2, 3 months",512,open,SAP Functional | SAP PP/QM,"Telecommuting not available
Travel not required"
25558,"Contract Independent, Contract W2, C2H Independent, C2H W2",512,,"Agile, Algorithms, Analysis, Development, Director, GIT, Java, Linux, Manager, Management, Networks, Programming, Project, Project Management, Protocols, Python, Research, Ruby, Scheduling, Scientific, Software Engineer, Testing, Unix, UX, Version Control","Telecommuting not available
Travel not required"
25559,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 2+yrs",512,Negotiable,"Node.JS, Express, Socket io","Telecommuting not available
Travel not required"
25560,"Full Time, PERM",512,Depends On Experience,"HTML5, CSS3, Ext.JS, Angular.JS, JavaScript, PHP, UI/UX, Wireframes","Telecommuting not available
Travel not required"
25561,Full Time,512,,"Accounting, Agile, Architecture, Business Requirements, COBOL, Content Management, DataStage, Development, HTTP, IBM, JCL, Lifecycle, Management, Perl, Project, Python, Security","Telecommuting not available
Travel not required"
25562,Contract W2,512,Depends On Experience,"SIEM, Configuration Tier I, Tier II and Tier III, Firewall Configuration","Telecommuting not available
Travel not required"
25563,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, Long Term",512,Negotiable,Software Engineer / Performance Engineer,"Telecommuting not available
Travel not required"
25564,"Full Time, Perm",512,60000-70000 yearly,".Net, Applications, ASP, ASP.NET, C#, Computer, Database, Development, Management, Networks, Programming, SDLC, Software, SQL, SQL Server, Systems, VB, Web","Telecommuting not available
Travel not required"
25565,"Contract Independent, Contract W2, Up to 3 months",512,Market,"Senior Java Developer in Phoenix, AZ","Telecommuting not available
Travel not required"
25566,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",512,Depends On Experience,"Primavera- P6, EAM, PS, PPM, Finance, HCM, MS Office Suite software","Telecommuting not available
Travel not required"
25567,"Full Time, Full Time",512,Depends On Experience,Devops Enginner/ Build Release,"Telecommuting not available
Travel not required"
25568,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, Part Time, 6 months",512,market,"Experience with LAMP, PHP and Drupal programming, LINUX Systems","Telecommuting not available
Travel not required"
25569,Full Time,512,,"Analyst, CISSP, Development, Management, MCP, Networks, Security, Simulation, Windows","Telecommuting not available
Travel not required"
25570,Full Time,512,,"Cisco, Hardware, IBM, Management, MCSE, Security, Simulation","Telecommuting not available
Travel not required"
25571,"Contract Independent, Contract W2, C2H Independent, C2H W2",512,,"Algorithms, Architecture, Development, Foundation, Management, Programming, Security, Testing","Telecommuting not available
Travel not required"
25572,Full Time,512,,".Net, Architecture, HTTP, Manager, Management, Programming, Security, Software Engineer, UX","Telecommuting not available
Travel not required"
25573,"Full Time, Full Time",512,,"Agile, Analysis, Apache, Architecture, C#, Development, Forth, GIT, HTTP, Java, JavaScript, Libraries, Lifecycle, Management, Micro, NoSQL, Object Oriented Design, PHP, Programming, Project, Ruby, Scrum, Shell Scripting, SOAP, Software Engineer, Testing, VMware, XML, XSL","Telecommuting not available
Travel not required"
25574,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, Long Term",512,Depends On Experience,"Business Analysis, Duck Creek, Billing","Telecommuting not available
Travel not required"
25575,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",512,Depends On Experience,"Windows, AD, IIS, Cisco, SQL, VMWare","Telecommuting not available
Travel not required"
25576,"C2H W2, CTH / Full-Time",512,,Backend Python Developer,"Telecommuting not available
Travel not required"
25577,"Full Time, Full-time, Employee",512,Unspecified,"React.JS, Front-End Development, SQL, JavaScript, API Development, Agile Methodologies, Github, Python, AWS - React.JS, Front-End Development, SQL, JavaScript, API Development, Agile Methodologies, Github, Python, AWS","Telecommuting not available
Travel not required"
25578,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Fulltime/perm",512,Depends On Experience,"Angular,Cloud,AWS,Azure,C#,Net","Telecommuting not available
Travel not required"
25579,"Contract W2, 3+ months",512,Depends On Experience,"admnistration of network/security systems and applications, planning and designing security s/w,documentation....","Telecommuting not available
Travel not required"
