company,date,detailUrl,jobTitle,job_listing_no,location,page
Modis,2017-04-22,http://www.dice.com/job/result/cxmodoak1/US_EN_6_17428_56185919?src=19,Technical Project / Program Manager // Downtown // Contract,9051,"Chicago, IL",182
Confidential Company,2017-04-13,http://www.dice.com/job/result/10511767/688298?src=19,SQL Server DBA,9052,"Durham, NC",182
Vision Information Technologies,2017-04-23,http://www.dice.com/job/result/10120771/BBBH69301-198?src=19,Senior Network Engineer,9053,"Austin, TX",182
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_192500BR?src=19,"Developer, OLAP",9054,"Maryland Heights, MO",182
The Creative Group,2017-04-22,http://www.dice.com/job/result/10466845/00410-9500511320?src=19,Social Media Specialist,9055,"San Francisco, CA",182
"Integrated Resources, Inc.",2017-04-21,http://www.dice.com/job/result/irionlin/962971?src=19,Sr. ORACLE DBA,9056,"Charlotte, NC",182
"e-Staff Consulting Group, Inc.",2017-04-17,http://www.dice.com/job/result/10120217/703399?src=19,SSRS Developer / BI Analyst,9057,"Pittsburgh, PA",182
Knowledge Momentum,2017-04-21,http://www.dice.com/job/result/10358564/965166?src=19,Network - Desktop Systems Specialist,9058,"memphis, TN",182
"ConsultNet, LLC",2017-04-23,http://www.dice.com/job/result/cxcnetut/17-01102?src=19,Integration Azure Developer,9059,"Phoenix, AZ",182
Reed Business Information,2017-04-13,http://www.dice.com/job/result/10493862/957802?src=19,"Software Engineer- San Diego- .NET, direct hire with us!",9060,"San Diego, CA",182
"Talent Minds Network, Inc.",2017-04-21,http://www.dice.com/job/result/90787500/ST2041?src=19,SAP Basis Analyst,9061,"The Woodlands, TX",182
ASAP Staffing,2017-04-20,http://www.dice.com/job/result/asapga/KKGA0323MG-CX?src=19,Storage Engineer,9062,"Atlanta, GA",182
Global Technical Talent,2017-04-21,http://www.dice.com/job/result/gtt/17-00772?src=19,Retail Analyst,9063,"New York, NY",182
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/03220-0009056254?src=19,Application Development Project Manager/Lead,9064,"Raleigh, NC",182
Netrocon Inc,2017-04-17,http://www.dice.com/job/result/10216365/DTS001?src=19,DataStage developer,9065,"New york, NY",182
Scube Enterprises,2017-04-21,http://www.dice.com/job/result/90910907/Scube9?src=19,Web Developer,9066,"Boston, MA",182
Booz Allen Hamilton,2017-04-22,http://www.dice.com/job/result/booz/J3L6F96DRKQ5S94SFRZ?src=19,"Technical Architect, Mid",9067,"McLean, VA",182
VEDICSOFT,2017-04-18,http://www.dice.com/job/result/10116737/CK85?src=19,Hadoop Lead Developer,9068,"burlington, NC",182
ESOL,2017-04-20,http://www.dice.com/job/result/10193388/867207?src=19,Product Manager  Mobile Workforce,9069,"Irvine, CA",182
Idexcel Inc.,2017-04-21,http://www.dice.com/job/result/eveva001/IDXL-SDM-040707?src=19,Senior Decision Manager,9070,"Birmingham, AL",182
Volt,2017-04-23,http://www.dice.com/job/result/10105694/33221-475?src=19,Staffing - Quality Engineer I,9071,"Wilmington, NC",182
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/CK-136070525?src=19,CCIE / CCVP level UC Solutions Engineering roles across the U.S.,9072,"Miami, FL",182
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/RG2-135809638?src=19,Community & Social Media Manager - Gaming Industry,9073,"San Francisco, CA",182
"Atrilogy Solutions Group, Inc.",2017-04-21,http://www.dice.com/job/result/atrilogy/9197687?src=19,"Lead WCS Developer : NYC, NY : 12 Months",9074,"New York City, NY",182
