job_listing_no,job_type,page,salary_info,technical_skills,travel_info
14601,"Full Time, Full Time",293,,"Relevant Healthcare Industry,Written Communication and Presentation Skills,Presenting and Selling to C Level Executives,Existing relationships with large physician groups, payors","Telecommuting not available
Travel not required"
14602,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, 6 months",293,All incl,SAP MM,"Telecommuting not available
Travel not required"
14603,"Full Time, Full-Time/Permanent",293,Depends On Experience,"Experience in Analytics and who can track status of program/project progress, take corrective actions; delivering multiple projects and managing cross-functional teams and business partners","Telecommuting not available
Travel required to 10%."
14604,"Contract Independent, Contract W2, C2H Independent, C2H W2, 6+ mos",293,Based on Experience,"SQL SERVER, DATABASES, DATABASE, STORED PROCS, STORED PROCEDURES, MORTGAGE-BACKED, FIXED INCOME, SECURITIES, MORTGAGE BACKED, MORTGAGE, TRADING, CAPITAL MARKETS, BANKING COMPANIES, DEVELOPER, AUTOSYS, AUTO SYS, TUNE, TUNING, OPTIMIZE, OPTIMIZED, OPTIMIZATION","Telecommuting not available
Travel not required"
14605,Full Time,293,,"Agile, Analytical Skills, API, Automated, GIT, Java, Jenkins, MongoDB, Networks, NoSQL, Programming, SalesForce, Security, Software Engineer, Testing, Unix, Version Control","Telecommuting not available
Travel not required"
14606,"Full Time, Contract W2, initial 6 months",293,Depends On Experience,"implementation, Infor / Lawson M3 Manufacturing Operations r13.4","Telecommuting not available
Travel not required"
14607,Full Time,293,$26.47 - $35.00 per annum,"RN, Registered Nurse, Home Health, LCSW, LSW, Clinical, Hospital, Care Manager, Case manager, Milliman, Chronic Disease, Behavioral Health, Medicare, Clinical Nurse","Telecommuting not available
Travel not required"
14608,Contract W2,293,---,"SAN, Unix, Windows","Telecommuting not available
Travel not required"
14609,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, Long Term",293,Depends On Experience,OFSAA Oracle Financial Services Analytical Application OFSS,"Telecommuting not available
Travel not required"
14610,Full Time,293,Depends On Experience,"AWS, Amazon Web Services, Amazon Webservices, VDI, Windows, 2008R2, 2012R2, Remedy, ITIL, Security+,","Telecommuting not available
Travel not required"
14611,Full Time,293,Negotiable,"Business intelligence, etl developer, ssrs developer, ssis developer, application developer, application programmer, bi developer","Telecommuting not available
Travel not required"
14612,Full Time,293,$100-120K,"QA, test, automation, selenium","Telecommuting not available
Travel not required"
14613,Full Time,293,,"Analysis, API, Development, Management, Middleware, Programming, Project","Telecommuting not available
Travel not required"
14614,Full Time,293,,"Analysis, Analyst, Change Management, Consulting, Customer Service, Development, Epic, Genetic, HTTP, Management, PC, Project, Project Management, Protocols, Research, Testing","Telecommuting not available
Travel not required"
14615,Full Time,293,market,3+ years Linux servers administration/engineering experience,"Telecommuting not available
Travel not required"
