company,date,detailUrl,jobTitle,job_listing_no,location,page
SoftMaster,2017-04-20,http://www.dice.com/job/result/RTL011461/DELE6?src=19,Data Extraction Lead Engineer,3201,"Newport Beach, CA",65
CARFAX,2017-04-22,http://www.dice.com/job/result/appblok/1601_oZCI4fw7?src=19,Data Technologies Manager,3202,"Columbia, MO",65
InnoMethods Corp,2017-04-21,http://www.dice.com/job/result/10340532/923003?src=19,Data Virtualization  Denodo,3203,"Sunnyvale, CA",65
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/TB3-134993463?src=19,Senior Full Stack Engineer - Data Analytics Startup,3204,"San Francisco, CA",65
Ztek Consulting,2017-04-18,http://www.dice.com/job/result/10217521/963305?src=19,Datacenter Network Data Engineer,3205,"Jackson, MS",65
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/PB2-135527348?src=19,"Big Data Engineer - HP Vertica, Hadoop, AWS, Linux, SQL, MySQL",3206,"San Diego, CA",65
"OSI Engineering, Inc.",2017-04-20,http://www.dice.com/job/result/10365912/javabackendscal?src=19,Seeking a Java/Scala Backend Engineer - Data Integrations,3207,"San Mateo, CA",65
Matrix7i,2017-04-22,http://www.dice.com/job/result/10513825/410214?src=19,Project Manager (BI /Data Warehousing) - Immediate Need,3208,"Fremont, CA",65
Intraedge,2017-04-12,http://www.dice.com/job/result/10121492/867780?src=19,Data Integration Engineer - SQL,3209,"Menlo Park, CA",65
Big Wednesday Digital,2017-04-22,http://www.dice.com/job/result/80128019/17TA14G005P03-963?src=19,Data Applications Engineer - Real Time Microservices,3210,Bangkok,65
Canopy One Solutions Inc,2017-04-18,http://www.dice.com/job/result/10439682/MAKRNWM?src=19,Senior Data Migration Consultant  SAP or RAR experience,3211,"Milwaukee, WI",65
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/02000-0009234538?src=19,Data Security Analyst,3212,"Columbia, MD",65
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/JC9-136420511?src=19,Computer Vision Scientist - 3D Imaging/Robotics,3213,"San Francisco, CA",65
Putnam Investments,2017-04-22,http://www.dice.com/job/result/PUTMA001/122102-1AC183521306?src=19,Data Network Engineer,3214,"Andover, MA",65
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/04380-0009223168?src=19,Data Reporting Analyst,3215,"Richardson, TX",65
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/01300-0008996407?src=19,Data Security Architect needed in the Loop!,3216,"Chicago, IL",65
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/EG1-135384454?src=19,Senior Cloud Engineer - Industry Leader in Data Defense,3217,"San Jose, CA",65
Tandem Recruiting Group,2017-04-11,http://www.dice.com/job/result/10111438/KEH-9511?src=19,CMOS Image Sensor Scientist,3218,"Milpitas, CA",65
Group Nine,2017-04-20,http://www.dice.com/job/result/80127832/966836?src=19,"Data Engineer or Architect (Informatica, NoSQL, VSAM)",3219,"Minneapolis, MN",65
Aegistech Inc.,2017-04-22,http://www.dice.com/job/result/aegisoft/16693?src=19,Sr. Data Management Development Lead / VP,3220,"Jersey City, NJ",65
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/03230-0009223938?src=19,Data Security Analyst,3221,"Spartanburg, SC",65
Booz Allen Hamilton,2017-04-22,http://www.dice.com/job/result/booz/J3H2ZW637J3FW0D01W4?src=19,Data Protection Engineer,3222,"Phoenix, AZ",65
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1603409?src=19,Informatica Master Data Management Engineer,3223,"Irwindale, CA",65
Reliable Software Resources,2017-04-13,http://www.dice.com/job/result/10122703/CGAM?src=19,Big Data Architect/Spark,3224,"philadelphia, PA",65
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/22052?src=19,"Computer Scientist / Engineer - Control Networks and Industrial Network Security (SCADA, ICS)",3225,"Philadelphia, PA",65
Louisiana Economic Development,2017-04-18,http://www.dice.com/job/result/90833617/CGI432244?src=19,Big Data Developer,3226,"Lafayette, LA",65
Lenmar Consulting,2017-04-20,http://www.dice.com/job/result/10116775/861610?src=19,Data-Driven Developer,3227,"Ann Arbor, MI",65
"PSR Associates, Inc.",2017-04-05,http://www.dice.com/job/result/10115826/945192?src=19,Data Analyst,3228,"Glendale, CA",65
Cypress Group,2017-04-21,http://www.dice.com/job/result/10121728/JR-PyArc-12?src=19,Lead Architect / Data Team Lead,3229,"New York, NY",65
Cisco Systems Inc.,2017-04-21,http://www.dice.com/job/result/ciscobot/1205810?src=19,"Security Researcher, Data Science Focus at Umbrella",3230,"San Francisco, CA",65
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/02710-0009019722?src=19,Data Reporting Analyst,3231,"Jersey City, NJ",65
INSYS Group,2017-04-13,http://www.dice.com/job/result/insysus/17-00318?src=19,"Tableau, Data Visualization Development, NEED 3 more",3232,"Minneapolis, MN",65
nThrive,2017-04-19,http://www.dice.com/job/result/501589903/940652?src=19,Analytics and Data Visualization,3233,"Plano, TX",65
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/22859?src=19,Intermediate Data Security Analyst - CND,3234,"Fort Huachuca, AZ",65
The Judge Group,2017-04-22,http://www.dice.com/job/result/cxjudgpa/525855?src=19,Big Data Developer,3235,"Lafayette, LA",65
Major League Baseball Advanced Media,2017-04-18,http://www.dice.com/job/result/RTX152cd1/863254?src=19,"Contract Technical Writer, Sports Data",3236,"New York, NY",65
Net2Source Inc.,2017-04-12,http://www.dice.com/job/result/10271304/955157?src=19,Big Data Lead with Spark,3237,"Chicago, IL",65
Winthrop University Hospital,2017-04-22,http://www.dice.com/job/result/10524666/19583?src=19,IT Data Analyst,3238,"Mineola, NY",65
Structure Networks Inc.,2017-04-21,http://www.dice.com/job/result/strca002/968477?src=19,Data Extraction Lead,3239,"Newport Beach, CA",65
U.S. Tech Solutions Inc.,2017-04-21,http://www.dice.com/job/result/usts/321987?src=19,MySQL Data Architect,3240,"Alpharetta, GA",65
eRichards Consulting,2017-04-06,http://www.dice.com/job/result/10111038/947938?src=19,PM for Data Conversion,3241,"Berlin, CT",65
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/BW4-135256958?src=19,Principal Computer Vision Scientist,3242,"Mountain View, CA",65
Techgene Solutions LLC,2017-04-14,http://www.dice.com/job/result/10109301/ST00012?src=19,Big Data Architect,3243,"Houston, TX",65
UnitedHealth Group,2017-04-22,http://www.dice.com/job/result/appblok/1609_709971?src=19,"Big Data Technical Lead - Minnetonka, MN",3244,"Minnetonka, MN",65
UnitedHealth Group,2017-04-22,http://www.dice.com/job/result/appblok/1609_707926_0?src=19,VP Data Controls and Quality Framework Delivery - multiple locations,3245,"Boston, MA",65
CRG,2017-04-22,http://www.dice.com/job/result/10112363/BBBH3715-655?src=19,Data Network Engineer,3246,"Charlotte, NC",65
Resource Spectrum,2017-04-12,http://www.dice.com/job/result/resspec/CMTXA-5392?src=19,Big Data Manager/Hadoop,3247,"Dallas, TX",65
Genius Business Solutions,2017-04-21,http://www.dice.com/job/result/10123254/956032?src=19,Cloud Data Engineer,3248,"Urbandale, IA",65
The Judge Group,2017-04-22,http://www.dice.com/job/result/cxjudgpa/516964?src=19,Java Big Data developer,3249,"Jersey City, NJ",65
Andiamo Partners,2017-04-22,http://www.dice.com/job/result/10112000/8798?src=19,Sr. Software Engineer - Big Data and Machine Learning,3250,"San Francisco, CA",65
