job_listing_no,job_type,page,salary_info,technical_skills,travel_info
18151,"Full Time, Full Time",364,,"Algorithms, Analysis, Analyst, Analytical Skills, Architecture, Automated, Business Requirements, Consulting, Defect Management, Development, HTTP, Inquire, Java, Management, Metrics, Quality Assurance, Scripts, SQL, Testing","Telecommuting not available
Travel not required"
18152,Full Time,364,,"Application Servers, Broadband, Consulting, Genetic, Hardware, HTTP, Management, Networking, Programming, Security, Systems Administrator, Video","Telecommuting not available
Travel not required"
18153,"Full Time, C2H Corp-To-Corp, C2H Independent, C2H W2, 9Months",364,Depends On Experience,"Java, Lead/Architect, Jrules/Any other Rules Engine","Telecommuting not available
Travel not required"
18154,C2H W2,364,,Field Service Engineer,"Telecommuting not available
Travel not required"
18155,"Contract Corp-To-Corp, Contract Independent, Contract W2",364,Depends On Experience,"Teradata AND SQL AND  ETL ,MapReduce OR Hadoop OR Hive OR Pig.","Telecommuting not available
Travel not required"
18156,Full Time,364,Depends On Experience,"Windows, VMware, SCCM","Telecommuting not available
Travel not required"
18157,"Contract Corp-To-Corp, Contract Independent, Contract W2, 3 months",364,Depends On Experience,(QUALITY ANALYSIS OR QA OR QA ANALYST ) AND(QTP OR UNIFIED FUNCTIONAL TESTING OR QUICKTEST PROFESSIONAL ) AND(AUTOMATION TEST OR WHITEBOX TESTER ) AND(BANK OR FINANCE OR BANKING ) AND(LINUX ) AND (JA,"Telecommuting not available
Travel not required"
18158,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",364,,"Analysis, Analyst, Analytical Skills, Business Analyst, Business Requirements, CRM, ERP, Management, Project, Project Management, QA, Supervision","Telecommuting not available
Travel not required"
18159,Full Time,364,$0.00 - $100000.00 per annum,Project Manager - Low Voltage Electrical Projects,"Telecommuting not available
Travel not required"
18160,Full Time,364,Market Competitive,"Consulting, Business Planning, Cost Management, Budgeting, Service Delivery, Customer, Technology, Software, Solutions, Logistics, Supply Chain, Warehouse, Distribution, Travel","Telecommuting not available
Travel required to 50%."
18161,Full Time,364,Competitive,"Aerospace, Development, HTTP, Materials, Mechanical, Specification","Telecommuting not available
Travel not required"
18162,Full Time,364,,"Business Intelligence, C++, Customer Service, Developer, Development, Foundation, Java, Recruiter, Software Engineer","Telecommuting not available
Travel not required"
18163,"Contract W2, Contract",364,,"Jira, Gradle, GIT, Stash, Jenkins, and Asgard.","Telecommuting not available
Travel not required"
