job_listing_no,job_type,page,salary_info,technical_skills,travel_info
11551,"Full Time, Full-time, Employee",232,Unspecified,".NET, MVC, C#, MSSQL, JavaScript/JQuery/Angular, Big Data, Hadoop, Cassandra, MongoDB, HTML5/CSS3 - .NET, MVC, C#, MSSQL, JavaScript/JQuery/Angular, Big Data, Hadoop, Cassandra, MongoDB, HTML5/CSS3","Telecommuting not available
Travel not required"
11552,Full Time,232,"140,000","BI Reports, SSRS, SSAS, SSIS","Telecommuting not available
Travel not required"
11553,"Contract Corp-To-Corp, Contract W2",232,Market,"Monitoring & troubleshooting,Clustered Data Ontap,NFS and NTFS","Telecommuting not available
Travel not required"
11554,Full Time,232,Negotiable,"C#, object oriented programming, software engineer, development, fix defects","Telecommuting not available
Travel not required"
11555,"Contract Corp-To-Corp, Contract W2, C2H Corp-To-Corp, C2H W2, 12+ Months",232,Market,"Infrastructure, Python, Java","Telecommuting not available
Travel not required"
11556,"Full Time, Contract W2, 1 year",232,Negotiable,"Design experience, Process Excellence experience, Quality Systems","Telecommuting not available
Travel not required"
11557,"Full Time, Full Time",232,Depends On Experience,"Cloud foundry,AWS,Agile coach,mentor","Telecommuting not available
Travel not required"
11558,Full Time,232,Depends On Experience,"Linux, Infrastructure, System Administrator","Telecommuting not available
Travel not required"
11559,"Contract Independent, Contract W2, C2H Independent, 6+ Months",232,Negotiable,"Siebel development/configuration (7.x, 8.x), eScript, javascript, Workflow development, Siebel Web Services, EAI, EIM, Smart Scripts, data model extension, Siebel Data Bean, CTI","Telecommuting not available
Travel not required"
11560,"Contract Independent, Contract W2, Up to 3 months",232,Market,"Hardware Technician Job in Livingston, NJ","Telecommuting not available
Travel not required"
11561,"Full Time, Fulltime Permanent",232,upto $160K base,"Data Architecture, Data Modeling, Qlikview, Data Virtualization, OLAP/OLTP, OOAD","Telecommuting not available
Travel not required"
11562,Contract W2,232,Negotiable,"RedHat, Unix, Powershell, DevOps, VMWare","Telecommuting not available
Travel not required"
11563,"Contract Independent, Contract W2, Up to 3 months",232,Market,"Application Test Analyst Full Time Job in Sacramento, CA","Telecommuting not available
Travel not required"
11564,"Full Time, Full-time",232,,"Consulting, Database, Data Warehouse, Development, Genetic, IBM, Lifecycle, Management, Oracle, Project, Project Management, Quality Assurance, SQL, Testing","Telecommuting available
Travel not required"
11565,Full Time,232,neg,Analytics and Data Visualization,"Telecommuting not available
Travel not required"
11566,"Contract Corp-To-Corp, Contract W2",232,Depends On Experience,"Oracle database,data warehouse,PL/SQL,data modeling, SAP/Business Objects, and SAS a plus","Telecommuting not available
Travel not required"
11567,"Full Time, Full-time, Employee",232,"$65,000 - $85,000","SQL, Business Intelligence, Data Analytics, Python - SQL, Business Intelligence, Data Analytics, Python","Telecommuting not available
Travel not required"
11568,"Contract W2, Temp",232,Competitive,"Analysis, Analyst, Application, Applications, Business Requirements, CASE, Change Management, Computer, Data Analysis, Development, Engineering, IT, Management, Network, Oracle, SDLC, Software, Specification, SQL, SQL Server, System, Systems, Testing, Use Case","Telecommuting not available
Travel not required"
11569,"Full Time, Full-time, Employee",232,"$130,000 - $250,000","Java, Unix, OOP, Distributed Systems, Big Data - Java, Unix, OOP, Distributed Systems, Big Data","Telecommuting not available
Travel not required"
11570,"Contract W2, C2H W2",232,Negotiable,"Java, Architect, Solution Architect, J2EE, Java programming, SOA Design","Telecommuting not available
Travel not required"
11571,Full Time,232,,"Change Management, Configuration Management, DNS, Exchange, Foundation, Hardware, Manager, Management, Networking, Networks, Security, Simulation, Supervision, Systems Administrator, TCP/IP, Testing, Web Servers, Windows","Telecommuting not available
Travel not required"
11572,Full Time,232,Depends On Experience,".Net, ASP, ASP.NET, C#, Data Warehouse, Developer, Development, Lifecycle, Management, Project, Source Code, SQL, Testing, Windows, XML","Telecommuting not available
Travel not required"
11573,Full Time,232,$135-$145K plus,"Previous enterprise pre and post sales engineering (SE) experience (min 5 years for SE, 7 years for Sr. SE) for a data network vendor, DPI vendor, security vendor","Telecommuting available
Travel required to 75%."
11574,"Contract Independent, Contract W2, 1+ year",232,Competitive,"MDM, HEALTH AND HUMAN SERVICES, REMOTE WITH SOME ONSITE","Telecommuting available
Travel not required"
11575,Full Time,232,,"Analyst, Excel, Management, Metrics, Microsoft Access, SQL, VBA","Telecommuting not available
Travel not required"
11576,C2H W2,232,Negotiable,,"Telecommuting not available
Travel not required"
11577,"C2H Corp-To-Corp, C2H W2, 3-6 mths CTH/ FT",232,Negotiable,SQL Server DBA,"Telecommuting not available
Travel not required"
11578,Full Time,232,Depends On Experience,"Analysis, Analyst, CRM, Customer Service, Data Analysis, Excel, Manager, Management, Metrics, Sales","Telecommuting not available
Travel not required"
11579,Full Time,232,Negotiable,"Develop/execute acquisition strategies/plans, develop contract requirement packages, SOW, CDRLs, source selection, special provisions, contract monitoring, contract managing, analyze programmatic data","Telecommuting not available
Travel not required"
11580,Contract W2,232,Depends On Experience,"data security and data encryption,HIPAA controls","Telecommuting not available
Travel not required"
11581,"Full Time, Contract Corp-To-Corp, Contract W2",232,Negotiable,"EPC Project Management, EPC, Engineering, Procurement, Construction, PMP","Telecommuting not available
Travel not required"
11582,"Contract Independent, Contract W2",232,$50-$75,"Java, J2EE, Developer, Cloud, Git, APIs, NoSQl, JSON, JUnits, Docker, IntelliJ","Telecommuting available
Travel not required"
11583,"Full Time, Fulltime",232,Competitive,"C/C++, Java,CDC,n-tier application/tool development,Windows and Linux platforms using Visual Studio, GCC tools,DBMS","Telecommuting not available
Travel not required"
11584,Contract W2,232,Unspecified,Business Analyst,"Telecommuting not available
Travel not required"
11585,"Contract W2, 6+ Months",232,Depends On Experience,"OSB  Oracle Service Bus, ODI  Oracle Data Integrator, Integration/SOA Design Pattern","Telecommuting not available
Travel not required"
11586,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, CTH",232,Depends On Experience,"SSIS, TSQL, DTS, BI, DW and  Microsoft SQL Server Databases 2008 / 2012 / 2016.","Telecommuting not available
Travel not required"
11587,Full Time,232,,Programmer Analyst I,"Telecommuting not available
Travel not required"
11588,"Full Time, Full Time",232,Competitive,"ETL, OLTP,  SQL Server, T-SQL, SSIS, SSAS, SSRS,","Telecommuting not available
Travel not required"
