company,date,detailUrl,jobTitle,job_listing_no,location,page
Henry Elliott & Company Inc.,2017-04-17,http://www.dice.com/job/result/10110886/HECmap3784?src=19,M/Cache Instrument Developer,10301,"Dallas, TX",207
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/01340-9500499635?src=19,.Net Developer,10302,"Chicago, IL",207
iStaff,2017-04-21,http://www.dice.com/job/result/ISTAFFGA/swfosys?src=19,Systems and Voice Administrator,10303,"Fresno, CA",207
Goahead Solutions,2017-04-23,http://www.dice.com/job/result/goaca001/GO15170?src=19,Business Systems Analyst,10304,"Southborough, MA",207
NICE Systems,2017-04-22,http://www.dice.com/job/result/10115980/8464?src=19,Senior Specialist Software Architect Java,10305,Pune,207
Gotham Technology,2017-04-21,http://www.dice.com/job/result/gotny001/SA-SEEE?src=19,Senior Server Administrator,10306,"Parsippany, NJ",207
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITEQG1620613?src=19,.NET Solution Architect (Full-Time),10307,"Buffalo Grove, IL",207
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/04600-0009246084?src=19,Database Developer,10308,"Waukesha, WI",207
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/23355?src=19,System Administrator (SA) / Database Administrator (DBA),10309,"Hampton, VA",207
INSYS Group,2017-04-13,http://www.dice.com/job/result/insysus/16-03327?src=19,Hadoop/Java Developer - 03327,10310,"Eden Prairie, MN",207
Computershare,2017-04-23,http://www.dice.com/job/result/RTX14cf75/170000K4?src=19,Web Developer,10311,"San Rafael, CA",207
"Captevo, Inc.",2017-04-21,http://www.dice.com/job/result/90807463/960931?src=19,Birst Developer,10312,"Chicago, IL",207
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/12253?src=19,Information Security Analyst,10313,"Lanham, MD",207
NCR,2017-04-22,http://www.dice.com/job/result/NCRGA/223891?src=19,Senior UX Researcher,10314,"Atlanta, GA",207
Marcum Technology,2017-04-10,http://www.dice.com/job/result/90918112/952443?src=19,Network Administrator,10315,"Teaneck, NJ",207
Qlarion,2017-04-21,http://www.dice.com/job/result/10121641/961235?src=19,Senior Federal Sales Director,10316,"Washington, DC",207
Volt,2017-04-23,http://www.dice.com/job/result/10105694/36163-496?src=19,Senior Manager - Quality Assurance Operations and Oversight,10317,"New Brunswick, NJ",207
e-Bit Consulting,2017-03-28,http://www.dice.com/job/result/90581451/893867?src=19,Juniper Engineer / Network Security Specialist,10318,"Chicago, IL",207
American Board of Psychiatry and Neurology,2017-04-11,http://www.dice.com/job/result/RTX1bf833/4952028?src=19,Software Engineer,10319,"Buffalo Grove, IL",207
Red Zone Resources,2017-04-05,http://www.dice.com/job/result/10366928/867292?src=19,Cisco Network Engineer,10320,"Cleveland, OH",207
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/EY-DBA-UT-136042425?src=19,MS SQL DBA,10321,"Ogden, UT",207
Volt,2017-04-23,http://www.dice.com/job/result/10105694/33221-475?src=19,Staffing - Quality Engineer I,10322,"Wilmington, NC",207
CyberData Technologies,2017-04-21,http://www.dice.com/job/result/RTX146efa/CYBSC20201704?src=19,Senior Business Analyst,10323,"Herndon, VA",207
"T-Mobile USA, Inc",2017-04-22,http://www.dice.com/job/result/10115421a/83601BR?src=19,IT Solution Owner,10324,"Bellevue, WA",207
"ITTSTAR Consulting, LLC",2017-04-12,http://www.dice.com/job/result/10501611/955751?src=19,Solution Architect,10325,"Atlanta, GA",207
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/CT1-136423511?src=19,Business Intelligence Developer,10326,"Chicago, IL",207
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/22754?src=19,Principal Systems Engineer Backup & Recovery) (TS/SCI with Poly Required),10327,"Annapolis Junction, MD",207
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITNRC1621707?src=19,Business Technical Analyst,10328,"Tampa, FL",207
Quality Technology Services,2017-04-03,http://www.dice.com/job/result/10214426/789525?src=19,Senior Security Engineer,10329,"Suwanee, GA",207
Experis,2017-04-23,http://www.dice.com/job/result/COMSYSD/FOX_11225468-417?src=19,Business Analyst,10330,"Chicago, IL",207
JTech Staffing,2017-04-19,http://www.dice.com/job/result/10116616/963724?src=19,Oracle Developer,10331,"Cleveland, OH",207
QBE,2017-04-19,http://www.dice.com/job/result/RTX18e530/963934?src=19,Sr. Infrastructure Project Manager,10332,"Sun Prairie, WI",207
General Dynamics Information Technology,2017-04-22,http://www.dice.com/job/result/90979310/22834?src=19,Sr Systems Administrator (Managed File Systems) (TS/SCI w/ Poly Required),10333,"Annapolis Junction, MD",207
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/SL6-13653978?src=19,Senior Full Stack Java Engineer,10334,"San Francisco, CA",207
"HTC Global Services, Inc.",2017-04-20,http://www.dice.com/job/result/htcinc/NCA6079-2?src=19,Business Analyst with SQL,10335,"San Francisco, CA",207
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/KB2-136434111?src=19,"Applications Support Lead - Windows 2008+, CCNA, Healthcare",10336,"Lynnwood, WA",207
Softova Inc,2017-04-17,http://www.dice.com/job/result/10410484/15432?src=19,Oracle Developer,10337,"Los Angeles, CA",207
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/RO1-TechnicalTargetingDeveloper48?src=19,Technical Targeting Developer - Top Secret Clearance,10338,"Springfield, VA",207
BellSoft,2017-04-20,http://www.dice.com/job/result/bellsoft/Internship?src=19,Summer IT Professional Services Sales Interns in a fast paced Firm! 4 Openings,10339,"Suwanee, GA",207
Knowledge Builders Inc,2017-04-21,http://www.dice.com/job/result/10282707/968796?src=19,PHP Developer,10340,"Jamaica, NY",207
Technosmarts Inc,2017-04-22,http://www.dice.com/job/result/10109872/MM-EQ-6568?src=19,Sr Security Engineer,10341,"Alpharetta, GA",207
