job_listing_no,job_type,page,salary_info,technical_skills,travel_info
12201,Full Time,245,,"Analyst, Backup and Recovery, Database, Database Administration, Data Warehouse, DBA, Development, Java, MCSE, Microsoft Access, Modeling, MySQL, mysql, Oracle, Programming, Security, Simulation, SQL, SQL Server, User Interface","Telecommuting not available
Travel not required"
12202,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, 6 months",245,Negotiable,GIS,"Telecommuting not available
Travel not required"
12203,"Contract Independent, 6 + Months",245,__,3+ years of experience in implementing/developing/supporting Business Intelligence applications/Dashboards  EPIC/Clarity,"Telecommuting not available
Travel not required"
12204,Full Time,245,Depends On Experience,"Javascript, python, java, data integration","Telecommuting not available
Travel not required"
12205,"Contract Corp-To-Corp, Contract Independent, Contract W2, 6+ months",245,Depends On Experience,AS400,"Telecommuting not available
Travel not required"
12206,"Contract W2, C2H W2, 9+ months",245,market,"OWASP, mulesoft, camunda, tableau, data warehousing, big data, syslog, security, storage (hadoop OR cassandra OR splunk OR elastic search)","Telecommuting not available
Travel not required"
12207,"Contract Corp-To-Corp, Contract Independent, Contract W2",245,55,"Java with Spring MVC, REST, JPA, JSP , OO analysis","Telecommuting not available
Travel not required"
12208,Full Time,245,Depends On Experience,"Analysis, Analyst, Data Analysis, Excel, Metrics, PowerPoint","Telecommuting not available
Travel not required"
12209,"Contract Corp-To-Corp, Contract W2",245,000,"audits, (URS, FRS, DS), Data integrity","Telecommuting not available
Travel not required"
12210,Full Time,245,"65,000-70,000",RPGIV/ILE with embedded SQL  CL  SQL  iSeries  FTP and/or DDMF  MKS Implementer  Hawkeye  RDi  Microsoft Excel  Business Objects and/or Crystal Reports,"Telecommuting not available
Travel not required"
12211,"Full Time, Full-time, Employee",245,"$130,000 - $175,000","Enterprise Sales, Cloud Computing, Data Center, VAR - Enterprise Sales, Cloud Computing, Data Center, VAR","Telecommuting not available
Travel required to 75%."
12212,Full Time,245,Depends On Experience,"health, insurance, analyst, audit, medicaid, HIPAA, ICD-9, 10-CM, quality,","Telecommuting not available
Travel not required"
12213,Full Time,245,100K - 140K,"analytics, JavaScript, Python","Telecommuting not available
Travel not required"
12214,Full Time,245,TBA,Greenplum admin,"Telecommuting not available
Travel not required"
12215,Full Time,245,Depends On Experience,"Reporting, data analysis, SQL Business Intelligence.","Telecommuting not available
Travel not required"
12216,"Full Time, Full-time, Employee",245,"$100,000 - $140,000","JavaScript, Java, Python, AngularJS, MySQL/PostgresSQL/NoSQL, Big Data/Analytics - JavaScript, Java, Python, AngularJS, MySQL/PostgresSQL/NoSQL, Big Data/Analytics","Telecommuting not available
Travel not required"
12217,Full Time,245,115000k,"Python, algorithms, ISEB, Hadoop, MapReduce","Telecommuting not available
Travel not required"
12218,"Full Time, Contract W2",245,Depends On Experience,"PLC, manufacturing, IT, plant, active directory","Telecommuting not available
Travel not required"
12219,Full Time,245,Depends On Experience,"Data center & enterprise class server/system experience, integration test, hardware/software stand up, NAS, LUN, HBA, MS Office, Security+, ESX Server, VMware, Hyper V, VPN, Firewall","Telecommuting not available
Travel not required"
12220,"Full Time, Full-time, Employee",245,Unspecified,"MySQL Database Administration, AWS, ETL, AWS Services - MySQL Database Administration, AWS, ETL, AWS Services","Telecommuting not available
Travel not required"
12221,Full Time,245,,"Analysis, API, Architecture, Data Modeling, Development, DNS, Linux, Management, Modeling, Networking, Protocol, Security, User Interface, Video, WAN","Telecommuting not available
Travel not required"
12222,"Full Time, Full-Time Staff",245,Competitive - DOE,"C/C++, Embedded Real Time and Linux-based systems, software development, Bachelor's or Master's degree, Model-based system development & Simulink modeling, signal processing (see job description)","Telecommuting not available
Travel required to 25%."
12223,,245,$0 per year,,"Telecommuting not available
Travel not required"
12224,"Full Time, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Fulltime",245,Market,Must been chief architect in major IT implementation efforts. Demonstrate a broad understanding of client IT environmental issues and solutions and be a recognized expert within the IT industry.,"Telecommuting not available
Travel not required"
12225,Contract W2,245,<$75/hr (DOE),"AngularJS, Bootstrap, JQuery, CSS3, HTML5; Implementation experience with UX standards","Telecommuting not available
Travel not required"
12226,"Contract W2, Temp",245,Competitive,"Access, Analyst, Analytical, Database, Excel, IT, Libraries, Manager, Management, Microsoft Word, Project, Project Manager, Software, System","Telecommuting not available
Travel not required"
12227,"Contract Independent, Contract W2, C2H Independent, C2H W2",245,$,VLANS VMware vSphere virtualization Cisco switches DHCP,"Telecommuting not available
Travel not required"
12228,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 12+ Months",245,Negotiable,"ColdFusion, HMTL, CSS,JavaScript, Ajax, jQuery","Telecommuting not available
Travel not required"
12229,"Contract Independent, Contract W2, long term",245,Depends On Experience,"Sr ETL Tester, SQL , QA Testing","Telecommuting not available
Travel not required"
12230,Full Time,245,Depends On Experience,"security clearance, logistical modeling, data analysis, mobility, GAMS, Mathematica, Mathcad, Access, Oracle, Fox Pro, military","Telecommuting not available
Travel not required"
12231,Full Time,245,,"Analysis, BMC, Change Management, Database, Data Warehouse, Development, Management, Oracle, Security, Simulation, TCP/IP","Telecommuting not available
Travel not required"
12232,Full Time,245,Depends On Experience,"CISSP, CISA, CISM, IT Security, Data Privacy, Disaster Recovery, Information Risk Auditing, Business Continuity, encryption, DNS, security technologies, ISO, COBIT, IST, Firewalls, enterprise, ITIL","Telecommuting not available
Travel required to 10%."
12233,"Contract Independent, Contract W2, C2H Independent, C2H W2",245,28,Desktop Techs with A+ and Active Secret Clearance,"Telecommuting not available
Travel not required"
12234,Contract W2,245,Depends On Experience,Sr. Technical PM Healthcare,"Telecommuting not available
Travel not required"
12235,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",245,Depends On Experience,SQL Database Developer with AWS,"Telecommuting not available
Travel not required"
12236,Full Time,245,$23.75 to $27.50 per hour,"Accounting, Analysis, Data Analysis, Database, Development, Hardware, Help Desk, PC, Security, SQL, UPS, Windows, Windows 7","Telecommuting not available
Travel not required"
12237,Contract W2,245,Depends On Experience,Microstrategy SAP SQL Media Entertainment Dashboard Reporting,"Telecommuting not available
Travel not required"
12238,"Contract Corp-To-Corp, 6-12+months",245,$60-$70/HR,"Web GUI specialist, Core .Net, Visual Studio 2015, MVC, HTML 5, CSS 3, JQuery, MS SQL 2008, SDLC","Telecommuting not available
Travel not required"
12239,"C2H Independent, C2H W2, Full Time",245,Depends On Experience,".Net, Analysis, Database, Database Administration, Data Collection, DBA, Development, Disaster Recovery, Embedded, Environmental, Excel, Management, Microsoft Excel, Outlook, PowerShell, Research, SDLC, SQL, SQL Server, Transact-SQL","Telecommuting not available
Travel not required"
12240,"Contract W2, 6 months",245,55-60/hr,"Software Competencies: MS Office Advanced Access, Excel (V Lookup/Pivot Tables) are a must, SAP   Seeking a senior marketing person who has a focus in category management.","Telecommuting not available
Travel not required"
12241,"Full Time, Contract Independent, Contract W2, 12m+",245,Comptative,"C, C++, Unix Shell Scripts, SQL","Telecommuting not available
Travel not required"
12242,"Full Time, FullTime",245,Depends On Experience,"financial forecasting, internal accounts, financial or data analysis","Telecommuting not available
Travel not required"
12243,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",245,Negotiable,"Agile, Analyst, Database, Data Mart, SQL","Telecommuting not available
Travel not required"
12244,"Contract Corp-To-Corp, Contract Independent, Contract W2",245,Negotiable,"Tableau Lead, Redshift","Telecommuting not available
Travel not required"
12245,Full Time,245,Depends On Experience,"PHP, HTML5, CSS3, Ajax, JavaScript, JQuery","Telecommuting not available
Travel not required"
12246,"Full Time, Full Time",245,,"Alcatel, Architecture, CCIE, Cisco, Development, DNS, HTTP, Linux, Lucent, Networking, Network Engineer, Outlook, Project, Protocols, Python, Routers, Security, SSL, Switches, Testing, VMware, Wireless","Telecommuting not available
Travel not required"
12247,Full Time,245,-,,"Telecommuting not available
Travel not required"
12248,"Full Time, FTE",245,Depends On Experience,Global Network Architect,"Telecommuting not available
Travel not required"
12249,Contract W2,245,Depends On Experience,"Splunk, Dashboards, Reports, Data, SPL, Python, Bash","Telecommuting not available
Travel not required"
12250,Full Time,245,$46.52-$56.56/hour,"administering firewalls, web proxies, anti-virus software, and spam filtering devices, data loss prevention (DLP), project management, supervising staff","Telecommuting not available
Travel not required"
