company,date,detailUrl,jobTitle,job_listing_no,location,page
"ConsultNet, LLC",2017-04-23,http://www.dice.com/job/result/cxcnetut/17-00883?src=19,IT Systems Analyst,11151,"Charlotte, NC",224
Lenmar Consulting,2017-04-21,http://www.dice.com/job/result/10116775/892378?src=19,Network Security Engineer,11152,"Norristown, PA",224
VividCortex,2017-04-20,http://www.dice.com/job/result/RTX1bf92e/4955408?src=19,Application Security Engineer (Remote Work w/in US OK!),11153,"Salt Lake City, UT",224
Net2Source Inc.,2017-04-18,http://www.dice.com/job/result/10271304/Storage@OH?src=19,Storage Admin,11154,"Columbus, OH",224
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/01500-0009044229?src=19,Network Engineer (PERM) (Direct Hire),11155,"West Des Moines, IA",224
Louisiana Economic Development,2017-04-18,http://www.dice.com/job/result/90833617/CGI818085?src=19,Tableau Developer,11156,"Lafayette, LA",224
JobsPro Staffing,2017-04-21,http://www.dice.com/job/result/10216063/lo-Engin-Houst?src=19,Control Systems Software Engineer (IoT Eng)  - Houston,11157,"Houston, TX",224
Augment Global Staffing,2017-04-19,http://www.dice.com/job/result/90970125/952354?src=19,Server / Applications Support Engineer,11158,"Houston, TX",224
Global Infotech Corporation,2017-04-21,http://www.dice.com/job/result/globalin/NSCRM-FLIGHT?src=19,Force.com / Lightning Developer,11159,"San Francisco, CA",224
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/CC4-134826371?src=19,Senior Software Engineer - Fast-Growing Ad-Tech Powerhouse!,11160,"Fort Myers, FL",224
"Fourth Technologies, Inc.",2017-04-05,http://www.dice.com/job/result/fortek1/929277?src=19,BA Order to Cash,11161,"Broomfield, CO",224
Pushpay,2017-04-13,http://www.dice.com/job/result/RTX1a28d4/HR-431?src=19,Marketing Automation Specialist,11162,"Redmond, WA",224
"Squires Group, Inc",2017-04-12,http://www.dice.com/job/result/10115109/2017-8036CC?src=19,ETL Informatica Developer  Partial remote!,11163,"New Carrollton, MD",224
Newt Global,2017-04-19,http://www.dice.com/job/result/10119089/962409?src=19,SAP PI,11164,"Ft. Worth, TX",224
Incendia Partners,2017-04-21,http://www.dice.com/job/result/10109123/932793?src=19,Principal Software Engineer - Microservices,11165,"Boston, MA",224
People Tech Group,2017-04-21,http://www.dice.com/job/result/10217395/01?src=19,Java Developer (JAVA / Spring Boot / Spring Cloud / Micro services),11166,"West Chester, PA",224
IDC Technologies,2017-04-17,http://www.dice.com/job/result/10114879/RK_OFSAAPM?src=19,OFSAA Project Manager,11167,"Phoenix, AZ",224
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/JL7-136465310?src=19,"Senior Java Engineer -Enterprise JAVA, JVM ecosystem,Scala",11168,"Larkspur, CA",224
"Request Technology, LLC",2017-04-13,http://www.dice.com/job/result/napil006/RHinfData?src=19,Senior Informatica Developer,11169,"McLean, VA",224
INSYS Group,2017-04-13,http://www.dice.com/job/result/insysus/874560?src=19,SAS Programmer - 0SAS103,11170,"Eden Prairie, MN",224
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/04812-9500501156?src=19,EDW Tech Lead (WhereScape RED),11171,"Scotts Valley, CA",224
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/AB4-134586582?src=19,HMI Programmer - up to 40% travel,11172,"Nashville, TN",224
