company,date,detailUrl,jobTitle,job_listing_no,location,page
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1618579?src=19,Business Analyst III,11351,"Palo Alto, CA",228
NuWare Technology Corp,2017-04-21,http://www.dice.com/job/result/nuware/964671?src=19,Senior ETL/Teradata Developer,11352,"New York City, NY",228
Software Engineering Institute,2017-04-21,http://www.dice.com/job/result/SOFTENG/2005075?src=19,Network Defense Analyst #2005075,11353,"Pittsburgh, PA",228
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITAQG1621752?src=19,Business Systems Analyst,11354,"Jersey City, NJ",228
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/519599?src=19,Pricing Analyst,11355,"Coppell, TX",228
Booz Allen Hamilton,2017-04-22,http://www.dice.com/job/result/booz/J3L83W69FP9TNT0WF5N?src=19,"Technical Architect, Senior",11356,"Rockville, MD",228
Bloomberg BNA,2017-04-17,http://www.dice.com/job/result/RTX163835/960819?src=19,Salesforce Developer,11357,"Arlington, VA",228
Sigma Group,2017-04-14,http://www.dice.com/job/result/10105938/958794?src=19,Sr. Oracle PL/SQL Developer with Financial exp,11358,"Raleigh, NC",228
The Hulse Group,2017-04-19,http://www.dice.com/job/result/10376266/MDAD119?src=19,Senior Redhat Linux Consultant,11359,"Greenbelt, MD",228
ASG,2017-04-03,http://www.dice.com/job/result/RTX104621/940750?src=19,Pre-Sales Consulting Engineer,11360,"Denver, CO",228
Louisiana Economic Development,2017-04-18,http://www.dice.com/job/result/90833617/IBM29391BR?src=19,SAP Business Objects Dataservices Application Architect,11361,"Baton Rouge, LA",228
SunSoft,2017-04-22,http://www.dice.com/job/result/10207165/45917?src=19,Storage Engineer (SAN/NetApp expert),11362,"Phoenix, AZ",228
West Virginia University,2017-04-06,http://www.dice.com/job/result/RTX1bf6d6/4947486?src=19,Application Administrator Lead - ITS-04303,11363,"Morgantown, WV",228
Verizon,2017-04-22,http://www.dice.com/job/result/10241294/445552-1A?src=19,Operations Analyst,11364,"Atlanta, GA",228
Nigel Frank International,2017-04-23,http://www.dice.com/job/result/10371697/NFI04122017-541?src=19,Cloud Solutions Architect,11365,"Dallas, TX",228
EliteInfotek Inc.,2017-04-12,http://www.dice.com/job/result/90939001/956119?src=19,IBM Info sphere ADMIN or SME,11366,"Des Moines, IA",228
Sherwin-Williams,2017-03-31,http://www.dice.com/job/result/10100347/16000CHT?src=19,Senior Application Specialist (Performance Tuning) (16000CHT),11367,"Cleveland, OH",228
Dixon Hughes Goodman,2017-04-04,http://www.dice.com/job/result/90956376/942558?src=19,Sr Ellucian Banner Developer,11368,"Bethesda, MD",228
SOFT Inc.,2017-04-21,http://www.dice.com/job/result/soft/D1914?src=19,Senior Hadoop Developer,11369,"New York, NY",228
iORMYX,2017-04-21,http://www.dice.com/job/result/90859502/7003-PMPM?src=19,Technical Project Manager,11370,"washington, DC",228
prosource.it,2017-04-11,http://www.dice.com/job/result/10509000/943854?src=19,Cloud Security Engineer,11371,"Houston, TX",228
GreenLight Staffing Group,2017-04-21,http://www.dice.com/job/result/10452598/963353?src=19,"TM1 Developer permanent position in Boca Raton, FL  (BK)",11372,"Boca Raton, FL",228
Big Wednesday Digital,2017-04-23,http://www.dice.com/job/result/80128019/BW10142567-607?src=19,Full Stack Software Engineering Manager - Leading OTA,11373,Bangkok,228
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITEQG1620563?src=19,Business Intelligence Developer,11374,"Atlanta, GA",228
Net2Source Inc.,2017-04-06,http://www.dice.com/job/result/10271304/948667?src=19,Senior ESRI/JavaScript API Developer,11375,"Atlanta, GA",228
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/LF2-134474083?src=19,Lead Software Engineer,11376,"Toronto, ON",228
"Infinite Computing Systems, Inc.",2017-04-19,http://www.dice.com/job/result/infinia/955539?src=19,Krux Business Analyst - Technical,11377,"Denver, CO",228
"MJDP Resources, LLC",2017-04-21,http://www.dice.com/job/result/10377844/951622?src=19,Full Stack Developer,11378,"Wayne, PA",228
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/MS3-1339708101?src=19,Software Engineer/Web Developer,11379,"Effingham, IL",228
Techvision Inc,2017-04-20,http://www.dice.com/job/result/90979553/857535?src=19,Cognos Analyst/Developer,11380,"San Francisco, CA",228
Cleversafe,2017-04-22,http://www.dice.com/job/result/10211794/oC0n2fwL?src=19,Lead Pre-Sales Systems Engineer,11381,Toronto,228
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/EM4-135900733?src=19,Lead Software Engineer,11382,"San Rafael, CA",228
Alpha Recruitment,2017-04-21,http://www.dice.com/job/result/10369051/963266?src=19,Network Engineer - Financial Services,11383,"New York City, NY",228
David Geffen School of Medicine at UCLA,2017-04-22,http://www.dice.com/job/result/10429251S/H89789?src=19,Programmer Analyst III,11384,"Los Angeles, CA",228
