company,date,detailUrl,jobTitle,job_listing_no,location,page
eXcell,2017-04-22,http://www.dice.com/job/result/excell/17-00481?src=19,BI Report Designer / Generator - Part Time,4251,"San Jose, CA",86
SoNoted,2017-04-21,http://www.dice.com/job/result/10109788/APEOPLE?src=19,Peoplesoft Financials Developer,4252,"Baltimore, MD",86
BayOne Solutions,2017-04-20,http://www.dice.com/job/result/10494547/962644?src=19,Electrical Engineer(Multiple Position's),4253,"San Francisco, CA",86
Crescent Solutions Inc,2017-04-21,http://www.dice.com/job/result/10210023D/968767?src=19,Sr. Business Intelligence Developer,4254,"El Segundo, CA",86
Vaco - Richmond,2017-04-23,http://www.dice.com/job/result/10115369/7620313-950?src=19,SQL Database Architect,4255,"Glen Allen, VA",86
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17004801?src=19,Embedded Software Engineer 4,4256,"Oklahoma City, OK",86
"Advantech Solutions, Inc.",2017-04-21,http://www.dice.com/job/result/adtechil/948456?src=19,Web Solution Architect & Lead Developer (.Net/C#)-Local to IL Only,4257,"Chicago, IL",86
"ATR International, Inc.",2017-04-07,http://www.dice.com/job/result/10117022/Chris_ATR130780?src=19,ETL Developer,4258,"Westlake, TX",86
Healthcare IT Leaders,2017-04-22,http://www.dice.com/job/result/10358453/9170?src=19,Cerner FSI Consultant (West US),4259,"California, CA",86
CSRA,2017-04-21,http://www.dice.com/job/result/srabot/4379726?src=19,"Video Conference Engineer - Stuttgart, Germany",4260,Baden-w-rttemberg,86
SUPERMICRO COMPUTER INC,2017-03-29,http://www.dice.com/job/result/10172660/937063?src=19,System Product Engineer (SC16225),4261,"San Jose, CA",86
"Pyramid Consulting, Inc.",2017-04-21,http://www.dice.com/job/result/pyrmid/17-11934?src=19,MicroStrategy Consultant,4262,"Mclean, VA",86
PITech Solutions Inc.,2017-04-13,http://www.dice.com/job/result/10126049/940550?src=19,Sr. Software Engineer,4263,"Raleigh, NC",86
"Digital Intelligence Systems, LLC",2017-04-12,http://www.dice.com/job/result/10110693/60634?src=19,Analyst - Asset Management,4264,"Tukwila, WA",86
Collabera,2017-04-04,http://www.dice.com/job/result/10208346/2469_HaDoop_NY?src=19,Hadoop Developer,4265,"New York, NY",86
Expedient,2017-04-20,http://www.dice.com/job/result/10266864/834420?src=19,Facility Electrician,4266,"Upper Arlington, OH",86
Cognizant Technology Solutions,2017-03-28,http://www.dice.com/job/result/aces/00021862152?src=19,AWS Technology Specialist,4267,"Philadelphia, PA",86
Programmer Resources International Inc (PRI Inc.),2017-04-14,http://www.dice.com/job/result/10289806/7979?src=19,DB2 DBA (z/OS),4268,"O' Fallon, MO",86
ASB Resources,2017-04-07,http://www.dice.com/job/result/10311390/949935?src=19,Sr. Network Engineer,4269,"Jersey City, NJ",86
UBS,2017-04-22,http://www.dice.com/job/result/10259091/147359BR?src=19,Senior Oracle Developer,4270,"Weehawken, NJ",86
Aetna,2017-04-20,http://www.dice.com/job/result/CVTY/27745004101501946?src=19,SR. QA Test Design Engineer,4271,"Chicago, IL",86
GDH Consulting,2017-04-23,http://www.dice.com/job/result/10112156/GDH_41171-988?src=19,Siebel Business Analyst,4272,"Woodland Hills, CA",86
Collabera,2017-04-17,http://www.dice.com/job/result/10208346/2906_Bigdata_TX?src=19,"Senior Bigdata/Hadoop Developer (Bigdata, Spark, Python)",4273,"Plano, TX",86
Synechron Inc.,2017-04-21,http://www.dice.com/job/result/10111699/860139?src=19,BI Consultant_ ODI experience,4274,"Charlotte, NC",86
Cognizant Technology Solutions,2017-03-28,http://www.dice.com/job/result/aces/00021751132?src=19,Mainframe Command Center Operations,4275,"Nashville, TN",86
AP Ventures,2017-04-12,http://www.dice.com/job/result/10432185/SMEBI?src=19,"Subject Matter Expert, BI/PHI",4276,"Baltimore, MD",86
comScore,2017-04-22,http://www.dice.com/job/result/10117623/2568?src=19,Senior Mobile Analytics Manager,4277,"Reston, VA",86
Mitchell Martin,2017-04-22,http://www.dice.com/job/result/mitchmar1/MITCA000J6773?src=19,Senior Informatica Developer,4278,"Charlotte, NC",86
"Evariant, Inc.",2017-04-12,http://www.dice.com/job/result/RTX1953f2/634679?src=19,Salesforce Developer,4279,"Bee Cave, TX",86
Symbiotic Consulting Group,2017-04-20,http://www.dice.com/job/result/10507176/687967?src=19,Solution Architect,4280,"Fort Lauderdale, FL",86
Adam Information Technologies LLC,2017-04-21,http://www.dice.com/job/result/10295129/963863?src=19,Only Locals -Business Objects Consultant,4281,"Madison, WI",86
Stratacent,2017-04-19,http://www.dice.com/job/result/10520274c/SalLN0216?src=19,"Sr. Business Analyst with Commercial, Consumer and Real Estate loans",4282,"Garden City, NY",86
Axis Technology LLC,2017-03-28,http://www.dice.com/job/result/10118712/935082?src=19,Senior Project Manager,4283,"Cranston, RI",86
Mainz Brady Group,2017-04-18,http://www.dice.com/job/result/10114266/962399?src=19,Security Architect,4284,"Seattle, WA",86
"TEKsystems, Inc.",2017-04-23,http://www.dice.com/job/result/10105424/5974033-653?src=19,Sr. Content Analyst,4285,"San Diego, CA",86
Draeger,2017-04-22,http://www.dice.com/job/result/RTX123184/EN_50434534_9009_01?src=19,Sr Clinical Engineer (Clinical Trials),4286,"Andover, MA",86
Collinwood Technology Partners,2017-04-13,http://www.dice.com/job/result/90812961/409171J?src=19,Salesforce Developer,4287,"Boca Raton, FL",86
Prosum,2017-04-20,http://www.dice.com/job/result/prosum/SO16490?src=19,"Network Engineer, Sr. |",4288,"Long beach, CA",86
"International Information Technology Team, Inc.",2017-04-18,http://www.dice.com/job/result/itowt/918483?src=19,SAP HANA Consultant,4289,"Red Bank, NJ",86
RemX Specialty Staffing,2017-04-23,http://www.dice.com/job/result/remca001/5814_3123384_0-831?src=19,Network Security Analyst,4290,"Reading, PA",86
Keller Schroeder,2017-03-31,http://www.dice.com/job/result/ksa/8541?src=19,Applications Functional Analyst,4291,"Deerfield, IL",86
Vertex Solutions Inc.,2017-04-18,http://www.dice.com/job/result/10310739/923708?src=19,Systems Engineer - FT - (2nd shift),4292,"Fort Worth, TX",86
Marathon TS Inc,2017-04-13,http://www.dice.com/job/result/10362312/957909?src=19,Unix Administator,4293,"Washington, DC",86
Mitchell Martin,2017-04-22,http://www.dice.com/job/result/mitchmar1/MITCA000J6689?src=19,IT Project Manager V,4294,"Chicago, IL",86
"VDart, Inc.",2017-04-21,http://www.dice.com/job/result/10330808/A10INIDQDON?src=19,Informatica IDQ,4295,"Folsom, CA",86
CompuGain Corporation,2017-04-21,http://www.dice.com/job/result/RTL61687/17-00482?src=19,Security Engineer,4296,"McLean, VA",86
