company,date,detailUrl,jobTitle,job_listing_no,location,page
"DST Systems, Inc",2017-04-07,http://www.dice.com/job/result/RTX191607/R224171?src=19,Sr. Big Data Engineer,3051,"Kansas City, MO",62
Apidel Technologies,2017-04-21,http://www.dice.com/job/result/10509960/658160?src=19,"Big Data Developer - Hbase, Hive and Java",3052,"Alpharetta, GA",62
Genesis10,2017-04-22,http://www.dice.com/job/result/gentx001/17-02716?src=19,Data & Reporting Analyst,3053,"Madison, WI",62
Thinkfind Corporation,2017-04-22,http://www.dice.com/job/result/10439854/1110-28-MH2352?src=19,GIS/NCS Data Editor,3054,"Fort Worth, TX",62
York Solutions,2017-04-22,http://www.dice.com/job/result/york/AK4192017?src=19,Big Data Architiect,3055,"Eden Prairie, MN",62
Luna Staffing,2017-04-22,http://www.dice.com/job/result/90957297/E29348EC9A5D645A929096824C31E362?src=19,*Data Science Engineer,3056,"New York, NY",62
Genesis10,2017-04-22,http://www.dice.com/job/result/gentx001/17-02664?src=19,Data Services Manager,3057,"Eden Prairie, MN",62
IBM,2017-04-04,http://www.dice.com/job/result/ibmiirc/81736BR?src=19,TRIRIGA Data Integration Specialist - Center of Competence (CoC),3058,Multiple Cities,62
"DST Systems, Inc",2017-04-07,http://www.dice.com/job/result/RTX191607/R223282?src=19,Sr. Technology Lifecycle Manager - Big Data Engineer,3059,"Kansas City, MO",62
Belcan InfoServices,2017-04-17,http://www.dice.com/job/result/10185312/215296?src=19,Data Manager,3060,"Saint Louis, MO",62
GDH Consulting,2017-04-22,http://www.dice.com/job/result/10112156/GDH_41095-144?src=19,Data Communications Engineer - IV,3061,"Silver Spring, MD",62
Tangentia Inc,2017-04-11,http://www.dice.com/job/result/90938987/952927?src=19,Project Manager with Big Data experience,3062,"Thousand Oaks, CA",62
K-Tek Resourcing LLC,2017-04-20,http://www.dice.com/job/result/10411276/967068?src=19,IBM Data Power,3063,"Miami, FL",62
Addastaff,2017-03-24,http://www.dice.com/job/result/10205797/931575?src=19,EPIC Data Informatics Business Analyst,3064,"San Francisco, CA",62
Travelers,2017-04-23,http://www.dice.com/job/result/10121034/10933BRDIC?src=19,Analytics Data Engineering Lead,3065,"Hartford, CT",62
Lighthouse Technology Services,2017-04-21,http://www.dice.com/job/result/10114206/724-G11-C?src=19,Business Analyst/Data Mapping  724-G11-C,3066,"Buffalo, NY",62
MUFG,2017-04-22,http://www.dice.com/job/result/uboc/10013478-WD?src=19,"Data Protection Engineer, Assistant Vice President",3067,"Monterey Park, CA",62
The Edgewater Group LLC,2017-04-21,http://www.dice.com/job/result/edgewtr/1727?src=19,C++ Market Data Developer,3068,"Philadelphia, PA",62
NORTHROP GRUMMAN,2017-04-22,http://www.dice.com/job/result/ngitbot/17009308?src=19,Cyber Systems Engineer / Data Manager 2/3,3069,"Chantilly, VA",62
Accion Labs,2017-04-22,http://www.dice.com/job/result/10428868/GM-Splunk-4720?src=19,"Splunk Admin(SIEM,Unix,Scripting,Data Analysis,Integration) Immediate Hiring",3070,"San Marcos, TX",62
Cyma Systems Inc,2017-04-20,http://www.dice.com/job/result/RTL327349/966672?src=19,Senior Data Engineer with Hadoop,3071,"new york city, NY",62
Tableau Software,2017-04-22,http://www.dice.com/job/result/RTX13987A/19575?src=19,"Principal Engineer for V1 Product-Data Preparation, Server and Cloud",3072,"Seattle, WA",62
CSRA,2017-04-21,http://www.dice.com/job/result/srabot/4421200?src=19,Metrics & Data Analytics Analyst,3073,"Baltimore, MD",62
Irvine Technology Corporation,2017-04-22,http://www.dice.com/job/result/itcca/15399?src=19,Data / Reporting Analyst - Healthcare,3074,"Orange, CA",62
Access Staffing,2017-04-21,http://www.dice.com/job/result/accperny/172102?src=19,Senior Data Specialist,3075,"New York, NY",62
"VDart, Inc.",2017-04-21,http://www.dice.com/job/result/10330808/A05_SAPPOS?src=19,SAP POSDM (SAP Point-of-Sale Data Management),3076,"Philadelphia, PA",62
eXcell,2017-04-22,http://www.dice.com/job/result/excell/17-00868?src=19,Voice and Data Field Service Technician,3077,"Midland, TX",62
CDM Technology,2017-04-18,http://www.dice.com/job/result/10522490/4417?src=19,Senior Big Data Developer,3078,"Carlsbad, CA",62
York Solutions,2017-04-22,http://www.dice.com/job/result/york/AK3213017?src=19,OSI PI Data Expert,3079,"Denver, CO",62
Principle Solutions Group,2017-04-18,http://www.dice.com/job/result/10124296/952749?src=19,AWS Big Data Engineer,3080,"Tampa, FL",62
Thinkfind Corporation,2017-04-22,http://www.dice.com/job/result/10439854/1114-28-MH2352?src=19,GIS/NCS Data Editor,3081,"Fort Worth, TX",62
Softnice Inc,2017-04-17,http://www.dice.com/job/result/10212463/BigData_C2C?src=19,Big Data Developer,3082,"Plymouth Meeting, PA",62
