company,date,detailUrl,jobTitle,job_listing_no,location,page
"ConsultNet, LLC",2017-04-23,http://www.dice.com/job/result/cxcnetut/17-01058?src=19,Mid Level Java Developer,24701,"Salt Lake City, UT",495
Hackett Group,2017-04-12,http://www.dice.com/job/result/10112501/850598?src=19,Remote BOBJ HANA SAP Consultants,24702,"Boston, MA",495
Intone Networks Inc.,2017-04-18,http://www.dice.com/job/result/10423087/963321?src=19,Mid-Level Release Engineer (f2f in tx),24703,"Carrollton, TX",495
Infosys,2017-04-23,http://www.dice.com/job/result/10204393/20882BR?src=19,Technology Analyst - US,24704,"Austin, TX",495
pureIntegration,2017-04-22,http://www.dice.com/job/result/RTL118721/959684?src=19,Sr. Technologist,24705,"Charlotte, NC",495
Pindi Solutions,2017-04-21,http://www.dice.com/job/result/10528660/968344?src=19,Appian Tech Lead,24706,"New York, NY",495
"Ordusion Technologies, Inc",2017-04-21,http://www.dice.com/job/result/10116069/866743?src=19,SAP ABAP - PI integration,24707,"Naperville, IL",495
MARRS Professional Services Inc,2017-04-21,http://www.dice.com/job/result/10268867/BMS?src=19,"Project Manager (Analytics - Implementation), Princeton Pike, NJ",24708,"Princeton, NJ",495
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/01000-9500495021?src=19,Account Executive - B2B Sales,24709,"Fort Lauderdale, FL",495
"InfoFaces, Inc.",2017-04-20,http://www.dice.com/job/result/10458297/967211?src=19,iOS Engineer/Animation,24710,"Mountain view, CA",495
"T-Mobile USA, Inc",2017-04-23,http://www.dice.com/job/result/10115421a/84420BR?src=19,Site Development Manager - ACS,24711,"Bellevue, WA",495
Chenega Corporation,2017-04-23,http://www.dice.com/job/result/10125215/1700000989-664?src=19,Technical Lead,24712,"Washington, DC",495
Technosoft Corporation,2017-04-10,http://www.dice.com/job/result/tecnos/842530?src=19,"J2EE/ Spring Engineer with Pivotal Cloud Foundry Exp - Detroit, MI- 2yrs Contract",24713,"Detroit, MI",495
"Paladin Consulting, Inc.",2017-04-04,http://www.dice.com/job/result/10104921/17-01057?src=19,Senior Java Developer,24714,"Germantown, MD",495
AgreeYa Solutions,2017-04-21,http://www.dice.com/job/result/swapps/949743?src=19,Senior .NET Developer (Desktop Windows Forms Based Applications),24715,"Irvine, CA",495
Comtech LLC,2017-04-21,http://www.dice.com/job/result/10116268/FEP788?src=19,Sr. Java Developer,24716,"Washington, DC",495
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_191753BR-2?src=19,Technologist,24717,"Charlotte, NC",495
Verizon,2017-04-23,http://www.dice.com/job/result/10241294/449641-1A?src=19,Software Development Manager,24718,"Piscataway, NJ",495
Engage Partners,2017-04-23,http://www.dice.com/job/result/10483814/J3F3HJ5WSP491KRZG86?src=19,Trade Desk Analyst,24719,"Houston, TX",495
Experis,2017-04-23,http://www.dice.com/job/result/COMSYSD/FOX_11212714-969?src=19,CRM Marketing BA/PM,24720,"Boston, MA",495
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/525441?src=19,Project Manager,24721,"Denver, CO",495
Sharp Decisions,2017-03-30,http://www.dice.com/job/result/sharpdec/938920?src=19,Sr python/C++ Software Engineer- NO third party C2C,24722,"Denver, CO",495
Matrix Resources,2017-04-23,http://www.dice.com/job/result/matrixga/122134?src=19,Senior Software Engineer,24723,"Chicago, IL",495
Calance US,2017-04-23,http://www.dice.com/job/result/cxbcsi/Job23927?src=19,iOS Developer,24724,"Irvine, CA",495
"Paramount Software Solutions, Inc",2017-04-17,http://www.dice.com/job/result/10452799/48562?src=19,PeopleSoft System Administrator,24725,"Atlanta, GA",495
Experis,2017-04-23,http://www.dice.com/job/result/COMSYSD/FOX_11221189-525?src=19,Senior Systems Engineer /Technical,24726,"Washington, DC",495
"Sunrise Systems, Inc.",2017-04-14,http://www.dice.com/job/result/sunrise/17-04788?src=19,Project Manager,24727,"San Jose, CA",495
"IRIS Software, Inc.",2017-04-21,http://www.dice.com/job/result/irissoft/9553?src=19,Senior Manager (Vendor/Products)- Communication Surveillance,24728,"New York, NY",495
"Superlative Technologies, Inc.",2017-04-20,http://www.dice.com/job/result/10112827/917510?src=19,Software Developer,24729,"Scott AFB, IL",495
UVS Infotech,2017-04-10,http://www.dice.com/job/result/10528526/SMWM001?src=19,Sr. System Engineer,24730,"Washington, DC",495
The Judge Group,2017-04-23,http://www.dice.com/job/result/cxjudgpa/524501?src=19,AngularJS Developer,24731,"Columbia, MD",495
Experis,2017-04-23,http://www.dice.com/job/result/COMSYSD/FOX_11225841-54?src=19,Message Broker Developer,24732,"Kansas City, MO",495
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/CW2-136097625?src=19,Sr. Software Engineer - VOIP,24733,"Manhattan, NY",495
Neos Consulting,2017-04-20,http://www.dice.com/job/result/10111245/CK488039414?src=19,WebI/Business Objects Report Developer,24734,"Austin, TX",495
Calance US,2017-04-23,http://www.dice.com/job/result/cxbcsi/Job28953?src=19,Network Management Operations Technician,24735,"Ashburn, VA",495
American Recruiting & Consulting Group,2017-04-21,http://www.dice.com/job/result/ARINTL/917324?src=19,QA Automation,24736,"Jacksonville, FL",495
"Solution Partners, Inc.",2017-04-19,http://www.dice.com/job/result/solpart/VS-PZ-SAS?src=19,SAS Programmer,24737,"San Francisco, CA",495
Sedna Consulting Group,2017-04-20,http://www.dice.com/job/result/10175336/963092?src=19,Frontend UI Developer,24738,"Palo Alto, CA",495
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/16628?src=19,Information Assurance/Security Specialist (Intermediate),24739,"Washington, DC",495
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITAQG1621876?src=19,PHP Technical Analyst,24740,"Cambridge, MA",495
Progressive Technology Solutions,2017-04-21,http://www.dice.com/job/result/10125813/853726?src=19,Python Developer,24741,"san Mateo, CA",495
MDT Technical,2017-04-20,http://www.dice.com/job/result/10116487/10116?src=19,Network Engineer I,24742,"CENTENNIAL, CO",495
Virginia State Police,2017-04-07,http://www.dice.com/job/result/10117810/03641?src=19,QUALITY ASSURANCE LEAD,24743,"North Chesterfield, VA",495
Modis,2017-04-23,http://www.dice.com/job/result/CXMODPLE/US_EN_6_17192_56573965?src=19,Javascript Developer with Tableau and SQL experience,24744,"Brisbane, CA",495
Buckeye Partners,2017-04-19,http://www.dice.com/job/result/RTX1ba03b/17-0094?src=19,"Director, Enterprise Applications & Web Services",24745,"Houston, TX",495
Starbucks Coffee Company,2017-04-23,http://www.dice.com/job/result/RTX13f031/170002075?src=19,"systems analyst lead, Information Technology- Seattle, WA",24746,"Seattle, WA",495
TTS Technology,2017-04-07,http://www.dice.com/job/result/10123605/875114?src=19,Clinical SAS Programmer - $150k,24747,"Andover, MA",495
"Broadridge Financial Solutions, Inc",2017-04-23,http://www.dice.com/job/result/10238880/5000213408206?src=19,Project Management Coordinator,24748,"Deer Park, NY",495
The Midtown Group,2017-04-06,http://www.dice.com/job/result/10178258/947548?src=19,Program Analyst,24749,"Washington, DC",495
Booz Allen Hamilton,2017-04-23,http://www.dice.com/job/result/booz/J3H0RP69P82JD53WNKY?src=19,"Cloud Developer, Senior",24750,"Stafford, VA",495
