job_listing_no,job_type,page,salary_info,technical_skills,travel_info
28001,Full Time,561,"80,000 - 95,000","MySQL syntax and database structures, PHP, and CSS","Telecommuting not available
Travel not required"
28002,Full Time,561,,".Net, Agile, Analysis, Analyst, Consulting, Database, Development, ERP, HTTP, IBM, Management, Oracle, Project, Project Management, Re-engineering, Scrum, SQL, Testing, Validation","Telecommuting not available
Travel not required"
28003,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, 6-12+Months",561,Depends On Experience,JAVA / J2 EE - DALLAS TX,"Telecommuting not available
Travel not required"
28004,Full Time,561,120000.00,"Systems Engineer, Systems Administration, Windows Server, Azure, Active Directory, Office 365","Telecommuting not available
Travel not required"
28005,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, FULL TIME",561,Negotiable,EDI + Rhapsody + HL7,"Telecommuting not available
Travel not required"
28006,"Contract W2, 6+ months",561,,Software Test Engineer[and Dev -- CI/CD],"Telecommuting not available
Travel not required"
28007,"Full Time, Full-time, Employee",561,"$90,000 - $120,000","Video palyers/video player technology, JQuery, HTML5, CSS3, JavaScript, React/Angular/Node, Github, API Integration, Wordpress Plugins, MongoDB - Video palyers/video player technology, JQuery, HTML5, CSS3, JavaScript, React/Angular/Node, Github, API Integration, Wordpress Plugins, MongoDB","Telecommuting not available
Travel not required"
28008,Full Time,561,none,"Agile/Scrum, RDBMS/SQL, Java Script, AngularJS, REST, CI/CD, Android, IoT, Phython","Telecommuting not available
Travel not required"
28009,"Contract W2, 6-months",561,40-60/hr,CRM; Salesforce; Dynamics,"Telecommuting not available
Travel not required"
28010,"Full Time, Full-time, Employee",561,"$130,000 - $200,000","JIRA, Ruby On Rails, JavaScript, HTML5, CSS, CSS3, Android - JIRA, Ruby On Rails, JavaScript, HTML5, CSS, CSS3, Android","Telecommuting not available
Travel not required"
28011,Full Time,561,Depends On Experience,"MDM design, configuration and Implementation","Telecommuting not available
Travel not required"
28012,Full Time,561,,"Accounting, Agile, Analysis, Analyst, Business Requirements, Development, HTML, HTTP, Management, Modeling, Project, Release, Sales, Testing, XML","Telecommuting not available
Travel not required"
28013,Full Time,561,market,"pharmacy, clinical infromation, healthcare, drug coding","Telecommuting not available
Travel not required"
28014,"C2H Independent, C2H W2",561,Depends On Experience,".Net, Analyst, AS400, Automotive, C#, Customer Service, Database, Development, Hardware, Manager, Management, Metrics, Networking, PC, Research, Sales, Scripts, SQL, SQL Server, Supervisor, Testing, VB, Windows","Telecommuting not available
Travel not required"
28015,"Full Time, Full Time",561,"$87,000",Operations Director,"Telecommuting not available
Travel not required"
28016,"C2H Corp-To-Corp, C2H W2",561,Negotiable,BI Developer / Analyst,"Telecommuting not available
Travel not required"
28017,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, Long Term",561,Negotiable,Imperva Database Security Engineer,"Telecommuting not available
Travel not required"
28018,"Contract Independent, Contract W2, 5 months +",561,Market,"OPM Manufacturing, INV, SCM","Telecommuting not available
Travel not required"
28019,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",561,Negotiable,"Analyst, Customer Service, DB2, Development, Excel, Healthcare Information Systems, Help Desk, Management, Materials, Oracle, Outlook, PL/SQL, PowerPoint, Release, SQL","Telecommuting not available
Travel not required"
28020,"Contract Corp-To-Corp, Contract W2, C2H Corp-To-Corp, C2H W2",561,00,Applications Migration from UNIX to Linux System,"Telecommuting not available
Travel not required"
28021,Full Time,561,,".Net, API, ASP, ASP.NET, Developer, Development, Diagnostic, IIS, Management, SQL, SQL Server, Windows","Telecommuting not available
Travel required to 10%."
28022,Full Time,561,,"BMC, Consulting, Customer Service, Development, Excel, iOS, Manager, Management, Microsoft Project, Networking, PowerPoint, Project, Protocols, Security, SMTP, Windows","Telecommuting not available
Travel not required"
28023,"Contract Corp-To-Corp, 6-12",561,Negotiable,Sr Salesforce Lead Developer/Architect,"Telecommuting not available
Travel not required"
28024,"Full Time, Full Time",561,$75-90K,"Crystal Reports, MSSQL, Business Objects XI R2, MS SQL Server 2005, NoSQL, SSMS","Telecommuting not available
Travel not required"
28025,"Contract Corp-To-Corp, Contract W2, 2 years",561,Depends On Experience,Over 15 years of years of experience; LAN/WAN/WLAN/WiFi; Network Architecture; Project Management; Leadership,"Telecommuting not available
Travel not required"
28026,Full Time,561,,"Android, Developer, Development, Device Drivers, Embedded, Embedded Software, Firmware, Hardware, Linux","Telecommuting not available
Travel not required"
28027,"Full Time, Permanent",561,Depends On Experience,"zOS, DB2, CICS and TCP/IP","Telecommuting not available
Travel not required"
28028,"C2H Independent, C2H W2, Full Time",561,Depends On Experience,"Analyst, Database, PeopleSoft, Security, Systems Administrator, Testing, VPN, Windows","Telecommuting not available
Travel not required"
28029,"Full Time, Direct Placement",561,Depends On Experience,WLAN Engineer Air Magnet WIFI Cisco Aruba Networks Ruckus Client Symbol,"Telecommuting not available
Travel not required"
28030,"Full Time, Full Time",561,,"Analysis, Architecture, Consulting, Developer, Development, Forth, HTTP, Management, Project, Testing, Video, Wireless","Telecommuting not available
Travel not required"
28031,"Contract W2, Temp",561,Competitive,"Access, Call Center, Developer, Development, Engineer, Hardware, J2EE, Java, JavaScript, Oracle, PL/SQL, Shell Scripting, SOAP, Software, Software Engineer, SQL, Test, Testing, XML","Telecommuting not available
Travel not required"
28032,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2",561,50 - 70 hr,"C, C++, Java, OOP, multi-threaded applications","Telecommuting not available
Travel not required"
28033,"Full Time, Full-time",561,Depends On Experience,"Salesforce.com, SQL and Relational Databases, MS Office especially Excel, strong Customer Service skills, Web-based software, cloud platforms, c/s technologies","Telecommuting not available
Travel not required"
28034,Full Time,561,$100k plus 15% Bonus,"Business Intelligence,CRM","Telecommuting not available
Travel not required"
28035,"Full Time, Full Time",561,Depends On Experience,"Developer, Development, J2EE, Java, Management, Object Oriented Programming, Programming, Project, Software Engineer, Web Developer","Telecommuting not available
Travel not required"
