job_listing_no,job_type,page,salary_info,technical_skills,travel_info
6951,Contract W2,140,,Drivetrain Controls Engineer,"Telecommuting not available
Travel not required"
6952,Full Time,140,Depends On Experience,6+ years of database management and analysis experience  5+ years of data requirements analysis and database design experience,"Telecommuting not available
Travel not required"
6953,"Contract Corp-To-Corp, Contract Independent, Contract W2",140,market,Adobe analytics and data analysis;  A/B and Multivariate tests,"Telecommuting not available
Travel not required"
6954,"Full Time, Full-time, Employee",140,"$150,000 - $250,000","Team Lead/Management, Machine Learning, Spark/Hadoop/ MapReduce, C/C++/Java/Python/Scala/C#, Agile, OO modeling, Web Services, Data Mining - Team Lead/Management, Machine Learning, Spark/Hadoop/ MapReduce, C/C++/Java/Python/Scala/C#, Agile, OO modeling, Web Services, Data Mining","Telecommuting not available
Travel not required"
6955,"Full Time, Full Time",140,,"CCIE, CCNA, CCNP, CISSP, Cisco, Foundation, HTTP, ISP, Manager, Management, Networking, Protocols, Routers, Security, Switches, VMware, VPN","Telecommuting not available
Travel required to 30%."
6956,"Contract Independent, Contract W2, Up to 3 months",140,Market,"Hardware Technician Job in Livingston, NJ","Telecommuting not available
Travel not required"
6957,"Full Time, C2H W2, 6mo RTH",140,Depends On Experience,"Business Analyst Level III, Business Side, Business Test Case Planning, Business Perspective, Use Cases, FRD, BRD, Data Analysis, Gap Analysis, Billing, Waterfall","Telecommuting not available
Travel not required"
6958,"Contract W2, C2H W2",140,Negotiable,"Data Warehouse, Developer, SQL, SQL Server","Telecommuting not available
Travel not required"
6959,"Contract Corp-To-Corp, Contract Independent, Contract W2, Part Time, Long Term Contract",140,Negotiable,"ArcGIS developer, GIS Data Management, ArcGIS, Map3d , python scripting, He should be very good in Development,","Telecommuting not available
Travel not required"
6960,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, Part Time",140,Depends On Experience,ETL Testing.,"Telecommuting not available
Travel not required"
6961,Full Time,140,"160,000-200,000","AWS, S3, Kinesis, Data Pipeline, Redshift, MySQL, PostGreSQL, NoSQL, Kafka, Spark, Hive, MongoDB, Splunk, Columnar, Database Administrator, Cassandra, Hbase, Mongo, Scala, Python, Java, Scala, Groovy,","Telecommuting not available
Travel not required"
6962,"Full Time, Contract Corp-To-Corp, Contract Independent, 4-6",140,Depends On Experience,"case management system, data collection/reporting, testing the current case management system.","Telecommuting not available
Travel not required"
6963,"Full Time, Full-time, Employee",140,Unspecified,"networking sales, Cisco Hardware Sales, Cisco Services Sales, Data Center Solutions Sales, Consultative Selling, VAR or OEM Sales, Unified Communication Sales, Selling Cisco Port. of Solutions - networking sales, Cisco Hardware Sales, Cisco Services Sales, Data Center Solutions Sales, Consultative Selling, VAR or OEM Sales, Unified Communication Sales, Selling Cisco Port. of Solutions","Telecommuting not available
Travel not required"
6964,"C2H Independent, C2H W2",140,Depends On Experience,"Ajax, Architecture, CSS, Data Architecture, Database, Developer, HTML, Java, JavaScript, jQuery, MySQL, mysql, PHP, SQL","Telecommuting not available
Travel not required"
6965,"Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",140,Depends On Experience,"ASP.NET, C#, ASP.NET MVC, SQL Server, SSIS, SSRS, Java Script, JQuery, Azure","Telecommuting not available
Travel not required"
6966,Full Time,140,35000-42000,"Entry Level IT Network Technician, Support, Data/Voice Communications, Multiplexers, Cisco, Juniper, Transmission Media","Telecommuting not available
Travel not required"
6967,"Full Time, Mid-Career",140,Competitive,Software Development,"Telecommuting not available
Travel not required"
6968,"Full Time, Contract W2, Long Term",140,Market,Java J2EE Core java  APIGEE APIs,"Telecommuting not available
Travel not required"
6969,Full Time,140,Market,"Enterprise Software Sales, Data Analytics Business Development, Data Analytics Sales, Data Analytics Software","Telecommuting available
Travel required to 25%."
6970,"Full Time, Full Time",140,,"Analysis, Analyst, Architecture, Automated, Data Analysis, Database, Developer, Development, Iterative, JavaScript, Manager, Management, Metrics, Middleware, PC, Programming, Project, Project Manager, Security, Technical Writer, UPS, Writer","Telecommuting not available
Travel not required"
6971,Full Time,140,Depends On Experience,"Financial Industry, Data Warehouse, C#, .Net, Markit EDM","Telecommuting not available
Travel not required"
6972,"C2H Corp-To-Corp, C2H Independent, 6 mos Cont to hire",140,market,CISCO NETWORK ENGINEER CCNP,"Telecommuting not available
Travel not required"
6973,Full Time,140,Negotiable,"Oracle, migration, applications, data architecture","Telecommuting not available
Travel not required"
6974,Full Time,140,,"Analysis, Data Collection, Developer, Development, Matlab, Modeling, Programming, Python, Research, Scientific, Testing","Telecommuting not available
Travel not required"
