company,date,detailUrl,jobTitle,job_listing_no,location,page
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/ES1-13670521?src=19,Full Stack WPF .NET Developer,10501,"Los Angeles, CA",211
Technology Consulting Inc.,2017-04-17,http://www.dice.com/job/result/tcipro/3575?src=19,Windows System Administrator,10502,"Fort Knox, KY",211
Lodestar Systems Inc,2017-04-21,http://www.dice.com/job/result/10106288/A_PLMWC-042017?src=19,PTC Windchill PLM Specialists - 4 POSITIONS,10503,"Houston, TX",211
Optizm Inc,2017-04-20,http://www.dice.com/job/result/10473346/847942?src=19,Salesforce Architect - Remote,10504,"El Segundo, CA",211
Charles Schwab,2017-04-22,http://www.dice.com/job/result/10228622/20170316-1066?src=19,TM1 System Administrator,10505,"Lone Tree, CO",211
"Request Technology, LLC",2017-04-18,http://www.dice.com/job/result/napil006/sb-sqldev-FL?src=19,SQL Developer / DBA,10506,"Hollywood, FL",211
INSYS Group,2017-04-13,http://www.dice.com/job/result/insysus/17-00193?src=19,Lead ETL/QA Analyst - 00193,10507,"Eden Prairie, MN",211
TSymmetry,2017-04-03,http://www.dice.com/job/result/10115554/918442?src=19,Quality Assurance Specialist,10508,"Melbourne, FL",211
TEG Global,2017-04-21,http://www.dice.com/job/result/10114457/926307?src=19,Contract: Oracle Commerce / ATG / Endeca Architect/Designers,10509,"Portland, OR",211
Compunnel Software Group Inc.,2017-04-20,http://www.dice.com/job/result/compun/861764?src=19,Cognos Developer needed at,10510,"Chicago, IL",211
PamTen Inc,2017-04-21,http://www.dice.com/job/result/10457941/964533?src=19,SAP BI Developer with BI-IP experience,10511,"San Diego, CA",211
ASCII Group LLC,2017-04-21,http://www.dice.com/job/result/10117479/968655?src=19,"core Java w GUI & Rich Clients - Bethel,DE - 9 months-G",10512,"bethel, DE",211
Experis,2017-04-23,http://www.dice.com/job/result/COMSYSD/FOX_11218713-245?src=19,Front End Developer,10513,"Chicago, IL",211
"Atrilogy Solutions Group, Inc.",2017-04-19,http://www.dice.com/job/result/atrilogy/9198797?src=19,Project Manager,10514,"Celebration, FL",211
Slait Consulting,2017-03-30,http://www.dice.com/job/result/10122011/938288?src=19,Senior Solutions Architect,10515,"Herndon, VA",211
"4A Consulting, LLC",2017-04-05,http://www.dice.com/job/result/90854147/871145?src=19,Greenplum admin,10516,"Baltimore, MD",211
Payette Group,2017-04-19,http://www.dice.com/job/result/payette/934078?src=19,Java Platform Engineer,10517,"San Francisco, CA",211
"Next Level Business Services, Inc.",2017-04-20,http://www.dice.com/job/result/10360765/17-04981?src=19,Cassandra Developer,10518,"Jersey City, NJ",211
Intone Networks Inc.,2017-04-20,http://www.dice.com/job/result/10423087/966389?src=19,Linux Engineer,10519,"Bethlehem, PA",211
Infobahn Softworld Inc.,2017-04-12,http://www.dice.com/job/result/infobahn/918162?src=19,Business System Analyst (Compliance),10520,"San Ramon, CA",211
"Wawa, Inc",2017-04-23,http://www.dice.com/job/result/10130406/19063Cloud-410?src=19,Cloud Infrastructure Architect,10521,"Media, PA",211
ZNA Infotek,2017-04-21,http://www.dice.com/job/result/40001003/MD-RMQ-2653?src=19,Senior Solution Architect,10522,"Jersey City, NJ",211
VariQ Corporation,2017-04-23,http://www.dice.com/job/result/10286792/2692?src=19,Technical Architect/Lead Developer,10523,"Washington, DC",211
Futures Group IT LLC.,2017-04-18,http://www.dice.com/job/result/10294672/17-00170?src=19,"Full Stack Developer( Python, Angular JS, SQL)",10524,"Atlanta, GA",211
System Soft Technologies,2017-04-07,http://www.dice.com/job/result/10118461/920667?src=19,Hadoop Developer Architect,10525,"Atlanta, GA",211
Next Step Systems,2017-04-22,http://www.dice.com/job/result/NEXIL001/946080?src=19,"Software Engineer, Reliability Engineering Technology - M",10526,"Houston, TX",211
BT Americas Inc,2017-04-22,http://www.dice.com/job/result/10110787/26016-64236?src=19,Resident Engineer Level III,10527,"Westminster, CO",211
HALLMARK GLOBAL TECHNOLOGIES INC,2017-03-28,http://www.dice.com/job/result/10501676/935471?src=19,"Associate Manager/ Manager, Commercial Planning & Analytics",10528,"Tarrytown, NY",211
Integrated Associates Inc.,2017-04-21,http://www.dice.com/job/result/10382619/824217?src=19,Linux Engineer,10529,"San Diego, CA",211
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/JL7-135008544?src=19,"Sr. Cloud Systems Engineer -AWS/EC2,Elastic Beanwalk. Migrations",10530,"Long Island City, NY",211
GM Financial,2017-04-23,http://www.dice.com/job/result/10120555/201728465-831?src=19,Enterprise Architect I,10531,"Arlington, TX",211
Xoriant Corporation,2017-04-21,http://www.dice.com/job/result/xorca001/7966?src=19,Navigation Architect,10532,"San Jose, CA",211
Vision Information Technologies,2017-04-23,http://www.dice.com/job/result/10120771/BBBH69368-827?src=19,Customer Service Consultant 3,10533,"Springfield, MA",211
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/NG-136435311?src=19,Database Developer - Backend Database Solutions,10534,"Portland, ME",211
"Softcom, Inc.",2017-04-20,http://www.dice.com/job/result/10120149/822348?src=19,ETL Developer (Work from home),10535,"New Carrollton, MD",211
"UTC Associates, Inc.",2017-04-21,http://www.dice.com/job/result/10113844/968807?src=19,Informatica Developer,10536,"bronx, NY",211
Foreign and Commonwealth Office (British Embassy),2017-04-13,http://www.dice.com/job/result/RTX1bf99f/4956779?src=19,Oracle Database Administrator/Developer,10537,"Washington, DC",211
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/LS3-13648509?src=19,"Sr. Site Reliability Engineer #1 - Linux, AWS, SysOps & DevOps!",10538,"Palo Alto, CA",211
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/HF-133635471?src=19,"BI Developer - Pentaho, Business Intelligence, ETL Development",10539,"Chicago, IL",211
Satsyil Corporation,2017-04-19,http://www.dice.com/job/result/10491343/959395?src=19,BigData Hadoop Developer/Architect only 10+ IT exp,10540,"Alexandria, VA",211
Lloyd Information Technology,2017-04-18,http://www.dice.com/job/result/lloydmel/951908?src=19,Digital Product Analyst,10541,"Newark, NJ",211
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1621559?src=19,Requirements Analyst,10542,"Englewood, CO",211
eZenius,2017-04-12,http://www.dice.com/job/result/90781649/912277?src=19,SAN Storage Admin,10543,"Downey, CA",211
VEDICSOFT,2017-04-18,http://www.dice.com/job/result/10116737/CK85?src=19,Hadoop Lead Developer,10544,"burlington, NC",211
Group A LLC,2017-04-21,http://www.dice.com/job/result/10364869/968876?src=19,Hadoop Engineer,10545,"Pleasanton, CA",211
Lenmar Consulting,2017-04-20,http://www.dice.com/job/result/10116775/940405?src=19,SQL/SSIS developer,10546,"mahwah, NJ",211
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/IL1-135995629?src=19,Security Engineer- Hadoop (6 months contract),10547,"Irving, TX",211
Volt,2017-04-23,http://www.dice.com/job/result/10105694/35737-997?src=19,Network Architect,10548,"Vinings, GA",211
Infosys,2017-04-23,http://www.dice.com/job/result/10204393/21243BR?src=19,Technology Lead - US,10549,"Irvine, CA",211
Qstride,2017-03-24,http://www.dice.com/job/result/10503860/1702-484?src=19,Oracle OBIEE Administrator,10550,"Farmington Hills, MI",211
