job_listing_no,job_type,page,salary_info,technical_skills,travel_info
12901,Full Time,259,Competitive Salary,"QA Engineer, Regression tests, JIRA, Continuous integration tools, MS Office Suite, Google Docs Suite, Bachelor's Degree","Telecommuting not available
Travel not required"
12902,Contract W2,259,Depends On Experience,WINDOWS SYSTEM ADMIN,"Telecommuting not available
Travel not required"
12903,"Contract Corp-To-Corp, Contract Independent, Contract W2, LONG TERM",259,Depends On Experience,"Capacity Planning, BMC True Sight, Linux, Unix & windows server","Telecommuting not available
Travel not required"
12904,"Full Time, Full-Time",259,Depends On Experience,"US Staffing, IT Account Manager /Business Development Manager/ Client Sales Directors /Client Managers, sales and relationship development","Telecommuting not available
Travel not required"
12905,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",259,$25.00-$30.00/hr,"Technical Writer, SDLC, documentation","Telecommuting not available
Travel not required"
12906,Full Time,259,Competitive,"Desktop Support, Hardware, Help Desk, HTTP, LAN, Management, Networking, Networks, PC, Security, Systems Administrator, Technician, Testing, WAN, Windows, Windows 7","Telecommuting not available
Travel not required"
12907,Full Time,259,Competitive,"Analysis, Analyst, Architecture, Avionics, Hardware, HTTP, RF, Routers, Switches, System Administrator, System Architecture, Technical Writing, Testing","Telecommuting not available
Travel not required"
12908,C2H W2,259,100k to 130k,JD Edwards,"Telecommuting not available
Travel required to 75%."
12909,Full Time,259,,IT Security Architect,"Telecommuting not available
Travel not required"
12910,Contract W2,259,,"CSS, J2EE, Java, JavaScript, JDBC, JSP, LINUX, Oracle, Spring, SQL, Struts, Telecommunications, UNIX, WebLogic","Telecommuting not available
Travel not required"
12911,"Contract Independent, Contract W2, C2H Independent, C2H W2, 12+ mos",259,Based on Experience,"DIRECT MAIL, DIRECT-MAIL, DIRECTMAIL, PRINT, PRODUCTION, PRINT, MARKETING, PRINT PRODUCTION, PRINTPRODUCTION, FINANCIAL SERVICES, FINANCIAL, COMPLIANCE, REGULATORY, BANKING, INVESTMENT BANKING, IRVING, TX, TEXAS","Telecommuting not available
Travel not required"
12912,"Full Time, Proactive",259,,"Analysis, Backup and Recovery, Consulting, Database, DBA, Linux, Management, Oracle, Oracle DBA, Project, Security, Shell Scripting, SQL, Supervision, Unix","Telecommuting not available
Travel not required"
12913,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, Part Time, 12+ months",259,Depends On Experience,"java, soa, architect","Telecommuting not available
Travel not required"
12914,Contract W2,259,80/hr on W2,"Urgent Requirement of Network Architect role in Universal City, CA for 9Months+","Telecommuting not available
Travel not required"
12915,Full Time,259,,"Analyst, Analytical Skills, Consulting, Excel, Management, Outlook, Project, Project Management, SalesForce","Telecommuting not available
Travel not required"
12916,"Full Time, C2H Independent, C2H W2",259,Depends On Experience,"C#, .Net, XML, SQL, Stored Procedures, JavaScript, decision engine, rules engine, Bachelor's degree, finance","Telecommuting not available
Travel not required"
12917,"Contract Independent, Contract W2",259,Based on Experience,"PROJECT MANAGER, PMP, PMI, SDLC, CLINICAL, PHARMACEUTICAL COMPANY, ARIS, ARGUS, BIOSTATISTICS, SAS","Telecommuting not available
Travel not required"
12918,Full Time,259,,"Analysis, Analyst, Business Analyst, Business Requirements, Conceptual Design, Costing, Development, Feasibility Studies, Flow Chart, flow chart, Informatica, Lifecycle, Lifecycle Development, Management, Project, Project Management, SQL, Testing","Telecommuting not available
Travel not required"
12919,C2H W2,259,$50/hr - $60/hr W2,"PEGA 7.1 or CSSA, PRPC, FSIF, SDLC, Development/Architecture experience","Telecommuting available
Travel not required"
12920,Full Time,259,,"Analysis, Analyst, Business Objects, Consulting, Excel, Management, MS Office, Outlook, PowerPoint, Project","Telecommuting not available
Travel not required"
12921,"Full Time, Full Time",259,,"Analyst, Customer Service, Database, Development, Oracle, Project, SQL, Supervision","Telecommuting not available
Travel not required"
12922,"Contract Corp-To-Corp, Contract Independent, Contract W2, 6+",259,Depends On Experience,Information Security Architect,"Telecommuting not available
Travel not required"
12923,Full Time,259,Unspecified,"Java, NoSQL","Telecommuting not available
Travel not required"
12924,"Contract Independent, Contract W2",259,Based on Experience,"ANGULAR, ANGULAR.JS, ANGULARJS, ANGULAR JS, ANGULAR2, JAVA, JAVASCRIPT, PHP, HTML5, CSS, PHPUNIT, CORDOVA, MONGODB, PHONEGAP, FULL-STACK, FULLSTACK, FULL STACK, STACK, MOBILE APPLICATIONS, MOBILE APPLICATION, MOBILE APP, MOBILE APPS, MOBILE","Telecommuting not available
Travel not required"
12925,Full Time,259,Market,".NET Web Application Developer, C# (middle tier)","Telecommuting not available
Travel not required"
12926,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Contract",259,,"Agile, Analysis, Architecture, CMS, CSS, Database, Developer, Development, GIT, GUI, JavaScript, jQuery, PHP, Programming, Project, Research, Video, Web Design","Telecommuting not available
Travel not required"
12927,Full Time,259,,"Analysis, Architecture, Backup and Recovery, Business Intelligence, Capacity Planning, Database, Database Administration, DBA, Development, Disaster Recovery, Hardware, Scripts, Security, SQL, SQL Server","Telecommuting not available
Travel not required"
12928,,259,,,"Telecommuting not available
Travel not required"
12929,"Full Time, Full Time",259,,"Accounting, BIND, CIO, Consulting, Development, Genetics, HTML, HTTP, IBM, Management, Materials, Mobile App Development, Project, Sales, Telecommunications","Telecommuting not available
Travel not required"
12930,"Contract Independent, Contract W2, 1 year",259,open,10 + years overall Telecomm experience in related voice and IT infrastructure design and operations.,"Telecommuting not available
Travel not required"
12931,"Full Time, Full-Time",259,,"Agile, Business Requirements, Development, Hadoop, Iterative, Iterative Development, J2EE, Java, Lifecycle, Linux, Management, Perl, Protocol, Python, Quality Assurance, Research, Video","Telecommuting not available
Travel not required"
12932,Full Time,259,,Fire Alarm/ CCTV Cable Technician,"Telecommuting not available
Travel not required"
12933,"Full Time, Full Time",259,per client: call us,"Bachelors; 5+ years experience; CISA, CISSP, CPA or CIA","Telecommuting not available
Travel required to 10%."
12934,Full Time,259,Market,FICO and SAP,"Telecommuting not available
Travel required to 75%."
12935,Full Time,259,Competitive,"Analysis, Analyst, CISSP, Development, Hardware, HTTP, Management, MCSE, Networking, Networks, Release, Research, Risk Management, Routers, Security, Switches, Testing, Validation","Telecommuting not available
Travel not required"
12936,Full Time,259,100-180K,"C++ linux, script, python,","Telecommuting not available
Travel not required"
12937,,259,,,
12938,"Contract W2, 1+ Year",259,Market/Hr,"Project Status, Project Plan/Scheduling and Agile/Scrum/Waterfall","Telecommuting not available
Travel not required"
12939,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, FULLTIME",259,Depends On Experience,ACTIVE DIRECTORY,"Telecommuting not available
Travel not required"
12940,"Contract W2, 12 months +",259,Depends On Experience,"SCCM, GPO, Windows Server 12, Windows 10, VLAN","Telecommuting not available
Travel not required"
12941,"Contract Independent, Contract W2, C2H Independent, C2H W2",259,00,"Treasury,Capital Markets,Investran,Economic Capital Calculations, Allocable Income, RAROC, LGD","Telecommuting not available
Travel not required"
12942,"Full Time, Full Time",259,,"Accounting, Analysis, Consulting, Costing, Excel, Manager, Management, Modeling, Oracle, Project","Telecommuting not available
Travel not required"
12943,Full Time,259,Depends On Experience,"salesforce, full stack development, apex, visualforce, javascript","Telecommuting not available
Travel not required"
12944,Contract W2,259,Flexible,"clinical trail, business analysis, SME, documentation, SOP","Telecommuting not available
Travel not required"
12945,C2H W2,259,,Senior Level F5 Network Engineer,"Telecommuting not available
Travel not required"
12946,"Contract Corp-To-Corp, Contract W2",259,Depends On Experience,"SAP WM, SAP MM","Telecommuting not available
Travel not required"
12947,Full Time,259,Depends On Experience,.net c# winforms wpf xaml,"Telecommuting not available
Travel not required"
12948,Contract W2,259,negotabile,MUSTS: Active Directory and Mainframe environments. 1-2 years of experience preferred OR degree related content!,"Telecommuting not available
Travel not required"
12949,Full Time,259,Depends On Experience,systems engineer,"Telecommuting not available
Travel not required"
12950,Full Time,259,Depends On Experience,AWS cloud solutions architect,"Telecommuting not available
Travel required to 25%."
