company,date,detailUrl,jobTitle,job_listing_no,location,page
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/MF3-135490346?src=19,"Business Intelligence Developer - MS SQL Server, MS BI Stack (SS",9601,"Stamford, CT",193
Peeps and Tech,2017-03-29,http://www.dice.com/job/result/90621732/20160127?src=19,MicroStrategy Senior Developer,9602,"Washington, DC",193
Techsourcers,2017-04-18,http://www.dice.com/job/result/90958329/895019?src=19,Marketing Optimization Lead Full-Stack Developer  Statistics - Perm,9603,"Charlotte, NC",193
Kyyba Inc,2017-04-11,http://www.dice.com/job/result/10116479/866577?src=19,SAP HANA consultant,9604,"Pontiac, MI",193
TAAL Tech India Pvt. Ltd.,2017-04-21,http://www.dice.com/job/result/90981238/965936?src=19,SAS Predictive Modeler,9605,"Birmingham, AL",193
Experis,2017-04-23,http://www.dice.com/job/result/COMSYSD/FOX_11224513-832?src=19,Business Analyst 3,9606,"Columbus, OH",193
Tek Energy LLC.,2017-03-24,http://www.dice.com/job/result/10458156/931627?src=19,CCIE Resource Consultant,9607,"Cheyenne, WY",193
TransTech LLC,2017-04-17,http://www.dice.com/job/result/10113627/960313?src=19,Sr. Cloud Architect,9608,"Dearborn, MI",193
Robert Half Technology,2017-04-22,http://www.dice.com/job/result/rhalfint/02220-0009219323?src=19,Database Developer,9609,"Kalamazoo, MI",193
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/RS2-136030529?src=19,Senior JavaScript Engineer - San Francisco,9610,"San Francisco, CA",193
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/MS3-1339708101?src=19,Software Engineer/Web Developer,9611,"Effingham, IL",193
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/MV1-13671301?src=19,"Systems Administrator - Linux, Windows, VMWare",9612,"Columbus, IN",193
UnitedHealth Group,2017-04-23,http://www.dice.com/job/result/appblok/2417_701389?src=19,"Marketing Product Database Consultant, Real - Time Offer Management - Cypress, CA, Minnetonka,",9613,"Cypress, CA",193
Tech Mahindra (Americas) Inc.,2017-04-21,http://www.dice.com/job/result/10117699/968890?src=19,System Engineer,9614,"Middletown, NJ",193
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITWQG1620653?src=19,Senior Informatica Administrator,9615,"Greenwood Village, CO",193
Source Infotech,2017-04-07,http://www.dice.com/job/result/10240767/950169?src=19,SR PEGA developers/architect-GA(W2 Only),9616,"Atlanta, GA",193
RPartners,2017-04-20,http://www.dice.com/job/result/10118866/946129?src=19,JavaScript Engineer,9617,"Naperville, IL",193
"Atrilogy Solutions Group, Inc.",2017-04-19,http://www.dice.com/job/result/atrilogy/8904371?src=19,Senior Linux Engineer with Puppet,9618,"San Francisco, CA",193
"Codeworks, Inc.",2017-04-21,http://www.dice.com/job/result/10110708/EK002S?src=19,WebSphere Application Engineer Specialist WAS - Java Application Engineer,9619,"Milwaukee, WI",193
Bond Street Group,2017-04-13,http://www.dice.com/job/result/10199470/953383?src=19,Application Engineer / Developer,9620,"Pittsburgh, PA",193
DAT Solutions,2017-04-23,http://www.dice.com/job/result/90906675/2270?src=19,Database Administrator,9621,"Beaverton, OR",193
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/HK2-134397988?src=19,"Principal C++ Engineer - C/C++, Windows/UNIX/Linux, Multi-Thread",9622,"Little Falls, NJ",193
IDC Technologies,2017-04-21,http://www.dice.com/job/result/10114879/938604?src=19,"Cassandra Developer, Jersey City, NJ",9623,"Torrance, CA",193
Ascend It Staffing,2017-04-06,http://www.dice.com/job/result/90891272/1184?src=19,Senior BI Developer - Jasper / Tableau,9624,"Purchase, NY",193
CyberCoders,2017-04-22,http://www.dice.com/job/result/cybercod/DM7-135873634?src=19,Web Analytics Manager - HOT JOB!,9625,"San Diego, CA",193
Xoriant Corporation,2017-04-21,http://www.dice.com/job/result/xorca001/Nes0000786?src=19,Senior Business Analyst @ Jersey City,9626,"GETZVILLE, NY",193
AAC Inc,2017-03-28,http://www.dice.com/job/result/10177054/882361?src=19,Network Project Manager,9627,"Bethesda, MD",193
NTT Security,2017-04-06,http://www.dice.com/job/result/10142732/948391?src=19,Business Intelligence Architect,9628,"Omaha, NE",193
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/04640-0009019778?src=19,Application Development Project Manager/Lead,9629,"Baton Rouge, LA",193
Lloyd Information Technology,2017-03-31,http://www.dice.com/job/result/lloydmel/914709?src=19,IS Facilities  Engineer,9630,"New York, NY",193
Hendall Inc,2017-04-05,http://www.dice.com/job/result/10503742/R16-77?src=19,Health Insurance Payments Analyst,9631,"Rockville, MD",193
The ACI Group,2017-04-23,http://www.dice.com/job/result/aci/10355?src=19,Sr. SharePoint Developer,9632,"Woodlawn, MD",193
