company,date,detailUrl,jobTitle,job_listing_no,location,page
First Bank & Trust,2017-04-17,http://www.dice.com/job/result/RTX1bea1d/907523?src=19,System Administrator,27801,"Brookings, SD",557
Gyansys,2017-04-21,http://www.dice.com/job/result/RTL188053/747884?src=19,SAP QM Consultant,27802,"santa Clara, CA",557
Paradigm Group,2017-04-20,http://www.dice.com/job/result/10113860/AIXCHI?src=19,"Enterprise System Administrator (AIX, Linux)",27803,"Oakbrook Terrace, IL",557
"PCM Sales, Inc",2017-04-21,http://www.dice.com/job/result/PCMALL/968197?src=19,Help Desk Analyst,27804,"Batesville, IN",557
HCL America Inc.,2017-04-10,http://www.dice.com/job/result/hcl001ERS/SFDC_Arc?src=19,Salesforce Architect,27805,"Mountain View, CA",557
"NoraLogic, Inc.",2017-04-21,http://www.dice.com/job/result/90970037/15101-13033?src=19,Financial Healthcare Manager,27806,"Dayton, OH",557
Travelport,2017-04-23,http://www.dice.com/job/result/90719168/2429BR?src=19,Revenue Management Analyst (Airline Supplier Polling),27807,"Atlanta, GA",557
Sorenson Communication,2017-04-12,http://www.dice.com/job/result/10121231/956461?src=19,Business Systems Analyst - AX Admin,27808,"Salt Lake City, UT",557
Mindtree Limited,2017-04-20,http://www.dice.com/job/result/10207105/JAVA-PLAY-AKKA?src=19,TECH LEAD - PLAY/AKKA,27809,"BETHESDA, MD",557
Modis,2017-04-23,http://www.dice.com/job/result/10103170/US_EN_6_21701_56498637?src=19,Application Solution Developer - .Net,27810,"Bellefonte, PA",557
Kforce Inc.,2017-04-22,http://www.dice.com/job/result/kforcecx/ITPND1620276?src=19,Workstation PC Technician,27811,"San Diego, CA",557
eQuest Solutions,2017-04-21,http://www.dice.com/job/result/equest/401?src=19,Sr. Linux Administrator,27812,"San Rafael, CA",557
The Creative Group,2017-04-23,http://www.dice.com/job/result/10466845/00322-0009199678?src=19,Social Media Coordinator,27813,"Burbank, CA",557
"Nutter, McClennen & Fish",2017-03-29,http://www.dice.com/job/result/RTX1bcfdb/937175?src=19,Network Engineer,27814,"Boston, MA",557
Louisiana Economic Development,2017-04-18,http://www.dice.com/job/result/90833617/CSRA178973?src=19,Chief Infrastructure Architect (SETA),27815,"New Orleans, LA",557
Robert Half Technology,2017-04-23,http://www.dice.com/job/result/rhalfint/00320-9500499674?src=19,SQL Developer - ASP.NET/C#,27816,"Westwood, CA",557
Howard Systems International,2017-04-23,http://www.dice.com/job/result/howardnj/964860?src=19,Sr. NET Developer - Full time,27817,"Danbury, CT",557
"Global Resource Management, Inc.",2017-04-14,http://www.dice.com/job/result/grmi/958859?src=19,Production Support,27818,"Alpharetta, GA",557
CyberCoders,2017-04-23,http://www.dice.com/job/result/cybercod/JK5-136325017?src=19,Senior Backend Python Engineer,27819,"San Francisco, CA",557
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_189754BR?src=19,"Director, IT- Technical Architecture",27820,"Maryland Heights, MO",557
GATE Staffing,2017-04-21,http://www.dice.com/job/result/10376101/gaj2eejav1?src=19,Java/J2EE Developers (Multiple Roles),27821,"Washington, DC",557
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/19221?src=19,Cyber Security Officer Level 2 - Pyongtaek Korea - Active TS/SCI required,27822,Kor-pyongtaek,557
Goahead Solutions,2017-04-20,http://www.dice.com/job/result/goaca001/GO2539?src=19,SiteCore Developer,27823,"San Francisco, CA",557
General Dynamics Information Technology,2017-04-23,http://www.dice.com/job/result/90979310/18774?src=19,"Principal Info Security Analyst -- Ft Belvoir, VA -- TS/SCI",27824,"Alexandria, VA",557
LexisNexis - Risk Solutions,2017-04-17,http://www.dice.com/job/result/10340288/919249?src=19,Sr. Dev Ops Engineer,27825,"Portland, OR",557
"Aries Computer Systems, Inc.",2017-04-21,http://www.dice.com/job/result/aries/606359BR?src=19,.NET Technical Lead,27826,"Scottsdale, AZ",557
Bresa,2017-04-21,http://www.dice.com/job/result/90926745/963584?src=19,Cybersecurity Software Engineer,27827,"Trenton, NJ",557
"Miracle Software Systems, Inc.",2017-04-19,http://www.dice.com/job/result/mirmi001/919660?src=19,Web Developer - Digital Solutions,27828,"Louisville, KY",557
"OST, Inc.",2017-04-17,http://www.dice.com/job/result/OSTDC/933837?src=19,Project Manager- CYBER,27829,"McLean, VA",557
United Software Group Inc,2017-04-20,http://www.dice.com/job/result/10204540/JPC1006-1041?src=19,Spring SME ( Architect/ Enterprise Architect),27830,"Saint Louis, MO",557
Optimized Solutions Inc.,2017-04-04,http://www.dice.com/job/result/10485463/944506?src=19,Immediate need for SAP PP Functional Consultant @ TX,27831,"Austin, TX",557
Advancement Alternatives,2017-04-20,http://www.dice.com/job/result/ADAL/b19f?src=19,"Sr. Network Engineer(Protocols, Ops, Security...)",27832,"Medford, MA",557
Spectrum,2017-04-23,http://www.dice.com/job/result/appblok/3352_187263BR?src=19,"Product Analyst, Mobile Apps",27833,"Stamford, CT",557
"APN Software Services, Inc",2017-04-11,http://www.dice.com/job/result/apn/AMinteractionP?src=19,Interaction & Visual Designer,27834,"Monroeville, PA",557
"Techlink, Inc.",2017-04-20,http://www.dice.com/job/result/techlknj/17-00129?src=19,Technical Program Manager,27835,"New York, NY",557
