job_listing_no,job_type,page,salary_info,technical_skills,travel_info
2051,"Full Time, Full-time, Employee",42,Unspecified,"Nexus Switches, Cisco UCS, EMC, post sales, Nimble, Nutanix, Virtualization, Storage - Nexus Switches, Cisco UCS, EMC, post sales, Nimble, Nutanix, Virtualization, Storage","Telecommuting not available
Travel required to 25%."
2052,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, Part Time",42,open,"Big data Tech Lead,HDFS,HIVE,NOSQL,data extraction, data transformation","Telecommuting not available
Travel not required"
2053,"Contract Corp-To-Corp, Contract W2, C2H Corp-To-Corp, C2H W2, 6+ Months Contract",42,Negotiable,"Bio/Pharma experience, R Programming, Data curation, Human health data","Telecommuting not available
Travel not required"
2054,"Contract Independent, Contract W2, 3 months",42,14-18/hr,"analyst, financial analyst, data analyst, reporting, MS Excel","Telecommuting not available
Travel not required"
2055,"Contract Corp-To-Corp, Contract Independent, Contract W2, 8+Months",42,$50-$55/HR All Inc,"Data Analyst,","Telecommuting not available
Travel not required"
2056,Full Time,42,,"Analysis, Analyst, Analytical Skills, CRM, Data Analysis, Excel, Management, Metrics, Modeling, Project, Project Management, Research, SQL","Telecommuting not available
Travel not required"
2057,"Contract W2, 6 months",42,Competitive,"Data Analysis, Data Warehouse, ETL, Property and Casualty, P&C;, SQL Server, SSRS, Power BI, Tableau, visualization, Agile, Scrum, SDLC","Telecommuting not available
Travel not required"
2058,Full Time,42,Depends On Experience,"ETL, SQL, SSIS, SSRS","Telecommuting not available
Travel not required"
2059,Full Time,42,Depends On Experience,"FACE, Data modeling, Systems Architect, open standards, Software, Coding, Model Techniques, Avionics, Sensors, Developer,","Telecommuting not available
Travel not required"
2060,Full Time,42,100000-150000,"Senior Data Warehouse Specialist, Azure, Data Warehouse, Amazon AWS, SSRS, SSAS, SSRS, Excel, MS SQL, SQL, R, DAX, Microsoft Power BI, Tableau","Telecommuting not available
Travel not required"
2061,"Contract Independent, Contract W2, Up to 3 months",42,$35.00 per hour,Test Data Architect Job,"Telecommuting not available
Travel not required"
2062,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, 2-3 years",42,Market +,"Data Management, ETL, PMP, Scrum Certification","Telecommuting not available
Travel not required"
2063,"Full Time, 6-12 months, plus extensions",42,Negotiable,"BI, Tableau, SQL, Informatica","Telecommuting not available
Travel not required"
2064,"Contract W2, Temp",42,Competitive,"Analysis, Analyst, Data Analysis, Manager, Management, Metrics, Project, Project Manager, Software, Supervisor, System, Systems","Telecommuting not available
Travel not required"
2065,"Full Time, Full-time",42,,"Agile, Architecture, Business Requirements, Data Warehouse, Development, Genetic, Hadoop, Java, Management, NoSQL, Project","Telecommuting not available
Travel not required"
2066,"Contract W2, C2H W2",42,,"Analytical Skills, Business Requirements, Data Warehouse, DB2, Development, Oracle, Recruiter, SQL, SQL Server, Tivoli","Telecommuting not available
Travel not required"
2067,"Contract W2, Temp",42,Competitive,"AB Initio, Accounting, Analysis, Analyst, Analytical, Automated, Computer, Development, Excel, Informatica, Linux, Management, ODBC, Oracle, Programming, Project, Project Management, SAS, SDLC, SQL, SQL Server, Teradata, Unix, VBA, Windows, Writer","Telecommuting not available
Travel not required"
2068,"Full Time, Full-time, Employee",42,"$100,000 - $120,000","""DMS"" Dealer Manager System, Dealer Data Exchange ""DDE"" experience, Automotive Industry, Dealer Data Portal ""DDP"" - ""DMS"" Dealer Manager System, Dealer Data Exchange ""DDE"" experience, Automotive Industry, Dealer Data Portal ""DDP""","Telecommuting not available
Travel not required"
2069,"C2H Independent, C2H W2, Perm",42,Market,Customer Service - Data Analyst,"Telecommuting not available
Travel not required"
2070,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, Part Time",42,TBA,Data Warehouse ETL implementations,"Telecommuting not available
Travel not required"
2071,Full Time,42,,.NET Data Provider Back-End Software Engineer-9630,"Telecommuting not available
Travel not required"
2072,Contract W2,42,Negotiable,,"Telecommuting not available
Travel not required"
2073,"Full Time, permanant",42,competitive,BI hadoop QlikView Oracle,"Telecommuting not available
Travel not required"
2074,Full Time,42,Market,"JAVA, Storm, Kinesis, Redshift, Impala, Drill, Presto, Vertica, Spark, SQL, Data Modeling, NoSQL, Python, AWS & Azure","Telecommuting not available
Travel not required"
2075,"Full Time, Contract W2, C2H W2",42,Depends On Experience,"Big Data, Cloud, Analytics, Engineer, Scalability, Shared Services, AWS, GCP, Azure, API, Java, Scala, R Python, Hadoop, Kafka, Presto, Spark, Cassandra, Neo4J, Avro, Parquet, Google, GCP","Telecommuting not available
Travel not required"
2076,"Contract Corp-To-Corp, Contract W2, 9 Months",42,Depends On Experience,"Oracle Hyperion DRM,Oracle Hyperion Data Relationship Management,Hyperion, DRM,DRM integration ,Oracle E business Suite, Hyperion Essbase, Cognos, HFM","Telecommuting not available
Travel not required"
2077,"Full Time, Contract Independent",42,Negotiable,Solutions Architect big data hadoop,"Telecommuting not available
Travel not required"
2078,"C2H Independent, C2H W2, Perm",42,Market,Avaya / Mitel Telecommunications Analyst in the Loop!! (DT Chicago),"Telecommuting not available
Travel not required"
2079,"Contract Corp-To-Corp, Contract W2, 12 months",42,Negotiable,"Informatica, Data Warehuose, ETL, Business Intelligence, 3rd Normal Form, SQL and querying skills","Telecommuting not available
Travel not required"
2080,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, 1+ Yrs",42,Best in Market,"Big Data, Cloud computing","Telecommuting not available
Travel not required"
2081,Full Time,42,"$125,000.00 to $145,000.00 per year","Analysis, Architecture, Business Intelligence, Consulting, Data Analysis, Development, Management, Metrics","Telecommuting not available
Travel not required"
2082,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",42,,"Analysis, Browser, Business Intelligence, Database, Development, Diagnostic, Director, Foundation, Genetic, Manager, Management, MS Office, Oracle, Project, Project Management, Quality Assurance, Research, Security, Technical Writing","Telecommuting not available
Travel not required"
2083,Full Time,42,$30- $40 per hour,"Strong data analysis skills, ideally with data modelling experience,Engage with clients in Chief Risk Office and Finance to clarify and understand the business requirements, complex data issues and da","Telecommuting not available
Travel not required"
2084,"Contract W2, C2H Independent, C2H W2",42,Depends On Experience,"HC utilization management metrics experience, SQL, and Power BI (helpful)","Telecommuting not available
Travel not required"
2085,"Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",42,Negotiable,Data Warehousing Analyst-Microsoft SSIS and SSAS preferred/SQL queries on SQL server,"Telecommuting not available
Travel not required"
2086,"Full Time, Full-time, Employee",42,Unspecified,"CCIE, Cisco R/S, Pre Sales, Cisco DC, Cloud Solutions, CCDE, CCNP, ACI / SDN - CCIE, Cisco R/S, Pre Sales, Cisco DC, Cloud Solutions, CCDE, CCNP, ACI / SDN","Telecommuting not available
Travel not required"
2087,Contract W2,42,Depends On Experience,"BI, Data Architect, Big Data, Data Warehousing,","Telecommuting not available
Travel not required"
2088,"Full Time, Full-time, Employee",42,Unspecified,"EMC Storage, VNX, EMCIE, VMWare, Cisco UCS, Post Sales Engineering - EMC Storage, VNX, EMCIE, VMWare, Cisco UCS, Post Sales Engineering","Telecommuting not available
Travel required to 50%."
2089,Full Time,42,,"Data Warehouse, Development, Lifecycle, Manager, Management, Oracle, PMP, Project, Project Management, Project Manager, SDLC","Telecommuting not available
Travel not required"
2090,Full Time,42,,"Accounting, Analysis, Analyst, Analytical Skills, Data Analysis, Data Collection, Director, Management, MS Office","Telecommuting not available
Travel not required"
2091,"Full Time, Direct Hire",42,Above market,"SAP Data Integration tools, HANA platform,data modeling,NoSQL, HDFS,BI/Analytics tools- Microstrategy/Tableau/Hadoop, Hive, HBase, MapReduce and Spark,SAP Data Integration tools, HANA platform,data mo","Telecommuting not available
Travel not required"
2092,Contract W2,42,Depends On Experience,Please see below.,"Telecommuting not available
Travel not required"
2093,"Contract W2, 06 Months",42,Depends On Experience,"CPQ (Configure, price, quote), Salesforce/Quote-to-Cash, Data Architect","Telecommuting not available
Travel not required"
2094,"Contract W2, 04+ Months",42,Depends On Experience,"""SQL"" AND ORACLE AND ""DATABASE"" AND (""BIG DATA"" OR PYTHON) AND ""DATA ANALYST"" AND (CLINICAL OR HIPAA OR ""21 CFR"")","Telecommuting not available
Travel not required"
2095,Full Time,42,Depends On Experience,"Data Loss Prevention, DLP, Data Classification, Forcepoint, TRITON,","Telecommuting not available
Travel required to 10%."
2096,"Contract W2, C2H W2",42,100/hr on W2,"Hadoop, AWS, Tableau, Pentaho","Telecommuting not available
Travel not required"
2097,Full Time,42,$45 - 60k,T-SQL MS SQL Server SSRS Reports SSIS,"Telecommuting not available
Travel not required"
2098,"Full Time, Full-time, Employee",42,"$70,000 - $90,000","Business Intelligence, SQL, ETL, Ssrs, Access - Business Intelligence, SQL, ETL, Ssrs, Access","Telecommuting not available
Travel not required"
2099,Full Time,42,N/A,"SQL, ANALYTICS, EXCEL","Telecommuting not available
Travel required to 25%."
2100,"Full Time, Contract W2, Long Term",42,Negotiable,"Data Analyst, Big Data, HDFS, MapReduce, Hive, Shark, Hadoop, Analytics","Telecommuting not available
Travel not required"
