job_listing_no,job_type,page,salary_info,technical_skills,travel_info
5451,"C2H Corp-To-Corp, C2H Independent, C2H W2",110,Negotiable,"""Photoshop"" ""Web Designer"" ""SharePoint"" ""Meta Data""","Telecommuting not available
Travel not required"
5452,"Contract W2, C2H W2, 6 Months plus",110,Market,"QA, Coding, develop, Java, Automation, Sql, Hadoop, Teradata, Oracle","Telecommuting not available
Travel not required"
5453,Full Time,110,$70K - $80K,"SQL, SSRS, Analysis, Network","Telecommuting not available
Travel not required"
5454,"Contract Corp-To-Corp, Contract W2, 6+ months",110,Negotiable,"AWS Architecture, security framework, Metastore, S3, Data Security (ACLs/RBACs/Encryption), Togaf/Dodaf/Feaf/Mega Or any other architectural framework, Big Data, MapReduce or Spark","Telecommuting not available
Travel not required"
5455,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Contract",110,,"Analysis, Data Modeling, Data Warehouse, Developer, Development, Management, Metrics, Microstrategy, Modeling, OLAP, Programmer, SQL, Testing","Telecommuting not available
Travel not required"
5456,"Full Time, Permanent",110,80-100K/year,"XML/XSL/XSLT/XSD, SOAP, WSDL, HTTP, and REST","Telecommuting not available
Travel not required"
5457,Full Time,110,Competitive,"Algorithm, Algorithms, Analysis, Data Analysis, Defense Systems, Development, Fortran, HTTP, Java, Management, Matlab, Modeling, Project, Simulation","Telecommuting not available
Travel not required"
5458,"Full Time, PERM",110,market rate,"Business Analyst, Business System Analyst, Construction","Telecommuting not available
Travel required to 10%."
5459,Full Time,110,Depends On Experience,"SQ, DBA, SQL Engineer,","Telecommuting not available
Travel not required"
5460,"Full Time, Full-time",110,,"Agile, Algorithms, API, Architecture, Consulting, Database, Data Mining, Developer, Development, Foundation, Hadoop, JavaScript, Management, Oracle, Project, SQL, Testing","Telecommuting not available
Travel not required"
5461,"Contract Corp-To-Corp, Contract W2, long term",110,Depends On Experience,see job description,"Telecommuting not available
Travel not required"
5462,Full Time,110,Depends On Experience,"C++, object-oriented design, data structures, data modeling, algorithms","Telecommuting not available
Travel not required"
5463,"Contract Corp-To-Corp, Contract Independent, Contract W2",110,60-75,"Java, Selenium, Automation, WebServices","Telecommuting not available
Travel not required"
5464,"Contract W2, C2H W2, 06+months",110,open,"micro-services, python, Ruby, Java, GO, DevOps, cloud, automation, Unix, Linux, CLI, Docker, Elasticsearch, Kafka, Redis, Cassandra, Consul, Nginx, HAProxy, Puppet, Chef, Ansible","Telecommuting not available
Travel not required"
5465,Full Time,110,Competitive,"Algorithms, Analysis, Data Analysis, Development, Hardware, HTTP, Matlab, Networks, Physics, Programming, Research, RF, Security, Statistical Analysis, Telecommunications","Telecommuting not available
Travel not required"
5466,"Contract Corp-To-Corp, Contract Independent, Contract W2, 6+MONTHS",110,Negotiable,"system Data Backup Administrator Tape, Disk, SAN, Backup Systems","Telecommuting not available
Travel not required"
5467,C2H W2,110,Market,"MCSE or MCITP, Hyper-V, SCCM/SCOM","Telecommuting not available
Travel not required"
5468,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",110,Depends On Experience,"Technical Lead, .Net, COBOL, Data","Telecommuting not available
Travel not required"
5469,Full Time,110,,"Analytical Skills, Architecture, Broadband, CMS, Consulting, Data Architecture, Development, Ethernet, Excel, Genetic, GUI, Hardware, HTTP, ISDN, Management, Microsoft Excel, Microsoft Word, Networking, Networks, Programming, Project, Protocols, SONET, Supervision, Surveillance, Telecommunications, Testing, Unix, Video","Telecommuting not available
Travel not required"
5470,Full Time,110,"60-75,000 DOE",".NET, VB, VB.NET, VB6, Visual Basic, software, french, spanish, bilingual, test plans, data, #C","Telecommuting not available
Travel not required"
5471,"Contract W2, 1.5 years",110,-,"junior to mid level business analyst, work with Stake holders , Technical Teams","Telecommuting not available
Travel not required"
5472,"Full Time, Contract Independent, Contract W2, C2H W2, Long-term",110,Market,"Project Manager, Agile, Scrum, Waterfall, Technology Background","Telecommuting not available
Travel not required"
5473,Full Time,110,"160,000",Security Architect,"Telecommuting not available
Travel not required"
5474,"Contract Corp-To-Corp, Contract W2",110,1000/per day+ Corp,"Core Java, Java, Thread, Multi-threading, Data Structures, Algorithms, Computer Science, Risk, Electronic Trading, Algo Trading","Telecommuting not available
Travel not required"
5475,"Full Time, Full-time",110,,"Analysis, Circuit, Cisco, Consulting, Development, Firmware, HTTP, LAN, Management, Protocols, Routers, STP, Switches, WAN, Wireless","Telecommuting not available
Travel not required"
5476,C2H W2,110,$40 - $45 per hour,Business Analyst,"Telecommuting not available
Travel not required"
5477,"Full Time, Direct Placement",110,,"Architecture, BI Tools, Business Intelligence, Business Objects, Computer, Data Architecture, Database, Data Warehouse, Epic, Management, Modeling, Performance, Project, Project Management, Python, SAP, SAS, Systems, Web","Telecommuting not available
Travel not required"
5478,Full Time,110,Depends On Experience,Security Analyst coursework,"Telecommuting not available
Travel not required"
5479,Full Time,110,-,"* Experience with integrating Ariba, SAP, PMM and other Internet-based applications as well as hands-on experience with using SAP Data Services product * 5 years of integration experience in desi","Telecommuting not available
Travel not required"
5480,"Full Time, Fulltime",110,Depends On Experience,"Technical architect experience, ITIL, knowledhe of ITIL foundation","Telecommuting not available
Travel required to 50%."
5481,,110,Based on Experience,COGNOS,"Telecommuting not available
Travel not required"
5482,"Contract W2, Long term",110,Depends On Experience,"Network security, CCNA, Cisco switching and routing","Telecommuting not available
Travel not required"
5483,"Full Time, Contract Corp-To-Corp, Contract W2, C2H Corp-To-Corp, C2H W2",110,market,"ETL/SSIS, Telerik Ajax, MS Enterprise Library, SQL Server 2012/2014","Telecommuting not available
Travel not required"
5484,Full Time,110,Negotiable,Big Data Development Manager Lead Core Java J2EE Javscript AngularJS full stack Hadoop cloudera,"Telecommuting not available
Travel not required"
5485,"Full Time, Full Time",110,,"Accounting, Analysis, Analyst, Automated, Business Requirements, C#, Consulting, Data Analysis, Database, DBA, Development, ESSBase, Forth, Genetic, Management, Materials, PowerShell, Project, Release, SQL, Testing, VB","Telecommuting not available
Travel not required"
5486,Full Time,110,I-$63712 / II-$70325,Mobile Communications; Body worn cameras; Mobile Data Computers; Troubleshooting networking in mobile environment; APX Radio management; Maintain server hardware and software infrastructure,"Telecommuting not available
Travel not required"
5487,Full Time,110,Depends On Experience,System Product Engineer,"Telecommuting not available
Travel not required"
5488,"Full Time, Perm",110,Competitive,"Talend, MYSQL, Jasper, Tableau, BI","Telecommuting not available
Travel not required"
5489,"Contract W2, 6+ Months Contract",110,Depends On Experience,"electrical power circuits, Mechanical system failures, EPA, OSHA","Telecommuting not available
Travel not required"
5490,"Full Time, Full Time",110,,"ATL, BIND, BMC, CICS, DB2, HTML, IBM, ISPF, JES2, Library, Manager, Management, MVS, RACF, Scheduling, System Administrator, TSO","Telecommuting not available
Travel not required"
5491,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",110,Market,"Genesys QA , HP ALM, Quality Center, IP telephony (reading logs and evaluating call paths), UNIX.","Telecommuting not available
Travel not required"
5492,"Full Time, Full Time / Perm",110,Full Time,"java , j2ee, spring , javascript, html , css, webservices","Telecommuting not available
Travel not required"
5493,"Full Time, Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",110,Negotiable,"""voice recognition"" or TTS (Text to speech) or Localization* AND Linguistics*","Telecommuting not available
Travel not required"
5494,Full Time,110,,"Analysis, Analytical Skills, Broadband, CCIE, CCNA, CCNP, Cisco, Consulting, DNS, Ethernet, Firewall, Genetic, HTTP, LAN, Management, Networking, Networks, Protocol, Protocols, Routers, Security, SMTP, STP, Switches, Technician, Validation, Video, WAN","Telecommuting not available
Travel not required"
5495,"Full Time, full-time",110,open,"Sketch, Illustrator, Interaction design, Visual design, UX, UI","Telecommuting not available
Travel not required"
5496,"Contract Independent, Contract W2, C2H Independent, C2H W2",110,,"Agile, Biometrics, Consulting, Database, Data Warehouse, Development, HTTP, Management","Telecommuting not available
Travel not required"
5497,"Contract Independent, Contract W2",110,BASED ON EXPERIENCE,"POSTGRE SQL, LINUX/UNIX PLATFORM, SQL SCRIPTS, SHELL SCRIPTING, ETL","Telecommuting not available
Travel not required"
5498,"Full Time, Full Time",110,,"Analysis, Business Objects, Cognos, Consulting, Database, DataStage, Data Warehouse, Developer, Development, HTTP, Inquire, Testing","Telecommuting not available
Travel not required"
5499,"Contract Corp-To-Corp, Contract Independent, Contract W2",110,80,cost basis,"Telecommuting not available
Travel not required"
5500,Full Time,110,,"Analysis, Data Analysis, Development, Hadoop, Lifecycle, Manager, Management, Python, Research, SQL, Testing","Telecommuting not available
Travel not required"
