job_listing_no,job_type,page,salary_info,technical_skills,travel_info
8301,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",167,,"Architecture, Data Architecture, Database, DBA, Developer, Project, Scripts, SQL","Telecommuting not available
Travel not required"
8302,"Contract Corp-To-Corp, Contract W2, 3 Months",167,,Computer Support Specialist,"Telecommuting not available
Travel not required"
8303,"Full Time, Full-time, Employee",167,"$110,000 - $120,000","SQL Database Administration, SQL Server 2014, Big Data, HP Vertica, Hadoop, Stored Procedures, Clusters - SQL Database Administration, SQL Server 2014, Big Data, HP Vertica, Hadoop, Stored Procedures, Clusters","Telecommuting not available
Travel required to 25%."
8304,"Contract Corp-To-Corp, Contract Independent, Contract W2, 12 Months",167,Depends On Experience,"MS-SQL, DB objects, ETL, DB Architect, TFS","Telecommuting not available
Travel not required"
8305,"Full Time, Full Time",167,,"Agile, Architecture, Backup and Recovery, Capacity Planning, Database, Data Warehouse, DBA, Development, Disaster Recovery, Genetic, Hadoop, Linux, Manager, Management, NoSQL, OLTP, Oracle, Project, Security, SOX, SQL, SQL Server, Supervision, VMware","Telecommuting not available
Travel not required"
8306,"C2H Independent, C2H W2",167,65/hr & 130k/yr,"CRM, ERP and other business applications, iMDB & Big Data experience not mandatory, execution of IT Standards, Policies and Procedures","Telecommuting not available
Travel not required"
8307,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, Part Time, Long Term Contract",167,Depends On Experience,"Pentaho, RDBMS, Teradata, Netezza, Greenplum, Aster Data, Vertica, NoSQL, Hadoop,Cassandra, MongoDB, HBase, Tomcat, JBoss, Websphere, Weblogic,","Telecommuting not available
Travel not required"
8308,"Contract Corp-To-Corp, Contract W2",167,60/hr,"MongoDB, SQL, Oracle, Sybase, MySql, relational and NoSQL databases","Telecommuting not available
Travel not required"
8309,Full Time,167,Depends On Experience,"Expertise in: SQL or Oracle, System Development Methodology, Systems Architecture; Strong Understanding: Data Warehouse & Business Intelligence","Telecommuting not available
Travel not required"
8310,"Contract Corp-To-Corp, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",167,Negotiable,"Analysis, Analyst, Business Objects, Data Mart, Manager, Management, Metrics, Programming, Quality Assurance, Research, Risk Management, SAS, SQL, Supervision, Unix, Validation","Telecommuting not available
Travel not required"
8311,"Full Time, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2, contract to hire",167,open,"security, tcp/ip, network security, pci, hippa, sox, cloud based, security, tcp/ip, network security, pci, hippa, sox, cloud based, security, tcp/ip, network security, pci, hippa, sox, cloud based","Telecommuting not available
Travel not required"
8312,"Full Time, Full-time",167,Negotiable,"Windows Server 2008, IIS, NLB, VMware, ESXi, View, SharePoint 2010, Team Fondation Server 2010, Exchange 2010, MS SQL, Linux, SAN, Technical Writing, AD-DS, Group Policy,","Telecommuting not available
Travel not required"
8313,"Full Time, Long Term",167,Negotiable,"Java, J2EE, C#, VB.Net","Telecommuting not available
Travel not required"
8314,Full Time,167,Depends On Experience,"data analytics,estimating,change management,software development,regression testing,sdlc,alm,acceptance testing,3d modeling,level design,user acceptance testing","Telecommuting not available
Travel required to 50%."
8315,Contract Corp-To-Corp,167,Negotiable,"Data center building ,Test plan / testing,","Telecommuting not available
Travel not required"
8316,Full Time,167,Depends On Experience,See Skills Below,"Telecommuting not available
Travel required to 25%."
8317,"Full Time, Full-time, Employee",167,"$80,000 - $100,000","JavaScript, Understanding of js data structures, Understanding of CSS precedence rules, Deep understanding of data structures, D3 and underscore JavaScript libraries, program in at least one higher-level language, Knowledge of UI design principles, Advanced JS topics: closures & functional bindings, switching/routing concepts & OSI layers, complex infrastructures on a scrollable interface - JavaScript, Understanding of js data structures, Understanding of CSS precedence rules, Deep understanding of data structures, D3 and underscore JavaScript libraries, program in at least one higher-level language, Knowledge of UI design principles, Advanced JS topics: closures & functional bindings, switching/routing concepts & OSI layers, complex infrastructures on a scrollable interface","Telecommuting not available
Travel not required"
8318,"Contract W2, 6 Months plus",167,,"Operations Research, Machine Learning, Analytics, R, Python, SQL","Telecommuting not available
Travel not required"
8319,Full Time,167,,".Net, Agile, Analyst, Analytical Skills, Business Analyst, Development, Excel, Hub, Lifecycle, Management, Metrics, Project, Project Management, SQL, SQL Server","Telecommuting not available
Travel not required"
8320,"Contract Independent, Contract W2, Long Term Contract",167,Depends on Experience and Skill Level,"Business Analyst, UAT, ACCOUNTING, Financial Services","Telecommuting not available
Travel not required"
8321,Full Time,167,,Sr C/C++ Enginerr,"Telecommuting not available
Travel not required"
8322,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2, 6 Mo + RTH",167,Negotiable,"ETL, Developer, development, ""data mining"", ""data warehouse"", ""big data""","Telecommuting not available
Travel not required"
8323,"Contract W2, 06 months",167,Depends On Experience,"SQL, RDBMS, GitHub, Database Design, Business Analysis, Documentation","Telecommuting not available
Travel not required"
8324,Full Time,167,,"Analyst, Database, Data Warehouse, Development, Oracle, Security, Shell Scripting, Simulation, Unix, VB","Telecommuting not available
Travel not required"
8325,Full Time,167,Competitive,"Lead, RESTful, JSON, XML, SOAP web service, J2EE, Spring","Telecommuting not available
Travel not required"
8326,Full Time,167,39.18,"Systems Analyst, SQL, MS SQL, OBIEE, Business Objects, stored procedures, Crystal Reports","Telecommuting not available
Travel not required"
8327,"Full Time, Full Time",167,,"Cabling, Change Management, Development, Lifecycle, Manager, Management, Scheduling, Security, Supervisor, Video","Telecommuting not available
Travel not required"
8328,"Contract Independent, Contract W2",167,Depends On Experience,"DB2 LUW on AIX, WebSphere Application Sever, HTTP Server, MQSeries and Cognos","Telecommuting not available
Travel not required"
8329,"Contract W2, 6 Months",167,Optional,Business Analyst and Office 365,"Telecommuting not available
Travel not required"
8330,Full Time,167,,"ACL, Analysis, Architecture, Automated, Bridges, Cisco, Development, Firewall, Hardware, iOS, LAN, Lifecycle, Management, Middleware, Network Engineer, Networks, OpenView, PC, Project, Project Management, Protocol, Protocols, Routers, Security, Simulation, SONET, STP, Supervision, Switches, TCP/IP, Telecommunications, Testing, Video, VMware, WAN","Telecommuting not available
Travel not required"
8331,"Contract Corp-To-Corp, Contract Independent, Contract W2, 24+ Months",167,Negotiatble,"CAN, J1939 and other data link communications, Embedded C/C++ software experience and Matlab/Simulink","Telecommuting not available
Travel not required"
8332,Contract W2,167,,"Network Data, Routing, and Switching (Cisco), CCNP","Telecommuting not available
Travel not required"
8333,"Full Time, Contract Independent, Contract W2, C2H Corp-To-Corp, C2H Independent, Part Time",167,Depends On Experience,BI developers with at least 3 years of development experience in Qlikview with exposure to QlikSense.,"Telecommuting not available
Travel not required"
8334,"C2H Independent, C2H W2, Perm",167,Market,"CUSTOMER SERVICE REPRESENTATIVE III JOB IN NASHVILLE, TN","Telecommuting not available
Travel not required"
8335,Full Time,167,Negotiable,"Lead Business Intelligence, Reporting Analyst, DevSci, SQL, Spotfire, Power BI, Tableau, Qlikview, Data Warehouse, Medical Affairs, CTMS, EDC, Project Management","Telecommuting not available
Travel not required"
